instance,n,u,procs,elapsed
n_024_u_480_13,24,4.8,9,6.37199999999939
n_011_u_220_15,11,2.2,5,1.64199999999983
n_040_u_800_12,40,8,17,17.8829999999998
n_015_u_300_12,15,3,7,2.60599999999977
n_045_u_900_11,45,9,17,20.4269999999997
n_006_u_120_15,6,1.2,4,0.793999999999869
n_033_u_660_14,33,6.6,13,10.7260000000006
n_007_u_140_14,7,1.4,4,1.03299999999945
n_036_u_720_11,36,7.2,14,10.8070000000007
n_042_u_840_10,42,8.4,16,17.9869999999992
n_018_u_360_14,18,3.6,8,4.62199999999939
n_012_u_240_14,12,2.4,5,1.87599999999838
n_025_u_500_13,25,5,11,6.86999999999898
n_036_u_720_13,36,7.2,13,12.8050000000003
n_032_u_640_15,32,6.4,13,9.27800000000025
n_020_u_400_14,20,4,8,4.03700000000026
n_009_u_180_12,9,1.8,4,1.23600000000079
n_012_u_240_13,12,2.4,5,2.24599999999919
n_018_u_360_15,18,3.6,7,4.24699999999939
n_032_u_640_14,32,6.4,13,9.67399999999907
n_046_u_920_14,46,9.2,17,19.0509999999995
n_045_u_900_14,45,9,19,19.134
n_029_u_580_10,29,5.8,12,9.47999999999956
n_044_u_880_12,44,8.8,20,19.1790000000001
n_026_u_520_13,26,5.2,10,7.77000000000044
n_050_u_1000_13,50,10,20,22.4339999999993
n_040_u_800_13,40,8,15,13.9639999999999
n_047_u_940_10,47,9.4,20,20.5540000000001
n_024_u_480_17,24,4.8,10,5.42599999999948
n_019_u_380_16,19,3.8,8,4.38199999999961
n_012_u_240_16,12,2.4,5,1.72299999999996
n_007_u_140_15,7,1.4,4,0.885000000000218
n_011_u_220_14,11,2.2,6,1.70799999999872
n_024_u_480_16,24,4.8,10,5.34900000000016
n_013_u_260_16,13,2.6,6,2.19200000000092
n_042_u_840_12,42,8.4,16,15.3790000000008
n_035_u_700_13,35,7,14,12.4590000000007
n_020_u_400_15,20,4,8,5.29199999999946
n_009_u_180_14,9,1.8,5,1.19900000000052
n_014_u_280_12,14,2.8,6,2.59399999999914
n_030_u_600_11,30,6,11,9.7549999999992
n_017_u_340_15,17,3.4,7,3.27700000000004
n_043_u_860_10,43,8.6,16,18.8290000000015
n_028_u_560_13,28,5.6,13,7.21500000000015
n_037_u_740_15,37,7.4,17,12.0450000000001
n_047_u_940_13,47,9.4,20,19.0480000000007
n_025_u_500_15,25,5,10,6.746000000001
n_034_u_680_14,34,6.8,12,10.2129999999997
n_032_u_640_16,32,6.4,13,9.11000000000058
n_022_u_440_13,22,4.4,9,6.06400000000031
n_010_u_200_12,10,2,4,1.66100000000006
n_048_u_960_11,48,9.6,18,19.146999999999
n_025_u_500_14,25,5,9,6.80099999999948
n_020_u_400_16,20,4,9,4.5669999999991
n_014_u_280_15,14,2.8,6,2.39499999999862
n_050_u_1000_11,50,10,20,29.8919999999998
n_049_u_980_10,49,9.8,18,23.1810000000005
n_043_u_860_14,43,8.6,17,17.4479999999985
n_047_u_940_12,47,9.4,19,19.1819999999989
n_046_u_920_11,46,9.2,19,20.253999999999
n_041_u_819_11,41,8.2,16,18.3330000000005
n_024_u_480_15,24,4.8,9,6.29700000000048
n_015_u_300_13,15,3,7,2.6260000000002
n_022_u_440_15,22,4.4,9,4.84399999999914
n_026_u_520_17,26,5.2,11,6.51000000000022
n_010_u_200_16,10,2,6,1.28100000000086
n_025_u_500_17,25,5,12,7.02700000000004
n_041_u_819_12,41,8.2,16,19.9950000000008
n_041_u_819_13,41,8.2,16,17.7019999999993
n_050_u_1000_12,50,10,22,26.353000000001
n_008_u_160_13,8,1.6,4,1.33100000000013
n_031_u_620_15,31,6.2,12,11.4660000000003
n_044_u_880_15,44,8.8,19,20.7889999999989
n_033_u_660_15,33,6.6,13,10.9029999999984
n_013_u_260_13,13,2.6,6,2.33600000000115
n_008_u_160_15,8,1.6,4,1.12099999999919
n_014_u_280_14,14,2.8,6,2.45200000000114
n_008_u_160_14,8,1.6,4,1.20199999999932
n_043_u_860_13,43,8.6,17,16.7250000000004
n_045_u_900_13,45,9,18,23.1790000000001
n_017_u_340_13,17,3.4,7,3.87799999999879
n_016_u_320_12,16,3.2,7,3.89799999999923
n_042_u_840_13,42,8.4,16,18.3690000000006
n_044_u_880_18,44,8.8,18,16.6129999999994
n_011_u_220_17,11,2.2,6,1.67000000000007
n_010_u_200_15,10,2,4,1.26900000000023
n_031_u_620_16,31,6.2,15,12.0640000000003
n_043_u_860_11,43,8.6,18,16.2179999999989
n_030_u_600_16,30,6,11,7.72199999999975
n_046_u_920_13,46,9.2,18,23.0569999999989
n_032_u_640_17,32,6.4,12,10.6750000000011
n_047_u_940_11,47,9.4,18,22.6550000000007
n_023_u_459_13,23,4.6,10,6.66899999999987
n_009_u_180_15,9,1.8,4,1.27199999999903
n_027_u_540_13,27,5.4,11,8.76000000000022
n_038_u_760_14,38,7.6,15,14.2810000000009
n_037_u_740_14,37,7.4,15,15.9959999999992
n_012_u_240_15,12,2.4,5,2.46200000000135
n_017_u_340_14,17,3.4,8,3.43600000000151
n_011_u_220_20,11,2.2,6,1.52000000000044
n_010_u_200_13,10,2,5,1.5010000000002
n_037_u_740_18,37,7.4,16,12.3799999999992
n_050_u_1000_14,50,10,19,22.7060000000001
n_005_u_100_16,5,1,3,1.22199999999975
n_037_u_740_17,37,7.4,14,11.9140000000007
n_027_u_540_16,27,5.4,10,6.996000000001
n_013_u_260_15,13,2.6,6,2.29399999999987
n_033_u_660_16,33,6.6,13,11.1859999999997
n_046_u_920_15,46,9.2,18,17.1510000000017
n_023_u_459_17,23,4.6,9,5.87199999999939
n_048_u_960_13,48,9.6,19,19.9130000000005
n_021_u_420_14,21,4.2,8,5.55899999999929
n_014_u_280_13,14,2.8,6,2.71500000000015
n_021_u_420_16,21,4.2,8,5.49799999999959
n_028_u_560_14,28,5.6,10,7.49200000000019
n_021_u_420_15,21,4.2,9,5.91100000000006
n_049_u_980_11,49,9.8,20,21.6900000000005
n_045_u_900_16,45,9,18,17.4309999999987
n_033_u_660_17,33,6.6,12,10.0479999999989
n_013_u_260_17,13,2.6,6,2.01900000000023
n_017_u_340_16,17,3.4,7,3.17300000000068
n_024_u_480_18,24,4.8,9,5.63500000000022
n_027_u_540_15,27,5.4,10,7.01999999999862
n_039_u_780_14,39,7.8,15,16.6859999999997
n_015_u_300_15,15,3,6,2.52199999999903
n_026_u_520_14,26,5.2,9,7.40800000000127
n_049_u_980_12,49,9.8,19,19.6579999999994
n_023_u_459_16,23,4.6,10,6.32799999999952
n_012_u_240_18,12,2.4,5,1.73500000000058
n_006_u_120_16,6,1.2,3,0.680000000000291
n_046_u_920_12,46,9.2,18,25.616
n_018_u_360_17,18,3.6,8,4.2489999999998
n_024_u_480_21,24,4.8,10,5.6160000000018
n_045_u_900_15,45,9,19,18.4750000000004
n_049_u_980_13,49,9.8,21,24.7659999999996
n_022_u_440_16,22,4.4,8,6.15800000000127
n_023_u_459_14,23,4.6,10,5.67100000000028
n_042_u_840_11,42,8.4,18,18.6399999999994
n_016_u_320_13,16,3.2,6,3.03600000000006
n_048_u_960_12,48,9.6,18,22.4969999999994
n_041_u_819_14,41,8.2,17,14.9369999999999
n_035_u_700_16,35,7,14,10.8540000000012
n_038_u_760_15,38,7.6,14,13.7070000000003
n_008_u_160_16,8,1.6,4,0.800999999999476
n_047_u_940_14,47,9.4,19,26.1919999999991
n_013_u_260_14,13,2.6,6,2.57000000000153
n_009_u_180_13,9,1.8,4,1.40499999999884
n_012_u_240_17,12,2.4,5,1.86299999999937
n_005_u_100_17,5,1,3,0.759999999998399
n_016_u_320_14,16,3.2,6,2.97099999999955
n_030_u_600_14,30,6,12,9.64099999999962
n_049_u_980_14,49,9.8,20,22.4230000000007
n_029_u_580_13,29,5.8,12,9.68000000000029
n_035_u_700_14,35,7,16,15.9030000000002
n_025_u_500_16,25,5,11,8.52300000000105
n_016_u_320_15,16,3.2,6,3.21500000000015
n_019_u_380_17,19,3.8,8,4.09799999999996
n_030_u_600_15,30,6,12,9.17000000000007
n_015_u_300_14,15,3,6,2.91100000000006
n_026_u_520_16,26,5.2,10,7.89300000000003
n_048_u_960_14,48,9.6,18,19.3280000000013
n_038_u_760_16,38,7.6,15,17.5599999999995
n_045_u_900_17,45,9,18,17.726999999999
n_014_u_280_16,14,2.8,6,2.93900000000031
n_038_u_760_18,38,7.6,15,14.5200000000004
n_025_u_500_19,25,5,9,5.68299999999908
n_026_u_520_18,26,5.2,10,6.74300000000039
n_016_u_320_16,16,3.2,7,3.04600000000028
n_037_u_740_16,37,7.4,14,15.5969999999998
n_005_u_100_20,5,1,3,0.596999999999753
n_018_u_360_18,18,3.6,8,3.55299999999988
n_047_u_940_15,47,9.4,19,19.1579999999994
n_021_u_420_17,21,4.2,9,4.38699999999881
n_028_u_560_16,28,5.6,13,7.40999999999985
n_012_u_240_19,12,2.4,5,1.80600000000049
n_043_u_860_12,43,8.6,17,21.0120000000006
n_015_u_300_16,15,3,7,2.78600000000006
n_039_u_780_18,39,7.8,15,16.4610000000011
n_030_u_600_17,30,6,12,8.46099999999933
n_027_u_540_14,27,5.4,12,10.2279999999992
n_006_u_120_20,6,1.2,3,0.569000000001324
n_036_u_720_18,36,7.2,15,11.1959999999999
n_010_u_200_14,10,2,5,1.51900000000023
n_022_u_440_14,22,4.4,9,6.20499999999993
n_036_u_720_14,36,7.2,14,14.1720000000005
n_014_u_280_17,14,2.8,7,2.47800000000097
n_025_u_500_18,25,5,11,6.38000000000102
n_050_u_1000_16,50,10,21,22.9639999999999
n_029_u_580_14,29,5.8,11,8.16300000000047
n_034_u_680_17,34,6.8,14,11.8909999999996
n_034_u_680_15,34,6.8,13,12.6319999999996
n_026_u_520_15,26,5.2,11,7.73000000000138
n_046_u_920_16,46,9.2,17,18.4310000000005
n_018_u_360_21,18,3.6,8,4.16400000000067
n_040_u_800_14,40,8,14,15.6209999999992
n_044_u_880_16,44,8.8,16,18.6360000000004
n_005_u_100_18,5,1,3,5.70799999999872
n_037_u_740_19,37,7.4,14,11.5939999999991
n_043_u_860_17,43,8.6,18,17.2839999999997
n_034_u_680_16,34,6.8,13,13.0439999999999
n_007_u_140_16,7,1.4,6,0.977000000000771
n_040_u_800_17,40,8,16,15.244999999999
n_031_u_620_18,31,6.2,12,11.3290000000015
n_013_u_260_18,13,2.6,5,1.91300000000047
n_011_u_220_18,11,2.2,5,1.85400000000118
n_019_u_380_21,19,3.8,9,4.29199999999946
n_007_u_140_19,7,1.4,4,0.873999999999796
n_010_u_200_19,10,2,6,1.32499999999891
n_017_u_340_18,17,3.4,7,3.09400000000096
n_029_u_580_15,29,5.8,14,10.0380000000005
n_037_u_740_22,37,7.4,15,12.1530000000002
n_025_u_500_20,25,5,10,5.85499999999956
n_028_u_560_15,28,5.6,11,8.81800000000112
n_036_u_720_15,36,7.2,14,12.25
n_035_u_700_17,35,7,13,12.5550000000003
n_040_u_800_16,40,8,17,14.3870000000006
n_029_u_580_16,29,5.8,11,9.64199999999983
n_036_u_720_17,36,7.2,13,13.8379999999997
n_027_u_540_17,27,5.4,12,8.39899999999943
n_044_u_880_17,44,8.8,16,20.2199999999993
n_029_u_580_17,29,5.8,11,7.98500000000058
n_018_u_360_19,18,3.6,8,3.61300000000119
n_041_u_819_15,41,8.2,17,16.0579999999991
n_007_u_140_18,7,1.4,5,0.805000000000291
n_023_u_459_15,23,4.6,9,6.20400000000154
n_039_u_780_15,39,7.8,17,15.4159999999993
n_008_u_160_17,8,1.6,4,0.8700000000008
n_032_u_640_18,32,6.4,14,11.1999999999989
n_028_u_560_17,28,5.6,12,8.21500000000015
n_031_u_620_19,31,6.2,12,9.10900000000038
n_006_u_120_17,6,1.2,4,0.675999999999476
n_011_u_220_19,11,2.2,5,2.08499999999913
n_020_u_400_17,20,4,9,4.97700000000077
n_046_u_920_18,46,9.2,17,17.7129999999997
n_027_u_540_18,27,5.4,14,7.89000000000124
n_020_u_400_20,20,4,8,4.67699999999968
n_034_u_680_18,34,6.8,13,11.1000000000004
n_045_u_900_18,45,9,18,23.3900000000012
n_038_u_760_20,38,7.6,15,12.648000000001
n_013_u_260_20,13,2.6,5,1.85000000000036
n_023_u_459_20,23,4.6,9,5.83400000000074
n_024_u_480_19,24,4.8,11,6.07400000000052
n_046_u_920_17,46,9.2,18,21.9519999999993
n_050_u_1000_19,50,10,21,22.9449999999997
n_020_u_400_19,20,4,8,4.31400000000031
n_005_u_100_22,5,1,3,0.607999999998356
n_031_u_620_22,31,6.2,13,8.82300000000032
n_042_u_840_14,42,8.4,19,16.4759999999987
n_021_u_420_18,21,4.2,9,4.64699999999903
n_012_u_240_20,12,2.4,6,1.91200000000026
n_026_u_520_19,26,5.2,13,7.50700000000143
n_019_u_380_18,19,3.8,8,4.36700000000019
n_050_u_1000_15,50,10,18,25.2090000000007
n_039_u_780_19,39,7.8,15,14.887999999999
n_009_u_180_16,9,1.8,4,1.03399999999965
n_032_u_640_22,32,6.4,11,8.37700000000041
n_048_u_960_17,48,9.6,18,19.5559999999987
n_013_u_260_19,13,2.6,5,2.65200000000004
n_006_u_120_21,6,1.2,3,0.632999999999811
n_050_u_1000_18,50,10,20,24.9830000000002
n_038_u_760_17,38,7.6,15,17.8500000000004
n_043_u_860_16,43,8.6,17,17.3549999999996
n_041_u_819_17,41,8.2,16,14.9210000000003
n_005_u_100_19,5,1,3,0.56000000000131
n_017_u_340_21,17,3.4,7,3.23000000000138
n_030_u_600_19,30,6,12,9.75799999999981
n_035_u_700_15,35,7,13,13.5360000000001
n_043_u_860_15,43,8.6,17,19.5290000000005
n_018_u_360_23,18,3.6,8,3.56099999999969
n_024_u_480_20,24,4.8,9,6.6830000000009
n_008_u_160_19,8,1.6,5,0.902000000000044
n_010_u_200_18,10,2,5,1.27700000000004
n_039_u_780_17,39,7.8,16,18.7080000000005
n_040_u_800_15,40,8,15,15.4320000000007
n_038_u_760_19,38,7.6,16,14.1370000000006
n_015_u_300_19,15,3,7,2.4260000000013
n_006_u_120_19,6,1.2,3,0.708999999998923
n_017_u_340_17,17,3.4,8,3.67399999999907
n_031_u_620_20,31,6.2,13,9.73800000000119
n_010_u_200_17,10,2,4,1.41600000000108
n_007_u_140_17,7,1.4,4,0.899000000001251
n_005_u_100_21,5,1,3,0.925999999999476
n_017_u_340_20,17,3.4,7,3.13500000000022
n_026_u_520_21,26,5.2,11,6.67699999999968
n_019_u_380_22,19,3.8,8,3.85599999999977
n_039_u_780_16,39,7.8,16,14.8880000000008
n_042_u_840_15,42,8.4,16,15.9449999999997
n_018_u_360_20,18,3.6,7,3.59299999999894
n_006_u_120_18,6,1.2,5,0.716000000000349
n_043_u_860_18,43,8.6,18,18.5820000000003
n_022_u_440_17,22,4.4,9,5.65300000000025
n_038_u_760_21,38,7.6,16,13.3670000000002
n_025_u_500_21,25,5,9,6.61300000000119
n_009_u_180_17,9,1.8,4,1.13199999999961
n_005_u_100_23,5,1,4,0.481999999999971
n_048_u_960_15,48,9.6,18,23.5609999999997
n_021_u_420_20,21,4.2,10,4.73300000000017
n_010_u_200_20,10,2,4,1.42399999999907
n_033_u_660_21,33,6.6,13,10.5190000000002
n_018_u_360_22,18,3.6,9,3.84599999999955
n_033_u_660_18,33,6.6,13,11.6260000000002
n_036_u_720_16,36,7.2,15,13.2400000000016
n_019_u_380_20,19,3.8,8,4.41699999999946
n_023_u_459_19,23,4.6,9,5.31899999999951
n_042_u_840_17,42,8.4,16,14.5320000000011
n_026_u_520_20,26,5.2,10,7.35199999999895
n_033_u_660_20,33,6.6,13,9.8080000000009
n_042_u_840_16,42,8.4,17,15.8779999999988
n_020_u_400_18,20,4,9,4.90399999999863
n_049_u_980_19,49,9.8,19,20.7139999999999
n_041_u_819_16,41,8.2,16,15.9509999999991
n_009_u_180_19,9,1.8,5,1.24300000000039
n_040_u_800_18,40,8,14,15.851999999999
n_036_u_720_21,36,7.2,15,11.4159999999993
n_015_u_300_17,15,3,8,2.8070000000007
n_009_u_180_18,9,1.8,5,1.29299999999967
n_008_u_160_18,8,1.6,5,1.02000000000044
n_019_u_380_19,19,3.8,8,4.1869999999999
n_044_u_880_19,44,8.8,17,18.5630000000001
n_034_u_680_19,34,6.8,13,10.4609999999993
n_018_u_360_24,18,3.6,8,3.49399999999878
n_030_u_600_22,30,6,15,8.33500000000095
n_023_u_459_18,23,4.6,9,6.58499999999913
n_007_u_140_20,7,1.4,4,0.855999999999767
n_028_u_560_20,28,5.6,12,7.22800000000097
n_032_u_640_19,32,6.4,13,10.8179999999993
n_040_u_800_19,40,8,16,14.0360000000001
n_042_u_840_18,42,8.4,18,16.9969999999994
n_022_u_440_18,22,4.4,8,4.8130000000001
n_031_u_620_24,31,6.2,11,8.97800000000097
n_007_u_140_21,7,1.4,3,0.809999999999491
n_050_u_1000_17,50,10,20,25.5679999999993
n_037_u_740_20,37,7.4,13,13.5720000000001
n_011_u_220_21,11,2.2,5,1.77700000000004
n_016_u_320_21,16,3.2,7,3.11799999999857
n_009_u_180_20,9,1.8,4,1.15099999999984
n_047_u_940_16,47,9.4,18,22.518
n_041_u_819_18,41,8.2,16,17.1020000000008
n_049_u_980_15,49,9.8,19,24.0229999999992
n_030_u_600_21,30,6,12,8.53600000000006
n_047_u_940_17,47,9.4,19,21.7710000000006
n_044_u_880_20,44,8.8,16,17.7340000000004
n_050_u_1000_20,50,10,20,22.4799999999996
n_023_u_459_21,23,4.6,10,5.83700000000135
n_008_u_160_20,8,1.6,4,1.00299999999879
n_030_u_600_18,30,6,13,9.77900000000045
n_032_u_640_23,32,6.4,13,8.58400000000074
n_044_u_880_23,44,8.8,18,14.848
n_022_u_440_19,22,4.4,8,4.66700000000128
n_011_u_220_22,11,2.2,6,1.54999999999927
n_045_u_900_19,45,9,21,19.4439999999995
n_017_u_340_19,17,3.4,6,3.10800000000017
n_014_u_280_18,14,2.8,6,2.48300000000017
n_039_u_780_20,39,7.8,17,15.2239999999983
n_021_u_420_19,21,4.2,9,5.02999999999884
n_022_u_440_20,22,4.4,10,5.6869999999999
n_031_u_620_21,31,6.2,13,9.67100000000028
n_050_u_1000_23,50,10,19,22.378999999999
n_014_u_280_19,14,2.8,6,2.28900000000067
n_020_u_400_21,20,4,8,4.8690000000006
n_047_u_940_18,47,9.4,20,25.7489999999998
n_049_u_980_16,49,9.8,22,22.4549999999999
n_006_u_120_22,6,1.2,3,0.686000000001513
n_016_u_320_17,16,3.2,7,2.97699999999895
n_011_u_220_25,11,2.2,5,1.81500000000051
n_020_u_400_22,20,4,8,4.15100000000166
n_031_u_620_23,31,6.2,11,8.58899999999994
n_017_u_340_22,17,3.4,8,3.29100000000108
n_012_u_240_21,12,2.4,5,2.10800000000017
n_049_u_980_18,49,9.8,20,23.5439999999999
n_022_u_440_21,22,4.4,10,5.20199999999932
n_037_u_740_21,37,7.4,15,14.6470000000008
n_048_u_960_18,48,9.6,20,23.9879999999994
n_014_u_280_20,14,2.8,6,2.38600000000042
n_034_u_680_21,34,6.8,13,10.4599999999991
n_028_u_560_18,28,5.6,10,8.23299999999836
n_045_u_900_23,45,9,18,17.3000000000011
n_035_u_700_18,35,7,14,11.8299999999999
n_047_u_940_19,47,9.4,18,20.4380000000001
n_021_u_420_21,21,4.2,8,4.65500000000065
n_024_u_480_22,24,4.8,10,6.67799999999988
n_016_u_320_18,16,3.2,8,2.98499999999876
n_017_u_340_25,17,3.4,7,3.6140000000014
n_032_u_640_21,32,6.4,13,11.1080000000002
n_031_u_620_25,31,6.2,14,9.22099999999955
n_039_u_780_22,39,7.8,16,14.482
n_029_u_580_22,29,5.8,11,7.53200000000106
n_033_u_660_19,33,6.6,13,10.973
n_012_u_240_25,12,2.4,6,1.98699999999917
n_019_u_380_23,19,3.8,8,4.39500000000044
n_006_u_120_24,6,1.2,3,0.619999999998981
n_043_u_860_20,43,8.6,16,18.0919999999987
n_016_u_320_20,16,3.2,7,3.03299999999945
n_015_u_300_20,15,3,6,2.93499999999949
n_036_u_720_20,36,7.2,15,12.2759999999998
n_014_u_280_21,14,2.8,6,2.42499999999927
n_032_u_640_20,32,6.4,13,10.5990000000002
n_024_u_480_23,24,4.8,9,6.01499999999942
n_035_u_700_19,35,7,15,10.4540000000015
n_044_u_880_21,44,8.8,18,18.1389999999992
n_010_u_200_22,10,2,5,1.63500000000022
n_027_u_540_19,27,5.4,12,7.64800000000105
n_024_u_480_26,24,4.8,11,6.7400000000016
n_039_u_780_21,39,7.8,15,14.2530000000006
n_038_u_760_22,38,7.6,16,17.0640000000003
n_027_u_540_20,27,5.4,12,8.22400000000016
n_006_u_120_23,6,1.2,3,0.78099999999904
n_011_u_220_23,11,2.2,5,1.91100000000006
n_019_u_380_25,19,3.8,7,3.83700000000135
n_030_u_600_20,30,6,11,9.32800000000134
n_041_u_819_21,41,8.2,15,13.5159999999996
n_005_u_100_24,5,1,3,0.905000000000655
n_025_u_500_22,25,5,10,7.55999999999949
n_036_u_720_22,36,7.2,14,11.030999999999
n_030_u_600_23,30,6,12,8.45899999999892
n_036_u_720_19,36,7.2,15,14.5659999999989
n_008_u_160_23,8,1.6,4,0.995999999999185
n_027_u_540_21,27,5.4,12,7.82499999999891
n_029_u_580_18,29,5.8,11,10.2520000000004
n_048_u_960_16,48,9.6,20,23.8729999999996
n_046_u_920_22,46,9.2,19,18.5769999999993
n_033_u_660_22,33,6.6,14,11.1270000000004
n_033_u_660_23,33,6.6,14,10.880000000001
n_035_u_700_20,35,7,14,12.1790000000001
n_029_u_580_19,29,5.8,12,8.33600000000115
n_025_u_500_26,25,5,10,7.04399999999987
n_030_u_600_26,30,6,12,8.60100000000057
n_035_u_700_21,35,7,15,12.3289999999997
n_023_u_459_23,23,4.6,9,5.72500000000036
n_027_u_540_22,27,5.4,11,7.43399999999929
n_013_u_260_24,13,2.6,6,1.92799999999988
n_018_u_360_25,18,3.6,7,3.91200000000026
n_029_u_580_21,29,5.8,10,7.94399999999951
n_019_u_380_24,19,3.8,8,4.78399999999965
n_047_u_940_20,47,9.4,20,18.4610000000011
n_043_u_860_23,43,8.6,18,18.3009999999995
n_035_u_700_22,35,7,14,11.5470000000005
n_034_u_680_20,34,6.8,15,14.0789999999997
n_015_u_300_18,15,3,6,3.09100000000035
n_046_u_920_21,46,9.2,18,20.7510000000002
n_028_u_560_21,28,5.6,10,8.97900000000118
n_044_u_880_25,44,8.8,17,18.0810000000001
n_034_u_680_22,34,6.8,13,11.7249999999985
n_049_u_980_17,49,9.8,21,21.9650000000001
n_010_u_200_25,10,2,5,1.37299999999959
n_021_u_420_24,21,4.2,9,4.82799999999952
n_043_u_860_22,43,8.6,17,17.2060000000001
n_024_u_480_24,24,4.8,10,6.40899999999965
n_037_u_740_23,37,7.4,13,12.0069999999996
n_032_u_640_24,32,6.4,12,10.6810000000005
n_014_u_280_22,14,2.8,6,2.32000000000153
n_011_u_220_27,11,2.2,5,1.58700000000135
n_046_u_920_19,46,9.2,18,23.4510000000009
n_010_u_200_24,10,2,5,1.31400000000031
n_013_u_260_23,13,2.6,5,2.11200000000099
n_045_u_900_24,45,9,18,17.9969999999994
n_049_u_980_22,49,9.8,21,22.0020000000004
n_044_u_880_22,44,8.8,17,16.9219999999987
n_045_u_900_20,45,9,19,21.6800000000003
n_032_u_640_26,32,6.4,13,8.72899999999936
n_044_u_880_24,44,8.8,16,16.1560000000009
n_037_u_740_24,37,7.4,15,12.1460000000006
n_012_u_240_26,12,2.4,7,1.79299999999967
n_016_u_320_19,16,3.2,7,3.51499999999942
n_050_u_1000_21,50,10,19,21.7569999999996
n_011_u_220_24,11,2.2,5,1.58899999999994
n_041_u_819_19,41,8.2,15,15.7219999999998
n_013_u_260_21,13,2.6,5,2.43499999999949
n_042_u_840_23,42,8.4,16,14.6860000000015
n_011_u_220_26,11,2.2,5,1.53000000000065
n_012_u_240_22,12,2.4,5,1.84399999999914
n_016_u_320_24,16,3.2,6,2.80299999999988
n_008_u_160_21,8,1.6,4,0.855000000001382
n_026_u_520_25,26,5.2,10,6.83100000000013
n_009_u_180_25,9,1.8,4,1.14800000000105
n_023_u_459_26,23,4.6,10,5.51100000000042
n_043_u_860_19,43,8.6,17,22.0789999999997
n_044_u_880_26,44,8.8,16,17.353000000001
n_040_u_800_20,40,8,14,14.3279999999995
n_024_u_480_28,24,4.8,10,5.83599999999933
n_023_u_459_25,23,4.6,9,5.58599999999933
n_010_u_200_21,10,2,5,1.54100000000108
n_017_u_340_23,17,3.4,8,3.54699999999866
n_037_u_740_27,37,7.4,14,14.7220000000016
n_048_u_960_19,48,9.6,19,19.4329999999991
n_007_u_140_22,7,1.4,3,0.80699999999888
n_047_u_940_22,47,9.4,20,19.8019999999997
n_027_u_540_23,27,5.4,11,6.94800000000032
n_028_u_560_19,28,5.6,10,9.08400000000074
n_011_u_220_28,11,2.2,7,1.64100000000144
n_031_u_620_26,31,6.2,13,10.3290000000015
n_032_u_640_25,32,6.4,12,10.4320000000007
n_021_u_420_22,21,4.2,9,4.72100000000137
n_038_u_760_23,38,7.6,16,14.9660000000003
n_025_u_500_27,25,5,10,5.96199999999953
n_026_u_520_24,26,5.2,10,8.18900000000031
n_005_u_100_25,5,1,3,0.552999999999884
n_046_u_920_20,46,9.2,18,20.1460000000006
n_014_u_280_24,14,2.8,7,2.22299999999996
n_024_u_480_25,24,4.8,9,6.36200000000099
n_015_u_300_21,15,3,5,2.73300000000017
n_024_u_480_27,24,4.8,9,6.0570000000007
n_040_u_800_21,40,8,16,17.0269999999982
n_036_u_720_24,36,7.2,15,13.027
n_040_u_800_22,40,8,17,15.241
n_022_u_440_26,22,4.4,10,5.67000000000007
n_038_u_760_27,38,7.6,16,14.2080000000005
n_034_u_680_25,34,6.8,14,11.375
n_045_u_900_22,45,9,18,22.3459999999995
n_007_u_140_23,7,1.4,3,0.975000000000364
n_026_u_520_22,26,5.2,9,7.72699999999895
n_045_u_900_21,45,9,17,20.9420000000009
n_007_u_140_24,7,1.4,4,0.877000000000407
n_005_u_100_29,5,1,3,0.583000000000538
n_043_u_860_24,43,8.6,18,17.018
n_025_u_500_23,25,5,10,7.70000000000073
n_020_u_400_23,20,4,8,4.46000000000095
n_013_u_260_22,13,2.6,6,2.26200000000063
n_049_u_980_21,49,9.8,21,21.9160000000011
n_029_u_580_25,29,5.8,11,7.92699999999968
n_043_u_860_21,43,8.6,17,18.476999999999
n_023_u_459_22,23,4.6,9,6.17900000000009
n_040_u_800_23,40,8,16,15.5450000000001
n_043_u_860_27,43,8.6,17,16.0820000000003
n_010_u_200_26,10,2,4,1.50299999999879
n_018_u_360_26,18,3.6,8,3.73799999999937
n_042_u_840_19,42,8.4,15,17.5849999999991
n_012_u_240_24,12,2.4,6,2.20700000000033
n_029_u_580_20,29,5.8,13,10.4979999999996
n_042_u_840_22,42,8.4,17,15.753999999999
n_012_u_240_23,12,2.4,6,2.46399999999994
n_048_u_960_20,48,9.6,19,22.366
n_010_u_200_23,10,2,5,1.58100000000013
n_007_u_140_25,7,1.4,4,0.920000000000073
n_042_u_840_20,42,8.4,17,17.5700000000015
n_010_u_200_29,10,2,4,1.26000000000022
n_050_u_1000_22,50,10,21,27.4619999999995
n_009_u_180_21,9,1.8,4,1.28200000000106
n_016_u_320_23,16,3.2,6,2.73700000000099
n_024_u_480_29,24,4.8,9,6.77800000000025
n_009_u_180_24,9,1.8,5,1.32999999999993
n_018_u_360_30,18,3.6,8,3.80400000000009
n_009_u_180_22,9,1.8,4,1.13899999999921
n_046_u_920_24,46,9.2,19,19.1509999999998
n_037_u_740_25,37,7.4,16,15.616
n_020_u_400_24,20,4,8,4.45099999999911
n_020_u_400_25,20,4,9,4.56599999999889
n_027_u_540_25,27,5.4,10,6.66899999999987
n_015_u_300_22,15,3,6,2.55299999999988
