instance,n,u,procs,elapsed
n_007_u_140_27,7,1.4,3,14.8060000000005
n_047_u_940_27,47,9.4,13,383.552000000001
n_034_u_680_27,34,6.8,12,230.559
n_033_u_660_27,33,6.6,10,222.561
n_038_u_760_31,38,7.6,12,310.231
n_009_u_180_28,9,1.8,4,19.0619999999999
n_013_u_260_29,13,2.6,5,41.4789999999994
n_037_u_740_30,37,7.4,12,249.688
n_046_u_920_26,46,9.2,14,507.04
n_029_u_580_27,29,5.8,9,184.217000000001
n_035_u_700_25,35,7,11,289.188999999999
n_014_u_280_29,14,2.8,5,45.4970000000003
n_020_u_400_29,20,4,7,102.279
n_023_u_459_30,23,4.6,7,131.705
n_005_u_100_30,5,1,3,62.5970000000007
n_048_u_960_24,48,9.6,15,502.554
n_017_u_340_28,17,3.4,6,76.8239999999996
n_023_u_459_29,23,4.6,9,133.259
n_044_u_880_28,44,8.8,13,388.044
n_030_u_600_27,30,6,10,172.791
n_027_u_540_27,27,5.4,9,178.701
n_025_u_500_29,25,5,8,145.624000000001
n_013_u_260_28,13,2.6,5,54.4659999999994
n_020_u_400_28,20,4,7,83.4899999999998
n_033_u_660_28,33,6.6,12,258.001
n_049_u_980_27,49,9.8,14,447.015
n_028_u_560_26,28,5.6,9,169.984
n_029_u_580_28,29,5.8,10,194.861000000001
n_036_u_720_29,36,7.2,13,304.225
n_032_u_640_28,32,6.4,10,223.182
n_049_u_980_28,49,9.8,15,423.081
n_011_u_220_30,11,2.2,5,35.1410000000005
n_042_u_840_25,42,8.4,13,381.444
n_047_u_940_26,47,9.4,14,408.672
n_022_u_440_27,22,4.4,7,139.239
n_042_u_840_27,42,8.4,14,353.817
n_015_u_300_26,15,3,5,63.2380000000003
n_032_u_640_29,32,6.4,10,197.258
n_022_u_440_29,22,4.4,7,119.654
n_009_u_180_27,9,1.8,3,24.1729999999998
n_018_u_360_31,18,3.6,6,80.8759999999993
n_030_u_600_30,30,6,11,219.853
n_009_u_180_29,9,1.8,4,31.7460000000001
n_049_u_980_26,49,9.8,15,527.385
n_016_u_320_29,16,3.2,5,63.2579999999998
n_026_u_520_30,26,5.2,9,135.08
n_016_u_320_30,16,3.2,5,56.9369999999999
n_014_u_280_28,14,2.8,6,48.0299999999997
n_041_u_819_26,41,8.2,13,345.414
n_038_u_760_29,38,7.6,13,301.105
n_032_u_640_30,32,6.4,9,235.974999999999
n_035_u_700_26,35,7,12,276.933
n_030_u_600_31,30,6,11,192.162
n_046_u_920_25,46,9.2,13,422.813999999999
n_005_u_100_31,5,1,3,14.8029999999999
n_008_u_160_28,8,1.6,4,19.5780000000004
n_048_u_960_25,48,9.6,15,410.832
n_045_u_900_28,45,9,14,359.851000000001
n_027_u_540_30,27,5.4,8,153.931
n_040_u_800_27,40,8,14,392.085999999999
n_026_u_520_29,26,5.2,8,133.353999999999
n_032_u_640_31,32,6.4,11,264.542
n_007_u_140_29,7,1.4,3,16.3779999999997
n_016_u_320_28,16,3.2,5,76.1560000000009
n_012_u_240_30,12,2.4,6,39.6130000000003
n_013_u_260_27,13,2.6,5,54.7170000000006
n_047_u_940_25,47,9.4,16,481.478
n_015_u_300_27,15,3,5,53.3950000000004
n_044_u_880_30,44,8.8,13,362.059999999999
n_033_u_660_30,33,6.6,10,200.151999999999
n_041_u_819_24,41,8.2,14,361.759
n_022_u_440_28,22,4.4,8,112.27
n_030_u_600_29,30,6,10,206.725
n_024_u_480_31,24,4.8,9,166.072
n_048_u_960_28,48,9.6,15,418.772
n_018_u_360_32,18,3.6,7,92.299
n_011_u_220_32,11,2.2,4,32.7219999999998
n_008_u_160_26,8,1.6,4,24.1179999999995
n_014_u_280_27,14,2.8,5,45.5140000000001
n_039_u_780_28,39,7.8,13,333.805
n_028_u_560_27,28,5.6,9,158.388
n_022_u_440_30,22,4.4,8,129.881
n_036_u_720_30,36,7.2,11,220.844
n_021_u_420_29,21,4.2,8,103.748000000001
n_043_u_860_29,43,8.6,13,354.964
n_050_u_1000_30,50,10,15,454.438
n_006_u_120_30,6,1.2,3,15.4990000000007
n_029_u_580_30,29,5.8,9,154.697
n_036_u_720_31,36,7.2,11,252.703
n_020_u_400_30,20,4,7,88.0029999999997
n_010_u_200_31,10,2,4,30.2859999999991
n_031_u_620_32,31,6.2,10,186.081
n_033_u_660_29,33,6.6,10,251.737
n_027_u_540_29,27,5.4,9,171.976
n_029_u_580_31,29,5.8,11,177.494000000001
n_015_u_300_30,15,3,5,73.4369999999999
n_050_u_1000_29,50,10,15,480.678
n_038_u_760_30,38,7.6,11,271.874
n_042_u_840_28,42,8.4,12,315.435
n_049_u_980_29,49,9.8,15,404.718
n_044_u_880_29,44,8.8,14,357.581
n_044_u_880_31,44,8.8,14,428.646
n_035_u_700_30,35,7,11,226.473999999999
n_041_u_819_25,41,8.2,13,373.004
n_005_u_100_32,5,1,3,20.9189999999999
n_040_u_800_28,40,8,14,296.009999999999
n_009_u_180_30,9,1.8,4,24.0430000000006
n_044_u_880_32,44,8.8,14,390.201
n_017_u_340_32,17,3.4,6,76.2380000000003
n_025_u_500_31,25,5,8,144.148999999999
n_021_u_420_27,21,4.2,7,102.021000000001
n_019_u_380_31,19,3.8,7,81.9979999999996
n_011_u_220_31,11,2.2,4,30.7920000000004
n_008_u_160_27,8,1.6,3,20.0839999999998
n_007_u_140_30,7,1.4,3,16.924
n_050_u_1000_32,50,10,16,516.239
n_029_u_580_29,29,5.8,10,169.315
n_011_u_220_33,11,2.2,4,40.3369999999995
n_042_u_840_29,42,8.4,13,302.793000000001
n_011_u_220_34,11,2.2,4,39.9749999999995
n_016_u_320_31,16,3.2,6,70.29
n_024_u_480_33,24,4.8,8,149.397999999999
n_009_u_180_31,9,1.8,4,24.4279999999999
n_035_u_700_28,35,7,12,307.795999999999
n_017_u_340_31,17,3.4,6,83.0050000000001
n_026_u_520_28,26,5.2,9,195.556
n_028_u_560_28,28,5.6,10,189.925
n_023_u_459_32,23,4.6,7,121.103
n_017_u_340_34,17,3.4,6,62.9339999999993
n_043_u_860_28,43,8.6,14,382.861
n_018_u_360_33,18,3.6,6,98.1000000000004
n_039_u_780_31,39,7.8,13,307.23
n_027_u_540_28,27,5.4,9,186.971
n_046_u_920_28,46,9.2,14,461.503
n_022_u_440_31,22,4.4,7,100.845
n_006_u_120_33,6,1.2,3,12.3500000000004
n_020_u_400_31,20,4,6,91.3890000000001
n_010_u_200_30,10,2,4,26.5479999999998
n_031_u_620_33,31,6.2,10,213.599
n_040_u_800_31,40,8,12,292.713000000001
n_047_u_940_28,47,9.4,16,490.366
n_024_u_480_32,24,4.8,8,116.043000000001
n_039_u_780_30,39,7.8,12,288.52
n_046_u_920_29,46,9.2,15,416.876999999999
n_021_u_420_28,21,4.2,7,121.704
n_041_u_819_27,41,8.2,13,410.699
n_035_u_700_31,35,7,10,224.045
n_013_u_260_30,13,2.6,5,40.6120000000001
n_007_u_140_33,7,1.4,3,18.4830000000002
n_043_u_860_31,43,8.6,15,369.446
n_006_u_120_32,6,1.2,3,15.2759999999998
n_037_u_740_32,37,7.4,11,252.398
n_022_u_440_32,22,4.4,7,105.505
n_050_u_1000_31,50,10,15,508.898999999999
n_028_u_560_31,28,5.6,10,187.737999999999
n_008_u_160_29,8,1.6,3,29.1800000000003
n_024_u_480_34,24,4.8,9,136.023
n_024_u_480_35,24,4.8,7,127.382000000001
n_010_u_200_33,10,2,4,28.5200000000004
n_013_u_260_31,13,2.6,5,36.6549999999997
n_014_u_280_30,14,2.8,5,47.1080000000002
n_045_u_900_31,45,9,14,382.513
n_048_u_960_26,48,9.6,14,509.985
n_035_u_700_29,35,7,16,300.249
n_033_u_660_31,33,6.6,12,239.240000000001
n_019_u_380_34,19,3.8,6,82.2039999999997
n_034_u_680_30,34,6.8,11,281.536
n_029_u_580_32,29,5.8,8,148.51
n_032_u_640_32,32,6.4,10,199.635
n_030_u_600_33,30,6,12,213.225
n_034_u_680_28,34,6.8,11,214.375
n_017_u_340_33,17,3.4,6,65.5660000000007
n_012_u_240_33,12,2.4,4,50.3189999999995
n_045_u_900_30,45,9,15,476.407
n_019_u_380_33,19,3.8,6,97.3060000000005
n_015_u_300_28,15,3,6,65.9880000000003
n_020_u_400_34,20,4,8,108.87
n_023_u_459_31,23,4.6,9,148.989
n_045_u_900_29,45,9,15,530.634
n_043_u_860_32,43,8.6,15,461.26
n_045_u_900_32,45,9,13,407.432
n_049_u_980_30,49,9.8,15,542.989
n_021_u_420_30,21,4.2,8,106.018999999999
n_030_u_600_32,30,6,10,215.844
n_041_u_819_28,41,8.2,14,361.084000000001
n_012_u_240_32,12,2.4,5,44.5990000000002
n_023_u_459_34,23,4.6,7,107.963000000001
n_043_u_860_30,43,8.6,13,379.766000000001
n_048_u_960_27,48,9.6,15,479.689
n_030_u_600_35,30,6,9,197.086
n_026_u_520_31,26,5.2,8,145.964
n_042_u_840_31,42,8.4,14,350.619
n_010_u_200_34,10,2,4,26.5680000000002
n_005_u_100_33,5,1,3,649.086
n_008_u_160_30,8,1.6,4,21.1970000000001
n_037_u_740_34,37,7.4,12,249.303
n_040_u_800_30,40,8,12,336.11
n_012_u_240_34,12,2.4,5,43.9960000000001
n_010_u_200_32,10,2,4,31.1580000000004
n_012_u_240_31,12,2.4,5,47.9430000000002
n_031_u_620_34,31,6.2,10,217.912
n_009_u_180_33,9,1.8,4,24.4349999999995
n_007_u_140_32,7,1.4,3,19.3509999999997
n_046_u_920_31,46,9.2,14,447.259
n_026_u_520_32,26,5.2,9,157.200000000001
n_046_u_920_30,46,9.2,15,365.323
n_036_u_720_33,36,7.2,11,256.87
n_044_u_880_33,44,8.8,13,373.530000000001
n_033_u_660_32,33,6.6,10,229.2
n_016_u_320_32,16,3.2,5,66.5230000000001
n_015_u_300_29,15,3,5,62.9859999999999
n_042_u_840_32,42,8.4,14,381.678
n_027_u_540_31,27,5.4,9,186.187000000001
n_018_u_360_34,18,3.6,7,67.165
n_049_u_980_31,49,9.8,14,444.216
n_011_u_220_35,11,2.2,5,32.6199999999999
n_034_u_680_29,34,6.8,10,227.633000000001
n_013_u_260_33,13,2.6,5,44.0109999999995
n_013_u_260_32,13,2.6,5,41.4560000000001
n_009_u_180_34,9,1.8,3,24.2080000000005
n_037_u_740_33,37,7.4,11,252.635
n_042_u_840_30,42,8.4,13,355.682
n_039_u_780_29,39,7.8,13,326.803
n_025_u_500_34,25,5,8,156.803999999999
n_021_u_420_31,21,4.2,6,107.374
n_006_u_120_31,6,1.2,3,16.8689999999997
n_023_u_459_35,23,4.6,8,113.42
n_030_u_600_34,30,6,10,183.681
n_025_u_500_33,25,5,9,134.253
n_009_u_180_32,9,1.8,4,28.0930000000008
n_041_u_819_29,41,8.2,13,357.276
n_035_u_700_33,35,7,11,257.186
n_028_u_560_29,28,5.6,9,175.112
n_023_u_459_33,23,4.6,7,115.699000000001
n_040_u_800_29,40,8,13,330.862
n_016_u_320_33,16,3.2,6,65.3309999999992
n_037_u_740_36,37,7.4,11,265.368
n_037_u_740_35,37,7.4,11,269.228
n_020_u_400_33,20,4,7,112.821
n_049_u_980_32,49,9.8,15,495.209
n_008_u_160_31,8,1.6,3,20.0870000000004
n_022_u_440_34,22,4.4,7,125.674
n_035_u_700_32,35,7,12,340.594999999999
n_007_u_140_31,7,1.4,3,16.0140000000001
n_048_u_960_31,48,9.6,14,455.772
n_025_u_500_35,25,5,8,138.415
n_032_u_640_35,32,6.4,11,260.668
n_038_u_760_32,38,7.6,13,449.624
n_025_u_500_32,25,5,8,147.264999999999
n_033_u_660_35,33,6.6,10,213.396
n_005_u_100_34,5,1,3,12.6379999999999
n_032_u_640_34,32,6.4,10,228.049
n_022_u_440_35,22,4.4,7,102.802
n_041_u_819_32,41,8.2,12,319.902
n_024_u_480_36,24,4.8,8,118.972
n_019_u_380_32,19,3.8,7,83.3710000000001
n_029_u_580_33,29,5.8,9,157.014
n_026_u_520_34,26,5.2,9,131.067
n_026_u_520_33,26,5.2,8,130.53
n_008_u_160_34,8,1.6,3,20.2519999999995
n_034_u_680_31,34,6.8,11,233.84
n_016_u_320_34,16,3.2,6,73.5140000000001
n_044_u_880_34,44,8.8,13,393.663
n_015_u_300_33,15,3,5,68.0690000000004
n_036_u_720_32,36,7.2,12,259.35
n_021_u_420_32,21,4.2,7,91.259
n_020_u_400_32,20,4,7,87.8789999999999
n_028_u_560_30,28,5.6,8,188.575
n_011_u_220_36,11,2.2,4,29.6959999999999
n_018_u_360_35,18,3.6,6,75.5459999999994
n_036_u_720_35,36,7.2,11,267.073
n_048_u_960_29,48,9.6,14,488.657999999999
n_042_u_840_33,42,8.4,13,347.806
n_022_u_440_33,22,4.4,8,150.483
n_043_u_860_34,43,8.6,15,354.271
n_009_u_180_35,9,1.8,4,26.3770000000004
n_045_u_900_33,45,9,13,373.242999999999
n_010_u_200_36,10,2,4,28.2969999999996
n_047_u_940_29,47,9.4,15,375.991999999999
n_039_u_780_33,39,7.8,12,271.286
n_015_u_300_31,15,3,6,61.1999999999998
n_050_u_1000_33,50,10,15,456.11
n_006_u_120_35,6,1.2,3,11.0039999999999
n_021_u_420_35,21,4.2,7,108.872
n_031_u_620_35,31,6.2,10,250.509
n_029_u_580_34,29,5.8,10,186.525
n_039_u_780_32,39,7.8,13,334.321
n_047_u_940_31,47,9.4,15,420.62
n_012_u_240_35,12,2.4,5,43.3070000000007
n_006_u_120_34,6,1.2,3,12.4870000000001
n_043_u_860_36,43,8.6,14,359.676
n_046_u_920_32,46,9.2,15,454.636
n_014_u_280_31,14,2.8,5,51.0799999999999
n_034_u_680_32,34,6.8,11,246.175
n_048_u_960_30,48,9.6,15,466.41
n_048_u_960_32,48,9.6,15,513.742
n_043_u_860_33,43,8.6,13,383.745000000001
n_024_u_480_37,24,4.8,8,127.064
n_010_u_200_38,10,2,4,29.1659999999993
n_038_u_760_34,38,7.6,12,260.884
n_029_u_580_35,29,5.8,10,162.797
n_014_u_280_33,14,2.8,5,50.6769999999997
n_017_u_340_35,17,3.4,6,64.6559999999999
n_046_u_920_33,46,9.2,13,339.915000000001
n_036_u_720_34,36,7.2,11,251.359
n_028_u_560_34,28,5.6,9,164.267
n_005_u_100_36,5,1,3,16.6630000000005
n_022_u_440_36,22,4.4,7,114.611
n_010_u_200_35,10,2,4,32.8180000000002
n_013_u_260_34,13,2.6,5,53.5839999999998
n_036_u_720_36,36,7.2,12,291.112
n_019_u_380_36,19,3.8,7,87.1120000000001
n_035_u_700_36,35,7,11,221.637
n_033_u_660_34,33,6.6,11,266.074
n_038_u_760_35,38,7.6,12,315.826
n_032_u_640_33,32,6.4,10,216.394
n_015_u_300_34,15,3,5,56.6660000000002
n_035_u_700_35,35,7,13,267.043000000001
n_015_u_300_32,15,3,6,58.7349999999997
n_023_u_459_37,23,4.6,7,119.572
n_019_u_380_35,19,3.8,7,83.0369999999994
n_005_u_100_37,5,1,3,17.2059999999992
n_013_u_260_35,13,2.6,5,43.6149999999998
n_050_u_1000_35,50,10,16,428.697999999999
n_040_u_800_32,40,8,13,380.751
n_037_u_740_37,37,7.4,12,265.083
n_031_u_620_36,31,6.2,10,210.478
n_044_u_880_35,44,8.8,14,443.747
n_018_u_360_37,18,3.6,6,67.9459999999999
n_007_u_140_34,7,1.4,4,15.3600000000006
n_033_u_660_33,33,6.6,10,235.072999999999
n_041_u_819_30,41,8.2,13,345.546
n_034_u_680_33,34,6.8,11,259.381
n_008_u_160_32,8,1.6,4,20.7299999999996
n_023_u_459_39,23,4.6,8,122.223
n_038_u_760_33,38,7.6,12,333.063999999999
n_038_u_760_36,38,7.6,12,349.965
n_035_u_700_34,35,7,10,235.46
n_025_u_500_36,25,5,9,177.41
n_049_u_980_34,49,9.8,16,470.075
n_011_u_220_37,11,2.2,5,45.3680000000004
n_028_u_560_32,28,5.6,9,197.155
n_017_u_340_37,17,3.4,6,76.2540000000008
n_047_u_940_30,47,9.4,15,443.944
n_042_u_840_34,42,8.4,12,317.731
n_018_u_360_38,18,3.6,7,94.6680000000006
n_005_u_100_38,5,1,3,16.6710000000003
n_005_u_100_35,5,1,3,28.5929999999998
n_027_u_540_32,27,5.4,9,174.312
n_030_u_600_36,30,6,9,149.987
n_027_u_540_34,27,5.4,9,160.199
n_009_u_180_36,9,1.8,4,20.0360000000001
n_039_u_780_34,39,7.8,12,331.521
n_023_u_459_36,23,4.6,8,148.007
n_006_u_120_36,6,1.2,3,12.9580000000005
n_020_u_400_35,20,4,7,93.0129999999999
n_039_u_780_35,39,7.8,13,351.778
n_028_u_560_35,28,5.6,9,149.867
n_026_u_520_35,26,5.2,8,165.602
n_026_u_520_36,26,5.2,9,144.192
n_045_u_900_36,45,9,14,417.944
n_006_u_120_37,6,1.2,3,18.393
n_041_u_819_31,41,8.2,12,339.319
n_034_u_680_36,34,6.8,11,262.262000000001
n_014_u_280_32,14,2.8,5,67.0150000000003
n_021_u_420_33,21,4.2,7,90.7380000000003
n_016_u_320_36,16,3.2,6,78.7029999999995
n_050_u_1000_34,50,10,16,498.130999999999
n_046_u_920_36,46,9.2,15,419.635
n_028_u_560_33,28,5.6,8,179.751
n_008_u_160_33,8,1.6,3,18.9050000000007
n_018_u_360_39,18,3.6,7,87.2030000000004
n_048_u_960_34,48,9.6,15,483.85
n_043_u_860_35,43,8.6,13,495.688
n_048_u_960_33,48,9.6,14,469.054
n_012_u_240_38,12,2.4,6,44.2760000000007
n_018_u_360_36,18,3.6,6,92.5130000000008
n_032_u_640_37,32,6.4,10,220.246
n_037_u_740_38,37,7.4,12,250.512000000001
n_019_u_380_37,19,3.8,6,71.8769999999995
n_024_u_480_38,24,4.8,8,130.189
n_022_u_440_37,22,4.4,7,101.958000000001
n_013_u_260_38,13,2.6,5,52.8000000000002
n_010_u_200_37,10,2,4,36.9039999999995
n_032_u_640_36,32,6.4,11,226.795
n_017_u_340_36,17,3.4,7,62.9110000000001
n_047_u_940_32,47,9.4,14,440.932
n_015_u_300_36,15,3,5,53.6350000000002
n_035_u_700_37,35,7,11,270.213
n_050_u_1000_37,50,10,16,527.679
n_031_u_620_38,31,6.2,10,213.344999999999
n_019_u_380_38,19,3.8,6,99.8670000000002
n_049_u_980_36,49,9.8,15,426.202
n_042_u_840_35,42,8.4,13,360.299
n_015_u_300_35,15,3,5,66.9170000000004
n_050_u_1000_36,50,10,15,544.754
n_036_u_720_38,36,7.2,11,265.059999999999
n_021_u_420_34,21,4.2,9,98.29
n_045_u_900_35,45,9,16,520.840999999999
n_014_u_280_34,14,2.8,5,52.1449999999995
n_031_u_620_39,31,6.2,10,188.94
n_009_u_180_37,9,1.8,4,29.1140000000005
n_041_u_819_35,41,8.2,13,327.101000000001
n_042_u_840_36,42,8.4,13,350.822
n_027_u_540_33,27,5.4,9,149.52
n_017_u_340_39,17,3.4,6,66.5289999999995
n_049_u_980_33,49,9.8,15,509.96
n_008_u_160_37,8,1.6,4,26.5619999999999
n_012_u_240_37,12,2.4,5,41.8029999999999
n_016_u_320_38,16,3.2,7,63.8590000000004
n_038_u_760_37,38,7.6,11,243.784000000001
n_044_u_880_36,44,8.8,13,435.125
n_036_u_720_40,36,7.2,10,255.675
n_009_u_180_38,9,1.8,4,24.8950000000004
n_047_u_940_33,47,9.4,14,406.643
n_026_u_520_39,26,5.2,8,123.021
n_023_u_459_38,23,4.6,8,123.862
n_017_u_340_38,17,3.4,6,89.2070000000003
n_030_u_600_38,30,6,10,263.61
n_045_u_900_34,45,9,14,369.656
n_005_u_100_39,5,1,3,29.6039999999994
n_011_u_220_38,11,2.2,4,31.6229999999996
n_025_u_500_39,25,5,8,170.874
n_034_u_680_34,34,6.8,10,205.068
n_033_u_660_36,33,6.6,10,234.963
n_016_u_320_35,16,3.2,6,55.5879999999997
n_041_u_819_33,41,8.2,13,301.718999999999
n_029_u_580_37,29,5.8,11,233.067
n_032_u_640_38,32,6.4,10,194.751
n_022_u_440_38,22,4.4,7,110.432
n_014_u_280_35,14,2.8,5,61.6030000000001
n_048_u_960_37,48,9.6,14,420.071
n_012_u_240_36,12,2.4,5,48.674
n_048_u_960_36,48,9.6,14,415.734
n_008_u_160_35,8,1.6,4,21.4690000000001
n_028_u_560_37,28,5.6,9,181.795
n_031_u_620_40,31,6.2,11,236.112
n_030_u_600_37,30,6,10,194.437
n_028_u_560_36,28,5.6,9,168.182
n_036_u_720_37,36,7.2,12,312.021000000001
n_040_u_800_35,40,8,12,320.343
n_022_u_440_39,22,4.4,7,105.053000000001
n_046_u_920_35,46,9.2,16,452.174
n_044_u_880_37,44,8.8,13,401.409
n_032_u_640_39,32,6.4,10,188.972
n_021_u_420_38,21,4.2,8,127.329
n_046_u_920_34,46,9.2,13,395.646
n_025_u_500_38,25,5,8,130.601
n_007_u_140_37,7,1.4,4,14.1620000000003
n_018_u_360_40,18,3.6,6,93.3069999999998
n_027_u_540_35,27,5.4,8,173.507000000001
n_031_u_620_37,31,6.2,11,260.934
n_015_u_300_38,15,3,6,49.9520000000002
n_035_u_700_38,35,7,12,244.175
n_015_u_300_39,15,3,5,67.259
n_041_u_819_34,41,8.2,13,301.032
n_039_u_780_37,39,7.8,13,325.162
n_039_u_780_36,39,7.8,12,331.359
n_011_u_220_39,11,2.2,4,38.3869999999997
n_047_u_940_34,47,9.4,14,410.065
n_040_u_800_33,40,8,13,377.942
n_013_u_260_37,13,2.6,6,47.9399999999996
n_024_u_480_39,24,4.8,8,123.897
n_006_u_120_38,6,1.2,3,12.5799999999999
n_013_u_260_36,13,2.6,5,43.1149999999998
n_006_u_120_39,6,1.2,3,15.9479999999994
n_008_u_160_36,8,1.6,4,24.067
n_021_u_420_36,21,4.2,7,92.3269999999993
n_007_u_140_35,7,1.4,3,20.4989999999998
n_034_u_680_35,34,6.8,12,236.724
n_043_u_860_37,43,8.6,13,401.054999999999
n_029_u_580_39,29,5.8,10,188.847000000001
n_049_u_980_35,49,9.8,16,550.261
n_030_u_600_40,30,6,9,208.104
n_041_u_819_36,41,8.2,14,380.425999999999
n_014_u_280_36,14,2.8,6,50.5999999999995
n_037_u_740_39,37,7.4,11,317.75
n_010_u_200_39,10,2,5,27.6599999999999
n_050_u_1000_38,50,10,16,506.661999999999
n_008_u_160_38,8,1.6,4,19.259
n_020_u_400_38,20,4,7,92.5690000000004
n_029_u_580_36,29,5.8,9,179.596
n_027_u_540_36,27,5.4,8,148.656
n_025_u_500_37,25,5,8,148.909
n_016_u_320_37,16,3.2,5,54.1210000000001
n_045_u_900_38,45,9,15,369.599
n_030_u_600_39,30,6,9,219.476
n_019_u_380_40,19,3.8,6,85.0369999999994
n_019_u_380_39,19,3.8,6,98.7870000000003
n_049_u_980_37,49,9.8,16,611.571999999999
n_047_u_940_37,47,9.4,14,436.827
n_045_u_900_37,45,9,14,371.083
n_036_u_720_39,36,7.2,11,250.995
n_020_u_400_36,20,4,7,99.1379999999999
n_017_u_340_40,17,3.4,6,67.8900000000003
n_024_u_480_40,24,4.8,8,131.491
n_012_u_240_40,12,2.4,5,38.4099999999999
n_021_u_420_37,21,4.2,7,116.535000000001
n_038_u_760_40,38,7.6,11,252.616
n_044_u_880_39,44,8.8,13,366.678
n_048_u_960_35,48,9.6,15,541.079
n_028_u_560_39,28,5.6,9,168.192
n_012_u_240_39,12,2.4,5,35.0099999999993
n_021_u_420_39,21,4.2,7,94.7600000000002
n_035_u_700_39,35,7,11,240.064
n_026_u_520_38,26,5.2,9,152.660000000001
n_039_u_780_40,39,7.8,12,299.406
n_014_u_280_39,14,2.8,6,50.7709999999997
n_005_u_100_42,5,1,3,26.0190000000002
n_011_u_220_41,11,2.2,4,33.9639999999999
n_023_u_459_40,23,4.6,7,118.585
n_006_u_120_42,6,1.2,3,14.116
n_035_u_700_40,35,7,11,222.573
n_026_u_520_37,26,5.2,9,173.179999999999
n_050_u_1000_39,50,10,15,462.831999999999
n_028_u_560_40,28,5.6,9,201.977000000001
n_040_u_800_34,40,8,13,365.982
n_016_u_320_39,16,3.2,6,85.1189999999997
n_015_u_300_37,15,3,5,57.0439999999999
n_027_u_540_37,27,5.4,9,154.625
n_007_u_140_36,7,1.4,3,16.5510000000004
n_034_u_680_39,34,6.8,10,247.454000000001
n_044_u_880_40,44,8.8,13,413.567
n_031_u_620_41,31,6.2,10,253.128000000001
n_018_u_360_43,18,3.6,6,71.3319999999994
n_034_u_680_37,34,6.8,11,213.674
n_048_u_960_38,48,9.6,14,479.62
n_042_u_840_38,42,8.4,14,339.282
n_019_u_380_43,19,3.8,7,82.1390000000001
n_043_u_860_39,43,8.6,12,385.016
n_011_u_220_42,11,2.2,5,40.0230000000001
n_046_u_920_37,46,9.2,14,379.936
n_037_u_740_40,37,7.4,12,263.005
n_029_u_580_38,29,5.8,11,190.051
n_047_u_940_35,47,9.4,14,392.102
n_009_u_180_40,9,1.8,4,24.2480000000005
n_025_u_500_40,25,5,7,131.039
n_010_u_200_41,10,2,4,25.8919999999998
n_043_u_860_38,43,8.6,14,344.38
n_017_u_340_41,17,3.4,8,103.266
n_025_u_500_41,25,5,9,159.346
n_041_u_819_37,41,8.2,13,345.576999999999
n_024_u_480_42,24,4.8,7,121.959
n_020_u_400_37,20,4,7,90.1769999999997
n_015_u_300_40,15,3,6,58.2359999999999
n_041_u_819_38,41,8.2,13,364.982000000001
n_038_u_760_39,38,7.6,11,338.103
n_013_u_260_39,13,2.6,5,39.8959999999997
n_033_u_660_39,33,6.6,11,246.933
n_049_u_980_39,49,9.8,16,529.559999999999
n_010_u_200_40,10,2,4,29.0829999999996
n_045_u_900_40,45,9,13,356.501999999999
n_008_u_160_39,8,1.6,4,25.1970000000001
n_032_u_640_41,32,6.4,9,226.094999999999
n_032_u_640_40,32,6.4,10,214.832
n_044_u_880_41,44,8.8,13,382.992999999999
n_030_u_600_41,30,6,11,199.616
n_014_u_280_37,14,2.8,6,47.3609999999999
n_027_u_540_40,27,5.4,8,167.146
n_008_u_160_40,8,1.6,4,27.3869999999997
n_040_u_800_36,40,8,12,363.758
n_012_u_240_42,12,2.4,4,34.5599999999995
n_011_u_220_43,11,2.2,5,30.6949999999997
n_007_u_140_38,7,1.4,3,20.5080000000007
n_028_u_560_38,28,5.6,8,161.384
n_033_u_660_37,33,6.6,11,241.358
n_005_u_100_41,5,1,3,60.6589999999997
n_042_u_840_40,42,8.4,13,342.186000000001
n_016_u_320_41,16,3.2,6,56.7710000000006
n_024_u_480_43,24,4.8,7,118.106000000001
n_034_u_680_38,34,6.8,11,257.623
n_034_u_680_40,34,6.8,11,236.474999999999
n_040_u_800_37,40,8,15,324.34
n_009_u_180_42,9,1.8,4,25.5389999999998
n_023_u_459_42,23,4.6,8,111.627
n_038_u_760_38,38,7.6,12,327.29
n_022_u_440_41,22,4.4,7,121.241999999999
n_042_u_840_37,42,8.4,14,337.504
n_007_u_140_39,7,1.4,3,13.8700000000008
n_045_u_900_39,45,9,14,492.607
n_023_u_459_41,23,4.6,7,99.9470000000001
n_044_u_880_38,44,8.8,17,439.867999999999
n_029_u_580_40,29,5.8,9,222.888
n_043_u_860_41,43,8.6,14,385.095
n_049_u_980_41,49,9.8,16,573.905
n_009_u_180_39,9,1.8,4,25.0509999999995
n_031_u_620_44,31,6.2,9,199.834000000001
n_021_u_420_40,21,4.2,7,119.589999999999
n_026_u_520_40,26,5.2,8,134.815000000001
n_011_u_220_40,11,2.2,4,31.9639999999999
n_028_u_560_41,28,5.6,9,149.309
n_010_u_200_43,10,2,4,27.3320000000003
n_037_u_740_41,37,7.4,12,327.867
n_012_u_240_41,12,2.4,4,51.0630000000001
n_018_u_360_42,18,3.6,7,91.4690000000001
n_039_u_780_39,39,7.8,12,304.075
n_048_u_960_39,48,9.6,15,480.731
n_021_u_420_41,21,4.2,7,130.504999999999
n_041_u_819_40,41,8.2,14,321.440000000001
