instance,n,u,procs,elapsed
n_043_u_860_13,43,8.6,31,740.038
n_025_u_500_16,25,5,25,218.455
n_021_u_420_14,21,4.2,16,155.798
n_016_u_320_12,16,3.2,13,97.922
n_033_u_660_14,33,6.6,23,426.103
n_009_u_180_14,9,1.8,8,37.2910000000002
n_018_u_360_17,18,3.6,15,118.112
n_017_u_340_15,17,3.4,14,119.089
n_017_u_340_14,17,3.4,12,119.2
n_010_u_200_15,10,2,11,47.4209999999998
n_023_u_459_13,23,4.6,19,195.346
n_028_u_560_13,28,5.6,23,293.629
n_043_u_860_11,43,8.6,35,688.936
n_032_u_640_17,32,6.4,25,413.637
n_022_u_440_14,22,4.4,17,158.486
n_039_u_780_14,39,7.8,27,524.549
n_021_u_420_15,21,4.2,17,152.605
n_006_u_120_16,6,1.2,5,15.9700000000003
n_025_u_500_15,25,5,19,252.752
n_010_u_200_13,10,2,8,49.3089999999997
n_047_u_940_13,47,9.4,34,838.874
n_047_u_940_12,47,9.4,32,748.7
n_045_u_900_15,45,9,33,701.24
n_022_u_440_15,22,4.4,16,169.725
n_030_u_600_14,30,6,22,298.099
n_027_u_540_14,27,5.4,19,242.036
n_024_u_480_18,24,4.8,20,240.372
n_048_u_960_12,48,9.6,35,823.441
n_043_u_860_12,43,8.6,34,613.341
n_030_u_600_17,30,6,24,373.7
n_046_u_920_13,46,9.2,36,812.831
n_014_u_280_14,14,2.8,13,76.3579999999997
n_014_u_280_15,14,2.8,12,78.1509999999998
n_026_u_520_17,26,5.2,20,234.157
n_026_u_520_14,26,5.2,20,246.795
n_044_u_880_16,44,8.8,33,689.234
n_048_u_960_11,48,9.6,33,725.937
n_037_u_740_16,37,7.4,28,506.214
n_026_u_520_15,26,5.2,19,241.177
n_037_u_740_15,37,7.4,27,504.043
n_012_u_240_17,12,2.4,10,60.7949999999996
n_033_u_660_17,33,6.6,24,415.518
n_010_u_200_14,10,2,8,45.1460000000002
n_035_u_700_14,35,7,24,422.729
n_023_u_459_16,23,4.6,18,212.878
n_019_u_380_17,19,3.8,14,146.944
n_011_u_220_18,11,2.2,9,42.4810000000002
n_034_u_680_17,34,6.8,22,372.579
n_047_u_940_14,47,9.4,33,781.473
n_013_u_260_15,13,2.6,11,71.2619999999997
n_033_u_660_16,33,6.6,25,396.714
n_042_u_840_13,42,8.4,33,596.526
n_015_u_300_14,15,3,14,90.241
n_023_u_459_14,23,4.6,19,192.306
n_029_u_580_13,29,5.8,21,305.877
n_015_u_300_13,15,3,15,91.9280000000003
n_009_u_180_15,9,1.8,9,42.741
n_040_u_800_14,40,8,28,581.616
n_031_u_620_18,31,6.2,22,312.227
n_014_u_280_16,14,2.8,12,64.7830000000004
n_044_u_880_17,44,8.8,35,709.976
n_030_u_600_15,30,6,24,335.07
n_007_u_140_16,7,1.4,10,27.0350000000003
n_045_u_900_17,45,9,33,627.398
n_030_u_600_16,30,6,21,345.689
n_043_u_860_14,43,8.6,34,747.823
n_049_u_980_13,49,9.8,35,840.942
n_011_u_220_19,11,2.2,9,50.8749999999995
n_037_u_740_17,37,7.4,31,519.954
n_037_u_740_18,37,7.4,25,478.574000000001
n_012_u_240_19,12,2.4,11,63.7080000000005
n_010_u_200_16,10,2,8,40.6790000000001
n_034_u_680_15,34,6.8,24,432.276
n_038_u_760_18,38,7.6,26,527.577
n_048_u_960_13,48,9.6,36,948.129
n_005_u_100_20,5,1,6,12.1510000000007
n_038_u_760_17,38,7.6,28,454.736
n_023_u_459_15,23,4.6,17,212.65
n_005_u_100_19,5,1,4,13.0610000000006
n_025_u_500_18,25,5,18,236.483000000001
n_027_u_540_15,27,5.4,20,283.7
n_027_u_540_16,27,5.4,23,282.928
n_036_u_720_14,36,7.2,26,435.822
n_038_u_760_15,38,7.6,27,520.862
n_016_u_320_15,16,3.2,12,102.494
n_024_u_480_19,24,4.8,18,230.425
n_049_u_980_11,49,9.8,37,920.269
n_048_u_960_14,48,9.6,33,865.756
n_020_u_400_17,20,4,16,145.297
n_005_u_100_17,5,1,5,13.2659999999996
n_022_u_440_16,22,4.4,18,186.496
n_026_u_520_16,26,5.2,20,278.887
n_015_u_300_15,15,3,14,114.203
n_045_u_900_16,45,9,34,658.857
n_035_u_700_15,35,7,30,482.851
n_018_u_360_21,18,3.6,13,122.935
n_034_u_680_16,34,6.8,28,466.735999999999
n_028_u_560_14,28,5.6,22,266.946
n_027_u_540_17,27,5.4,22,247.172
n_028_u_560_15,28,5.6,19,296.707
n_047_u_940_15,47,9.4,35,661.842
n_049_u_980_14,49,9.8,37,814.645
n_018_u_360_20,18,3.6,13,126.193
n_049_u_980_12,49,9.8,34,704.221
n_015_u_300_16,15,3,15,92.7550000000001
n_038_u_760_16,38,7.6,28,484.708
n_035_u_700_16,35,7,26,419.314
n_016_u_320_13,16,3.2,12,110.535
n_012_u_240_18,12,2.4,10,50.3119999999999
n_024_u_480_20,24,4.8,18,214.03
n_023_u_459_17,23,4.6,17,180.982
n_041_u_819_14,41,8.2,29,554.741
n_005_u_100_18,5,1,4,16.2970000000005
n_018_u_360_18,18,3.6,12,113.644
n_032_u_640_18,32,6.4,23,374.89
n_008_u_160_16,8,1.6,7,28.5360000000001
n_014_u_280_17,14,2.8,11,60.875
n_050_u_1000_15,50,10,36,923.099
n_025_u_500_20,25,5,20,237.377
n_044_u_880_18,44,8.8,30,682.187
n_016_u_320_14,16,3.2,11,94.7580000000007
n_016_u_320_16,16,3.2,14,101.413
n_039_u_780_15,39,7.8,29,480.6
n_037_u_740_19,37,7.4,29,510.392
n_006_u_120_17,6,1.2,5,12.7339999999995
n_011_u_220_20,11,2.2,9,47.201
n_036_u_720_17,36,7.2,26,474.903
n_039_u_780_18,39,7.8,31,524.402
n_039_u_780_16,39,7.8,30,511.46
n_006_u_120_20,6,1.2,4,16.0560000000005
n_018_u_360_19,18,3.6,15,149.288
n_006_u_120_18,6,1.2,8,22.3130000000001
n_045_u_900_18,45,9,31,701.344
n_017_u_340_17,17,3.4,13,119.218
n_046_u_920_16,46,9.2,37,782.537
n_040_u_800_15,40,8,30,590.865
n_029_u_580_16,29,5.8,22,297.474
n_021_u_420_17,21,4.2,16,158.182
n_007_u_140_17,7,1.4,5,21.1699999999992
n_025_u_500_19,25,5,19,203.659000000001
n_019_u_380_18,19,3.8,15,116.287
n_013_u_260_18,13,2.6,10,58.3400000000001
n_012_u_240_20,12,2.4,11,71.759
n_046_u_920_15,46,9.2,35,843.707
n_043_u_860_18,43,8.6,33,669.601
n_028_u_560_16,28,5.6,26,316.277
n_027_u_540_18,27,5.4,22,229.729
n_028_u_560_17,28,5.6,22,290.495
n_036_u_720_15,36,7.2,27,577.706
n_043_u_860_15,43,8.6,29,712.377
n_031_u_620_22,31,6.2,27,334.797
n_019_u_380_21,19,3.8,14,159.815000000001
n_010_u_200_20,10,2,9,43.1499999999996
n_031_u_620_21,31,6.2,21,324.383000000001
n_019_u_380_19,19,3.8,15,154.839
n_035_u_700_17,35,7,27,407.367999999999
n_024_u_480_21,24,4.8,17,208.322
n_013_u_260_17,13,2.6,10,75.1779999999999
n_029_u_580_14,29,5.8,22,322.422
n_031_u_620_19,31,6.2,23,312.951
n_036_u_720_16,36,7.2,27,479.408
n_010_u_200_17,10,2,8,39.8389999999999
n_033_u_660_18,33,6.6,25,437.931
n_042_u_840_14,42,8.4,34,637.445999999999
n_046_u_920_17,46,9.2,35,666.532
n_037_u_740_20,37,7.4,28,460.074
n_020_u_400_18,20,4,18,149.636
n_043_u_860_16,43,8.6,32,604.51
n_029_u_580_15,29,5.8,24,279.544
n_047_u_940_18,47,9.4,34,700.096
n_009_u_180_16,9,1.8,7,30.3909999999996
n_038_u_760_19,38,7.6,30,501.411
n_005_u_100_21,5,1,6,12.3649999999998
n_010_u_200_18,10,2,9,37.7269999999999
n_013_u_260_19,13,2.6,10,56.9160000000002
n_040_u_800_16,40,8,29,530.877
n_029_u_580_17,29,5.8,21,333.621
n_036_u_720_18,36,7.2,24,418.286
n_007_u_140_18,7,1.4,8,22.0150000000003
n_014_u_280_20,14,2.8,10,72.1260000000002
n_050_u_1000_17,50,10,35,813.781
n_044_u_880_19,44,8.8,31,711.248
n_043_u_860_17,43,8.6,33,678.04
n_026_u_520_19,26,5.2,22,234.416
n_037_u_740_21,37,7.4,30,464.103
n_040_u_800_17,40,8,28,589.234
n_010_u_200_19,10,2,12,44.7710000000006
n_007_u_140_19,7,1.4,5,22.6880000000001
n_050_u_1000_16,50,10,37,870.011
n_011_u_220_21,11,2.2,9,61.8139999999994
n_018_u_360_22,18,3.6,15,120.192
n_025_u_500_21,25,5,21,277.023
n_023_u_459_18,23,4.6,18,180.197
n_023_u_459_21,23,4.6,17,213.6
n_046_u_920_18,46,9.2,34,884.188
n_041_u_819_15,41,8.2,26,546.722
n_031_u_620_20,31,6.2,24,376.533
n_017_u_340_19,17,3.4,13,102.994
n_041_u_819_16,41,8.2,32,560.021
n_038_u_760_21,38,7.6,30,483.443
n_008_u_160_17,8,1.6,7,22.4589999999998
n_039_u_780_17,39,7.8,31,605.503
n_030_u_600_18,30,6,24,387.18
n_005_u_100_23,5,1,5,12.4619999999995
n_008_u_160_18,8,1.6,9,27.1509999999998
n_006_u_120_19,6,1.2,5,18.4040000000005
n_022_u_440_17,22,4.4,16,198.268
n_032_u_640_19,32,6.4,22,353.826999999999
n_048_u_960_15,48,9.6,36,932.203
n_017_u_340_18,17,3.4,14,85.8000000000002
n_026_u_520_18,26,5.2,20,262.762000000001
n_013_u_260_20,13,2.6,8,65.6710000000003
n_020_u_400_19,20,4,15,159.407999999999
n_023_u_459_19,23,4.6,18,197.243
n_040_u_800_18,40,8,30,624.281
n_050_u_1000_19,50,10,36,819.748
n_047_u_940_16,47,9.4,33,798.271
n_007_u_140_20,7,1.4,7,26.7799999999997
n_034_u_680_18,34,6.8,27,442.867
n_020_u_400_20,20,4,15,147.469999999999
n_026_u_520_20,26,5.2,18,248.083000000001
n_050_u_1000_18,50,10,37,861.265
n_023_u_459_20,23,4.6,16,170.358
n_038_u_760_20,38,7.6,26,457.331
n_015_u_300_17,15,3,12,93.1869999999999
n_027_u_540_21,27,5.4,18,233.436
n_032_u_640_22,32,6.4,22,369.442
n_005_u_100_22,5,1,5,15.4040000000005
n_018_u_360_24,18,3.6,15,131.76
n_032_u_640_20,32,6.4,24,372.826999999999
n_014_u_280_18,14,2.8,10,71.2210000000005
n_049_u_980_15,49,9.8,37,811.785000000001
n_021_u_420_18,21,4.2,15,156.128
n_024_u_480_22,24,4.8,16,203.786999999999
n_017_u_340_21,17,3.4,12,107.679
n_048_u_960_16,48,9.6,33,768.785000000001
n_019_u_380_20,19,3.8,18,164.921
n_042_u_840_17,42,8.4,31,550.733999999999
n_021_u_420_19,21,4.2,15,173.915
n_045_u_900_19,45,9,37,714.447999999999
n_033_u_660_19,33,6.6,24,394.222
n_047_u_940_17,47,9.4,34,775.888
n_017_u_340_20,17,3.4,14,97.9499999999998
n_009_u_180_19,9,1.8,6,35.7339999999995
n_020_u_400_21,20,4,14,154.473
n_048_u_960_17,48,9.6,33,797.490000000001
n_016_u_320_17,16,3.2,12,102.407
n_037_u_740_22,37,7.4,28,477.973
n_012_u_240_21,12,2.4,10,57.4759999999997
n_015_u_300_18,15,3,12,83.0279999999993
n_040_u_800_19,40,8,29,533.434
n_018_u_360_23,18,3.6,13,129.948
n_014_u_280_19,14,2.8,15,73.5460000000003
n_026_u_520_21,26,5.2,19,239.425
n_007_u_140_21,7,1.4,6,21.0099999999993
n_031_u_620_23,31,6.2,26,357.513
n_015_u_300_19,15,3,10,75.4210000000003
n_041_u_819_17,41,8.2,29,608.463000000001
n_041_u_819_18,41,8.2,27,611.576
n_030_u_600_19,30,6,22,308.886
n_008_u_160_19,8,1.6,6,23.2599999999993
n_030_u_600_20,30,6,26,375.52
n_008_u_160_20,8,1.6,8,34.2119999999995
n_027_u_540_19,27,5.4,21,232.88
n_033_u_660_20,33,6.6,25,356.462
n_042_u_840_16,42,8.4,30,593.117
n_049_u_980_18,49,9.8,33,834.884
n_028_u_560_18,28,5.6,21,291.671
n_022_u_440_20,22,4.4,16,191.02
n_020_u_400_22,20,4,17,147.528
n_039_u_780_20,39,7.8,29,528.53
n_009_u_180_18,9,1.8,7,40.1410000000005
n_035_u_700_18,35,7,31,425.594
n_036_u_720_19,36,7.2,24,477.765
n_042_u_840_15,42,8.4,32,671.17
n_038_u_760_22,38,7.6,27,483.333
n_044_u_880_23,44,8.8,35,696.25
n_036_u_720_22,36,7.2,25,479.933
n_006_u_120_22,6,1.2,5,17.683
n_005_u_100_24,5,1,4,14.7299999999996
n_030_u_600_22,30,6,24,293.291999999999
n_044_u_880_22,44,8.8,31,714.594999999999
n_042_u_840_18,42,8.4,29,604.779
n_031_u_620_25,31,6.2,21,340.464
n_009_u_180_17,9,1.8,8,36.0230000000001
n_011_u_220_25,11,2.2,7,37.2520000000004
n_050_u_1000_20,50,10,39,935.27
n_030_u_600_21,30,6,21,285.633
n_016_u_320_20,16,3.2,11,81.701
n_025_u_500_22,25,5,18,240.316000000001
n_044_u_880_20,44,8.8,33,722.569
n_046_u_920_19,46,9.2,32,711.925999999999
n_009_u_180_20,9,1.8,8,36.241
n_028_u_560_19,28,5.6,19,256.637
n_036_u_720_20,36,7.2,28,470.199
n_021_u_420_20,21,4.2,15,169.596
n_011_u_220_24,11,2.2,9,49.7269999999999
n_029_u_580_18,29,5.8,21,286.987
n_033_u_660_21,33,6.6,22,456.722000000001
n_011_u_220_22,11,2.2,12,51.9790000000003
n_013_u_260_21,13,2.6,10,57.4949999999999
n_021_u_420_21,21,4.2,16,183.812
n_036_u_720_21,36,7.2,32,453.445000000001
n_031_u_620_24,31,6.2,22,306.307000000001
n_027_u_540_20,27,5.4,26,303.738
n_039_u_780_19,39,7.8,30,538.956
n_034_u_680_19,34,6.8,25,422.986
n_028_u_560_20,28,5.6,23,262.548
n_017_u_340_22,17,3.4,15,97.5709999999999
n_039_u_780_21,39,7.8,24,493.969999999999
n_019_u_380_23,19,3.8,15,134.103
n_049_u_980_16,49,9.8,33,861.551
n_006_u_120_21,6,1.2,5,20.5389999999998
n_018_u_360_25,18,3.6,18,142.924
n_006_u_120_23,6,1.2,7,18.4319999999998
n_034_u_680_20,34,6.8,23,429.518
n_032_u_640_21,32,6.4,24,436.533
n_044_u_880_21,44,8.8,35,634.976000000001
n_048_u_960_18,48,9.6,37,855.420999999999
n_033_u_660_22,33,6.6,26,396.732
n_049_u_980_17,49,9.8,32,852.018
n_043_u_860_19,43,8.6,30,630.339
n_022_u_440_19,22,4.4,15,189.039000000001
n_050_u_1000_21,50,10,35,857.796
n_037_u_740_23,37,7.4,26,511.675
n_022_u_440_18,22,4.4,18,184.237
n_010_u_200_21,10,2,7,40.4160000000002
n_011_u_220_23,11,2.2,10,54.7150000000001
n_016_u_320_18,16,3.2,12,96.5069999999996
n_022_u_440_21,22,4.4,18,195.277
n_040_u_800_22,40,8,29,593.626
n_024_u_480_26,24,4.8,19,228.2
n_024_u_480_25,24,4.8,21,191.664
n_015_u_300_20,15,3,12,95.1639999999998
n_016_u_320_19,16,3.2,11,86.4269999999997
n_049_u_980_19,49,9.8,37,850.619
n_050_u_1000_22,50,10,37,808.593
n_024_u_480_23,24,4.8,16,180.268
n_007_u_140_24,7,1.4,5,25.5529999999999
n_019_u_380_22,19,3.8,15,162.429
n_045_u_900_20,45,9,32,737.167
n_019_u_380_24,19,3.8,14,154.083
n_033_u_660_23,33,6.6,22,358.98
n_026_u_520_22,26,5.2,20,238.867
n_029_u_580_21,29,5.8,19,308.135
n_017_u_340_23,17,3.4,14,151.977
n_016_u_320_21,16,3.2,14,90.201
n_012_u_240_22,12,2.4,10,61.8239999999996
n_039_u_780_22,39,7.8,26,550.675
n_035_u_700_21,35,7,25,420.247
n_023_u_459_22,23,4.6,16,168.749
n_047_u_940_19,47,9.4,38,755.969999999999
n_006_u_120_24,6,1.2,7,17.8580000000002
n_017_u_340_24,17,3.4,13,142.059
n_045_u_900_21,45,9,38,738.231
n_024_u_480_24,24,4.8,22,211.585999999999
n_020_u_400_25,20,4,17,153.177
n_045_u_900_23,45,9,33,772.472
n_040_u_800_20,40,8,28,536.783
n_014_u_280_21,14,2.8,12,72.1570000000002
n_034_u_680_21,34,6.8,22,414.747
n_012_u_240_23,12,2.4,11,55.2769999999991
n_030_u_600_23,30,6,28,351.472
n_007_u_140_22,7,1.4,7,20.835
n_012_u_240_25,12,2.4,11,64.5260000000007
n_032_u_640_24,32,6.4,24,387.658
n_029_u_580_19,29,5.8,20,290.412
n_044_u_880_24,44,8.8,32,668.341
n_028_u_560_21,28,5.6,20,269.324000000001
n_043_u_860_21,43,8.6,32,627.407999999999
n_046_u_920_20,46,9.2,34,803.568
n_031_u_620_26,31,6.2,27,398.519
n_019_u_380_25,19,3.8,17,165.936
n_034_u_680_22,34,6.8,25,461.186000000001
n_011_u_220_26,11,2.2,8,49.759
n_050_u_1000_23,50,10,33,785.886
n_043_u_860_20,43,8.6,31,693.212
n_010_u_200_23,10,2,9,53.3040000000001
n_035_u_700_20,35,7,25,422.195000000001
n_038_u_760_23,38,7.6,29,571.345
n_025_u_500_23,25,5,19,251.61
n_005_u_100_25,5,1,6,13.7529999999997
n_013_u_260_22,13,2.6,12,79.527
n_010_u_200_22,10,2,9,45.1929999999993
n_041_u_819_20,41,8.2,28,567.824
n_035_u_700_19,35,7,29,415.943
n_029_u_580_22,29,5.8,19,269.766
n_029_u_580_20,29,5.8,27,368.863
n_043_u_860_22,43,8.6,35,606.617
n_041_u_819_19,41,8.2,32,684.854
n_032_u_640_23,32,6.4,24,343.467
n_008_u_160_22,8,1.6,7,27.8759999999993
n_020_u_400_23,20,4,15,175.437
n_043_u_860_23,43,8.6,32,654.215999999999
n_008_u_160_21,8,1.6,6,23.8210000000008
n_035_u_700_22,35,7,31,417.162
n_017_u_340_25,17,3.4,14,98.6459999999997
n_027_u_540_22,27,5.4,18,222.634
n_030_u_600_24,30,6,22,336.688
n_010_u_200_24,10,2,9,52.7689999999993
n_041_u_819_21,41,8.2,32,577.972000000001
n_010_u_200_25,10,2,9,43.7370000000001
n_040_u_800_21,40,8,31,601.562
n_037_u_740_24,37,7.4,27,449.654
n_037_u_740_26,37,7.4,28,466.86
n_018_u_360_26,18,3.6,15,107.986999999999
n_044_u_880_26,44,8.8,34,714.400000000001
n_046_u_920_21,46,9.2,33,790.64
n_008_u_160_23,8,1.6,6,31.0810000000001
n_044_u_880_25,44,8.8,33,626.106000000001
n_042_u_840_19,42,8.4,31,658.869
n_032_u_640_25,32,6.4,25,434.218
n_007_u_140_23,7,1.4,8,21.5029999999997
n_030_u_600_25,30,6,24,339.481
n_025_u_500_26,25,5,18,252.918000000001
n_037_u_740_27,37,7.4,30,506.862
n_009_u_180_21,9,1.8,8,36.9250000000002
n_025_u_500_24,25,5,20,305.130999999999
n_036_u_720_23,36,7.2,27,398.559
n_023_u_459_23,23,4.6,17,166.050999999999
n_011_u_220_27,11,2.2,8,54.5929999999998
n_013_u_260_23,13,2.6,10,58.5169999999998
n_024_u_480_27,24,4.8,17,221.235
n_011_u_220_28,11,2.2,12,60.5519999999997
n_023_u_459_24,23,4.6,20,216.215
n_033_u_660_26,33,6.6,24,392.639
n_021_u_420_23,21,4.2,17,179.105
n_021_u_420_22,21,4.2,16,170.411999999999
n_046_u_920_22,46,9.2,33,750.729
n_045_u_900_22,45,9,37,681.262000000001
n_049_u_980_20,49,9.8,34,869.309
n_026_u_520_23,26,5.2,21,239.031
n_049_u_980_21,49,9.8,34,804.153
n_049_u_980_23,49,9.8,34,868.365
n_039_u_780_23,39,7.8,30,534.086
n_048_u_960_19,48,9.6,37,890.738
n_037_u_740_25,37,7.4,26,449.543
n_047_u_940_20,47,9.4,34,772.125999999999
n_006_u_120_25,6,1.2,6,18.5790000000006
n_023_u_459_25,23,4.6,17,206.848
n_020_u_400_24,20,4,17,164.059
n_013_u_260_24,13,2.6,11,64.4539999999997
n_012_u_240_24,12,2.4,9,63.5039999999999
n_047_u_940_21,47,9.4,31,748.929999999999
n_023_u_459_26,23,4.6,17,210.133000000001
n_049_u_980_22,49,9.8,38,811.145
n_021_u_420_24,21,4.2,15,186.222000000001
n_042_u_840_22,42,8.4,30,591.424
n_046_u_920_23,46,9.2,39,764.046
n_016_u_320_22,16,3.2,12,89.7530000000006
n_030_u_600_26,30,6,23,277.886
n_022_u_440_22,22,4.4,16,191.728999999999
n_009_u_180_24,9,1.8,7,34.5449999999992
n_016_u_320_25,16,3.2,15,106.114
n_015_u_300_21,15,3,13,89.8789999999999
n_032_u_640_26,32,6.4,29,415.484
n_014_u_280_22,14,2.8,14,82.6080000000002
n_014_u_280_23,14,2.8,12,70.9360000000006
n_024_u_480_29,24,4.8,19,193.089999999999
n_016_u_320_23,16,3.2,14,127.138999999999
n_019_u_380_26,19,3.8,14,113.737999999999
n_013_u_260_25,13,2.6,10,70.9650000000001
n_016_u_320_24,16,3.2,15,102.643999999999
n_024_u_480_28,24,4.8,20,228.798000000001
n_046_u_920_24,46,9.2,34,701.276999999999
n_026_u_520_24,26,5.2,18,240.291
n_033_u_660_24,33,6.6,26,421.271
n_031_u_620_27,31,6.2,24,351.512000000001
n_050_u_1000_24,50,10,34,871.813
n_013_u_260_26,13,2.6,14,91.732
n_026_u_520_25,26,5.2,20,222.317999999999
n_043_u_860_24,43,8.6,32,654.088
n_047_u_940_22,47,9.4,32,659.725
n_025_u_500_25,25,5,23,229.78
n_022_u_440_25,22,4.4,17,176.978
n_041_u_819_22,41,8.2,30,618.828
n_038_u_760_24,38,7.6,29,550.594
n_008_u_160_24,8,1.6,8,26.3680000000004
n_005_u_100_26,5,1,6,15.835
n_040_u_800_23,40,8,28,502.521
n_010_u_200_26,10,2,10,53.0569999999998
n_017_u_340_26,17,3.4,13,107.822999999999
n_045_u_900_25,45,9,32,670.314
n_034_u_680_23,34,6.8,25,360.373
n_042_u_840_20,42,8.4,32,681.645
n_007_u_140_25,7,1.4,5,27.4790000000003
n_044_u_880_27,44,8.8,33,670.982
n_014_u_280_24,14,2.8,14,87.7020000000002
n_036_u_720_24,36,7.2,25,444.708
n_038_u_760_27,38,7.6,30,475.126
n_009_u_180_22,9,1.8,8,38.9620000000004
n_042_u_840_23,42,8.4,31,616.281
n_048_u_960_22,48,9.6,32,869.098
n_005_u_100_29,5,1,4,12.8679999999995
n_029_u_580_23,29,5.8,24,305.385
n_012_u_240_27,12,2.4,9,62.3620000000001
n_036_u_720_25,36,7.2,28,452.715
n_029_u_580_24,29,5.8,23,274.960999999999
n_011_u_220_29,11,2.2,9,50.018
n_027_u_540_23,27,5.4,24,299.355
n_029_u_580_25,29,5.8,23,258.269
n_029_u_580_26,29,5.8,24,308.712
n_009_u_180_25,9,1.8,7,34.8129999999992
n_036_u_720_26,36,7.2,25,382.922
n_027_u_540_24,27,5.4,19,298.236
n_028_u_560_22,28,5.6,23,314.773
n_034_u_680_24,34,6.8,29,458.374000000001
n_033_u_660_25,33,6.6,25,385.706
n_026_u_520_26,26,5.2,20,282.482
n_042_u_840_21,42,8.4,35,684.022
n_045_u_900_24,45,9,29,672.969
n_047_u_940_23,47,9.4,38,757.114
n_018_u_360_27,18,3.6,14,146.649
n_037_u_740_28,37,7.4,29,534.819
n_035_u_700_23,35,7,25,364.555
n_015_u_300_24,15,3,13,86.4390000000003
n_038_u_760_25,38,7.6,27,553.183
n_021_u_420_25,21,4.2,17,160.82
n_034_u_680_25,34,6.8,24,416.824
n_039_u_780_24,39,7.8,31,481.73
n_036_u_720_27,36,7.2,29,430.775
n_005_u_100_27,5,1,6,15.7060000000001
n_032_u_640_27,32,6.4,23,343.079
n_043_u_860_26,43,8.6,27,596.776
n_009_u_180_23,9,1.8,5,34.4719999999998
n_048_u_960_20,48,9.6,33,729.716
n_006_u_120_26,6,1.2,7,16.4929999999995
n_020_u_400_26,20,4,17,150.718
n_018_u_360_30,18,3.6,17,117.472000000001
n_023_u_459_27,23,4.6,16,181.843
n_026_u_520_27,26,5.2,23,249.074000000001
n_043_u_860_25,43,8.6,31,688.569
n_012_u_240_26,12,2.4,12,64.5010000000002
n_014_u_280_25,14,2.8,9,68.8839999999991
n_010_u_200_28,10,2,9,43.027
n_010_u_200_27,10,2,9,36.0730000000003
n_048_u_960_21,48,9.6,36,824.611
n_022_u_440_23,22,4.4,16,183.603
n_015_u_300_22,15,3,10,73.0799999999999
n_022_u_440_26,22,4.4,17,163.358
n_048_u_960_23,48,9.6,34,788.76
n_025_u_500_28,25,5,21,207.175
n_037_u_740_29,37,7.4,27,452.528
n_037_u_740_30,37,7.4,27,487.924
n_019_u_380_27,19,3.8,14,119.52
n_030_u_600_27,30,6,20,302.173000000001
n_018_u_360_28,18,3.6,15,149.046
n_015_u_300_23,15,3,11,74.6469999999999
n_027_u_540_25,27,5.4,21,278.326
n_024_u_480_30,24,4.8,21,236.553
n_022_u_440_24,22,4.4,16,174.884
n_045_u_900_26,45,9,32,793.572999999999
n_015_u_300_25,15,3,10,88.3180000000002
n_050_u_1000_25,50,10,41,826.978999999999
n_039_u_780_25,39,7.8,29,524.327
n_023_u_459_29,23,4.6,18,167.814
n_046_u_920_27,46,9.2,34,735.293000000001
n_050_u_1000_28,50,10,37,810.012000000001
n_006_u_120_27,6,1.2,5,23.2270000000008
n_012_u_240_28,12,2.4,9,57.2160000000003
n_035_u_700_26,35,7,26,447.951999999999
n_025_u_500_27,25,5,17,215.711
n_023_u_459_28,23,4.6,18,199.96
n_049_u_980_24,49,9.8,35,836.444
n_043_u_860_27,43,8.6,33,673.172
n_013_u_260_29,13,2.6,12,65.7579999999998
n_039_u_780_26,39,7.8,30,515.432
n_028_u_560_25,28,5.6,23,313.982
n_038_u_760_26,38,7.6,29,515.56
n_031_u_620_31,31,6.2,25,292.642
n_006_u_120_28,6,1.2,7,17.6799999999994
n_010_u_200_29,10,2,8,37.9570000000003
n_017_u_340_27,17,3.4,13,114.682000000001
n_005_u_100_28,5,1,5,14.7890000000007
n_027_u_540_26,27,5.4,21,286.934999999999
n_031_u_620_28,31,6.2,25,350.166
n_017_u_340_30,17,3.4,14,128.222
n_028_u_560_23,28,5.6,20,280.63
n_050_u_1000_27,50,10,36,987.062
n_019_u_380_28,19,3.8,14,139.303
n_016_u_320_26,16,3.2,13,104.953
n_045_u_900_27,45,9,33,783.804
n_033_u_660_27,33,6.6,25,406.553
n_034_u_680_26,34,6.8,24,435.782999999999
n_050_u_1000_26,50,10,35,899.04
n_028_u_560_24,28,5.6,21,284.498000000001
n_018_u_360_29,18,3.6,13,113.981
n_019_u_380_29,19,3.8,15,129.631
n_036_u_720_28,36,7.2,27,425.386
n_012_u_240_29,12,2.4,12,51.1959999999999
n_040_u_800_25,40,8,27,525.78
n_032_u_640_28,32,6.4,28,335.378
n_007_u_140_27,7,1.4,5,19.0770000000002
n_044_u_880_28,44,8.8,34,753.097
n_017_u_340_29,17,3.4,14,119.692
n_023_u_459_30,23,4.6,17,173.621
n_025_u_500_29,25,5,20,248.049
n_042_u_840_24,42,8.4,28,588.544
n_039_u_780_27,39,7.8,31,553.218
n_042_u_840_25,42,8.4,35,582.444
n_028_u_560_26,28,5.6,20,302.678
n_042_u_840_26,42,8.4,35,578.986
n_031_u_620_29,31,6.2,22,358.91
n_006_u_120_29,6,1.2,5,18.0050000000001
n_035_u_700_24,35,7,25,437.745
n_026_u_520_30,26,5.2,21,250.684
n_009_u_180_26,9,1.8,8,36.4750000000004
n_011_u_220_30,11,2.2,8,49.1750000000002
n_009_u_180_28,9,1.8,7,26.7179999999998
n_009_u_180_27,9,1.8,6,36.5309999999999
n_040_u_800_24,40,8,29,611.522999999999
n_035_u_700_27,35,7,26,446.51
