instance,n,u,procs,elapsed
n_030_u_600_14,30,6,15,202.386
n_025_u_500_17,25,5,14,151.182
n_033_u_660_15,33,6.6,15,254.919
n_022_u_440_14,22,4.4,10,133.49
n_014_u_280_13,14,2.8,7,56.1060000000002
n_046_u_920_13,46,9.2,23,508.88
n_043_u_860_14,43,8.6,21,450.99
n_022_u_440_15,22,4.4,11,141.729
n_023_u_459_13,23,4.6,13,150.068
n_046_u_920_12,46,9.2,21,503.15
n_010_u_200_16,10,2,4,31.5839999999998
n_016_u_320_12,16,3.2,7,70.9810000000002
n_017_u_340_16,17,3.4,9,82.922
n_017_u_340_15,17,3.4,9,77.9339999999997
n_047_u_940_12,47,9.4,21,528.847
n_042_u_840_13,42,8.4,20,467.696
n_044_u_880_15,44,8.8,23,490.786
n_032_u_640_16,32,6.4,13,235.145
n_013_u_260_15,13,2.6,6,53.9650000000001
n_047_u_940_14,47,9.4,22,491.587
n_021_u_420_15,21,4.2,10,120.769
n_039_u_780_14,39,7.8,17,365.899
n_028_u_560_13,28,5.6,16,198.571
n_009_u_180_15,9,1.8,5,25.1219999999998
n_048_u_960_11,48,9.6,22,503.289
n_006_u_120_16,6,1.2,4,13.393
n_043_u_860_11,43,8.6,22,448.803
n_013_u_260_14,13,2.6,7,52.009
n_037_u_740_15,37,7.4,18,323.996
n_043_u_860_13,43,8.6,22,428.419
n_011_u_220_17,11,2.2,6,42.1789999999996
n_049_u_980_11,49,9.8,23,510.2
n_014_u_280_14,14,2.8,7,55.8899999999999
n_033_u_660_16,33,6.6,14,271.67
n_031_u_620_18,31,6.2,13,205.455
n_044_u_880_16,44,8.8,20,437.376
n_014_u_280_16,14,2.8,8,55.5460000000003
n_010_u_200_13,10,2,5,38.5169999999998
n_035_u_700_14,35,7,16,297.019
n_048_u_960_12,48,9.6,23,518.893
n_010_u_200_15,10,2,5,33.2460000000001
n_037_u_740_18,37,7.4,17,321.322
n_015_u_300_13,15,3,10,62.7329999999997
n_026_u_520_17,26,5.2,12,185.137
n_033_u_660_17,33,6.6,14,229.576
n_047_u_940_13,47,9.4,21,527.21
n_038_u_760_15,38,7.6,17,350.66
n_011_u_220_18,11,2.2,6,40.0329999999999
n_023_u_459_17,23,4.6,10,119.035
n_016_u_320_13,16,3.2,10,68.7259999999997
n_019_u_380_17,19,3.8,10,85.9790000000003
n_005_u_100_17,5,1,3,14.3880000000004
n_048_u_960_14,48,9.6,22,533.749
n_027_u_540_14,27,5.4,13,172.443
n_037_u_740_16,37,7.4,17,322.791
n_037_u_740_17,37,7.4,16,335.4
n_015_u_300_14,15,3,7,63.5009999999997
n_043_u_860_12,43,8.6,20,435.229
n_038_u_760_16,38,7.6,19,377.696
n_034_u_680_17,34,6.8,16,271.032
n_034_u_680_15,34,6.8,16,253.189
n_045_u_900_15,45,9,22,506.341
n_022_u_440_16,22,4.4,11,125.31
n_005_u_100_18,5,1,3,11.9899999999998
n_030_u_600_15,30,6,14,223.065
n_014_u_280_15,14,2.8,7,63.837
n_010_u_200_14,10,2,5,30.578
n_030_u_600_16,30,6,13,183.413
n_015_u_300_16,15,3,7,66.2280000000001
n_024_u_480_18,24,4.8,13,151.42
n_040_u_800_14,40,8,17,368.154
n_026_u_520_16,26,5.2,12,191.864
n_049_u_980_12,49,9.8,23,584.38
n_012_u_240_17,12,2.4,5,57.3780000000002
n_029_u_580_13,29,5.8,14,216.098
n_018_u_360_18,18,3.6,9,92.7449999999999
n_030_u_600_17,30,6,14,221.442
n_023_u_459_16,23,4.6,14,142.744
n_026_u_520_15,26,5.2,13,181.767
n_007_u_140_16,7,1.4,6,23.0720000000001
n_027_u_540_15,27,5.4,12,168.813
n_039_u_780_15,39,7.8,18,339.53
n_038_u_760_18,38,7.6,17,290.109
n_023_u_459_14,23,4.6,12,161.715
n_048_u_960_13,48,9.6,24,492.059
n_018_u_360_19,18,3.6,11,82.692
n_005_u_100_20,5,1,4,11.0099999999998
n_006_u_120_17,6,1.2,5,12.8780000000002
n_044_u_880_17,44,8.8,21,461.141
n_049_u_980_13,49,9.8,23,520.016
n_024_u_480_19,24,4.8,12,153.522
n_027_u_540_17,27,5.4,12,196.711
n_045_u_900_16,45,9,19,452.427
n_035_u_700_15,35,7,16,323.326
n_045_u_900_18,45,9,22,496.595
n_016_u_320_14,16,3.2,8,82.0450000000001
n_011_u_220_19,11,2.2,6,44.5260000000003
n_023_u_459_15,23,4.6,11,122.402
n_029_u_580_14,29,5.8,13,176.137
n_015_u_300_15,15,3,8,57.9570000000003
n_028_u_560_14,28,5.6,12,201.72
n_036_u_720_14,36,7.2,16,325.684
n_035_u_700_16,35,7,16,340.946
n_012_u_240_18,12,2.4,7,41.4430000000002
n_034_u_680_16,34,6.8,16,301.287
n_038_u_760_17,38,7.6,18,382.922
n_028_u_560_15,28,5.6,13,182.562
n_047_u_940_15,47,9.4,21,466.484
n_018_u_360_21,18,3.6,11,81.0279999999998
n_005_u_100_19,5,1,4,12.9059999999999
n_016_u_320_15,16,3.2,9,79.8329999999996
n_012_u_240_20,12,2.4,6,49.2760000000003
n_019_u_380_18,19,3.8,10,94.5990000000002
n_044_u_880_18,44,8.8,21,489.995
n_020_u_400_17,20,4,11,120.663
n_043_u_860_15,43,8.6,19,403.575
n_032_u_640_18,32,6.4,16,229.475
n_027_u_540_16,27,5.4,12,183.112
n_010_u_200_17,10,2,5,31.4479999999999
n_014_u_280_17,14,2.8,8,55.174
n_041_u_819_14,41,8.2,18,353.39
n_011_u_220_20,11,2.2,6,39.183
n_046_u_920_15,46,9.2,21,473.934
n_025_u_500_18,25,5,13,181.857
n_036_u_720_18,36,7.2,17,284.52
n_028_u_560_17,28,5.6,14,208.964
n_008_u_160_16,8,1.6,4,19.4120000000003
n_050_u_1000_15,50,10,22,594.483
n_031_u_620_19,31,6.2,15,205.253
n_035_u_700_17,35,7,16,269.742
n_046_u_920_16,46,9.2,19,477.788
n_049_u_980_14,49,9.8,22,553.407
n_013_u_260_17,13,2.6,9,44.5149999999999
n_018_u_360_20,18,3.6,10,103.076
n_024_u_480_20,24,4.8,11,157.629
n_025_u_500_19,25,5,11,142.418
n_039_u_780_18,39,7.8,18,368.457
n_040_u_800_15,40,8,19,341.034
n_031_u_620_20,31,6.2,15,237.204
n_013_u_260_18,13,2.6,6,52.348
n_006_u_120_20,6,1.2,4,14.134
n_007_u_140_17,7,1.4,6,17.3229999999999
n_045_u_900_17,45,9,22,483.805
n_025_u_500_21,25,5,12,164.73
n_028_u_560_16,28,5.6,14,209.34
n_021_u_420_17,21,4.2,10,107.129
n_023_u_459_18,23,4.6,11,129.053
n_017_u_340_17,17,3.4,7,93.6350000000002
n_029_u_580_15,29,5.8,14,223.572
n_016_u_320_16,16,3.2,8,78.1719999999996
n_036_u_720_17,36,7.2,15,296.407
n_044_u_880_19,44,8.8,20,460.41
n_012_u_240_19,12,2.4,6,46.77
n_024_u_480_21,24,4.8,12,158.726
n_037_u_740_19,37,7.4,17,342.297
n_031_u_620_22,31,6.2,15,235.935
n_032_u_640_19,32,6.4,16,224.769
n_011_u_220_21,11,2.2,6,37.683
n_046_u_920_17,46,9.2,21,504.816
n_029_u_580_16,29,5.8,13,229.278
n_039_u_780_16,39,7.8,18,352.77
n_027_u_540_18,27,5.4,15,197.414
n_036_u_720_16,36,7.2,17,284.385
n_036_u_720_15,36,7.2,18,344.053
n_019_u_380_21,19,3.8,11,102.258
n_020_u_400_18,20,4,10,98.6260000000002
n_006_u_120_18,6,1.2,5,13.9409999999998
n_026_u_520_18,26,5.2,11,155.104
n_040_u_800_16,40,8,20,369.212
n_046_u_920_18,46,9.2,21,496.09
n_043_u_860_16,43,8.6,20,444.727
n_050_u_1000_19,50,10,24,513.178
n_033_u_660_18,33,6.6,15,263.737
n_048_u_960_15,48,9.6,22,535.142
n_050_u_1000_16,50,10,24,569.857
n_007_u_140_18,7,1.4,5,17.6510000000003
n_037_u_740_20,37,7.4,16,348.885
n_013_u_260_19,13,2.6,6,46.4720000000002
n_043_u_860_17,43,8.6,22,434.528
n_042_u_840_14,42,8.4,24,407.73
n_043_u_860_18,43,8.6,21,408.371
n_047_u_940_18,47,9.4,22,484.372
n_039_u_780_17,39,7.8,19,430.15
n_010_u_200_18,10,2,5,31.2089999999998
n_047_u_940_16,47,9.4,22,491.261
n_010_u_200_19,10,2,7,27.9340000000002
n_009_u_180_16,9,1.8,5,26.8360000000002
n_013_u_260_20,13,2.6,6,50.386
n_006_u_120_19,6,1.2,4,15.0060000000003
n_026_u_520_19,26,5.2,16,180.241
n_010_u_200_20,10,2,5,39.1980000000003
n_050_u_1000_17,50,10,22,534.442
n_040_u_800_18,40,8,17,398.083
n_015_u_300_17,15,3,9,63.4430000000002
n_031_u_620_21,31,6.2,14,238.735
n_017_u_340_21,17,3.4,9,72.9389999999999
n_019_u_380_19,19,3.8,11,93.5150000000003
n_014_u_280_20,14,2.8,6,56.8610000000003
n_007_u_140_20,7,1.4,4,19.701
n_014_u_280_18,14,2.8,7,51.5770000000002
n_041_u_819_16,41,8.2,19,369.931
n_017_u_340_18,17,3.4,8,81.7759999999998
n_025_u_500_20,25,5,12,159.931
n_024_u_480_22,24,4.8,11,136.692
n_050_u_1000_18,50,10,23,568.667
n_020_u_400_19,20,4,9,102.226
n_008_u_160_18,8,1.6,4,23.5609999999997
n_042_u_840_15,42,8.4,20,429.677
n_029_u_580_17,29,5.8,13,220.933
n_040_u_800_17,40,8,18,385.442
n_017_u_340_19,17,3.4,8,74.076
n_041_u_819_15,41,8.2,19,450.822
n_038_u_760_19,38,7.6,19,357.142
n_009_u_180_17,9,1.8,5,25.3589999999999
n_023_u_459_19,23,4.6,10,117.01
n_007_u_140_19,7,1.4,4,17.0360000000001
n_019_u_380_20,19,3.8,9,110.897
n_005_u_100_21,5,1,3,12.6680000000001
n_026_u_520_20,26,5.2,12,148.279
n_038_u_760_20,38,7.6,17,309.92
n_008_u_160_17,8,1.6,4,20.3250000000003
n_023_u_459_20,23,4.6,9,124.722
n_030_u_600_18,30,6,15,259.506
n_041_u_819_18,41,8.2,21,378.41
n_005_u_100_22,5,1,3,17.9259999999999
n_037_u_740_21,37,7.4,21,334.899
n_022_u_440_17,22,4.4,11,146.686
n_017_u_340_20,17,3.4,9,89.4270000000001
n_020_u_400_21,20,4,9,109.201
n_008_u_160_20,8,1.6,5,22.0349999999999
n_038_u_760_22,38,7.6,18,300.83
n_023_u_459_21,23,4.6,12,147.961
n_005_u_100_24,5,1,3,11.0790000000002
n_036_u_720_19,36,7.2,18,310.697
n_034_u_680_18,34,6.8,15,315.323
n_048_u_960_17,48,9.6,22,517.88
n_044_u_880_20,44,8.8,20,413.855
n_045_u_900_19,45,9,24,486.61
n_026_u_520_21,26,5.2,12,197.498
n_021_u_420_19,21,4.2,10,137.218
n_027_u_540_19,27,5.4,13,164.543
n_018_u_360_22,18,3.6,9,95.4110000000001
n_033_u_660_19,33,6.6,17,273.889
n_032_u_640_22,32,6.4,15,276.699
n_020_u_400_20,20,4,10,112.782
n_027_u_540_21,27,5.4,14,184.598
n_011_u_220_22,11,2.2,6,37.3379999999997
n_044_u_880_21,44,8.8,21,396.073
n_018_u_360_23,18,3.6,9,91.9639999999999
n_048_u_960_16,48,9.6,25,599.426
n_028_u_560_18,28,5.6,13,205.13
n_022_u_440_18,22,4.4,10,130.374
n_015_u_300_19,15,3,7,53.4969999999998
n_021_u_420_18,21,4.2,11,115.761
n_030_u_600_22,30,6,17,207.41
n_041_u_819_17,41,8.2,18,379.874
n_012_u_240_21,12,2.4,7,48.54
n_047_u_940_17,47,9.4,22,569.352
n_049_u_980_15,49,9.8,23,590.163
n_037_u_740_22,37,7.4,20,356.061
n_018_u_360_25,18,3.6,9,88.123
n_008_u_160_19,8,1.6,5,22.8249999999998
n_030_u_600_19,30,6,16,215.719
n_011_u_220_23,11,2.2,5,36.6410000000001
n_032_u_640_20,32,6.4,14,233.871
n_042_u_840_16,42,8.4,22,421.882
n_021_u_420_21,21,4.2,10,137.775
n_015_u_300_18,15,3,9,70.0599999999999
n_030_u_600_20,30,6,15,212.883
n_039_u_780_19,39,7.8,18,366.824
n_014_u_280_19,14,2.8,7,71.7419999999997
n_016_u_320_17,16,3.2,10,70.5059999999999
n_049_u_980_19,49,9.8,22,564.269
n_048_u_960_18,48,9.6,23,542.054
n_033_u_660_20,33,6.6,17,254.045
n_009_u_180_18,9,1.8,5,33.5860000000002
n_006_u_120_21,6,1.2,4,12.4670000000001
n_044_u_880_23,44,8.8,21,410.167
n_040_u_800_19,40,8,19,408.395
n_024_u_480_23,24,4.8,11,130.519
n_007_u_140_21,7,1.4,5,17.1759999999999
n_030_u_600_21,30,6,14,217.255
n_049_u_980_18,49,9.8,22,497.957
n_011_u_220_25,11,2.2,5,48.866
n_021_u_420_20,21,4.2,11,115.944
n_032_u_640_21,32,6.4,14,263.66
n_025_u_500_22,25,5,12,142.23
n_042_u_840_17,42,8.4,19,464.899
n_015_u_300_20,15,3,8,70.5360000000001
n_037_u_740_23,37,7.4,18,333.686
n_016_u_320_21,16,3.2,9,80.6660000000002
n_036_u_720_20,36,7.2,16,292.464
n_024_u_480_24,24,4.8,12,137.688
n_038_u_760_21,38,7.6,20,348.525
n_005_u_100_23,5,1,4,10.9180000000001
n_036_u_720_21,36,7.2,17,291.478
n_009_u_180_19,9,1.8,5,27.9079999999999
n_028_u_560_20,28,5.6,13,181.519
n_019_u_380_22,19,3.8,9,95.1410000000001
n_033_u_660_22,33,6.6,15,271.423
n_039_u_780_20,39,7.8,18,415.99
n_035_u_700_18,35,7,16,284.56
n_044_u_880_22,44,8.8,20,401.258
n_046_u_920_19,46,9.2,22,469.012
n_016_u_320_20,16,3.2,8,68.2429999999999
n_031_u_620_23,31,6.2,14,229.921
n_006_u_120_22,6,1.2,4,14.9480000000003
n_031_u_620_24,31,6.2,14,213.325
n_022_u_440_19,22,4.4,9,120.227
n_039_u_780_21,39,7.8,17,342.771
n_020_u_400_22,20,4,10,103.492
n_036_u_720_22,36,7.2,16,299.307
n_049_u_980_17,49,9.8,23,536.13
n_033_u_660_21,33,6.6,14,245.755
n_011_u_220_24,11,2.2,8,39.8970000000004
n_031_u_620_26,31,6.2,14,214.466
n_006_u_120_23,6,1.2,4,17.518
n_034_u_680_20,34,6.8,16,272.616
n_013_u_260_21,13,2.6,6,51.8500000000004
n_045_u_900_20,45,9,21,567.899
n_018_u_360_24,18,3.6,9,81.7550000000001
n_049_u_980_16,49,9.8,26,564.553
n_027_u_540_20,27,5.4,14,186.776
n_050_u_1000_20,50,10,23,610.962
n_042_u_840_18,42,8.4,19,435.332
n_035_u_700_19,35,7,18,290.046
n_029_u_580_18,29,5.8,13,209.013
n_050_u_1000_21,50,10,23,559.023
n_040_u_800_20,40,8,18,320.773
n_028_u_560_19,28,5.6,14,229.656
n_016_u_320_19,16,3.2,8,60.902
n_012_u_240_22,12,2.4,6,42.5390000000002
n_024_u_480_26,24,4.8,12,166.647
n_007_u_140_22,7,1.4,4,16.9690000000001
n_019_u_380_23,19,3.8,10,106.216
n_022_u_440_20,22,4.4,11,135.227
n_034_u_680_19,34,6.8,16,314.399
n_009_u_180_20,9,1.8,5,28.2620000000002
n_016_u_320_18,16,3.2,9,63.1729999999998
n_039_u_780_22,39,7.8,19,363.95
n_006_u_120_24,6,1.2,4,13.413
n_019_u_380_24,19,3.8,10,100.206
n_028_u_560_21,28,5.6,11,189.36
n_034_u_680_22,34,6.8,16,291.641
n_029_u_580_22,29,5.8,13,189.116
n_043_u_860_19,43,8.6,23,463.455
n_040_u_800_22,40,8,19,369.675
n_017_u_340_22,17,3.4,9,90.1880000000001
n_017_u_340_23,17,3.4,7,85.299
n_007_u_140_24,7,1.4,4,18.377
n_041_u_819_19,41,8.2,18,387.322
n_010_u_200_21,10,2,7,32.5619999999999
n_024_u_480_25,24,4.8,11,162.216
n_029_u_580_21,29,5.8,13,201.831
n_026_u_520_22,26,5.2,12,155.735
n_008_u_160_21,8,1.6,4,21.6970000000001
n_020_u_400_23,20,4,8,97.241
n_034_u_680_21,34,6.8,15,266.684
n_032_u_640_23,32,6.4,15,226.293
n_049_u_980_20,49,9.8,22,495.724
n_019_u_380_25,19,3.8,9,99.9290000000001
n_037_u_740_24,37,7.4,17,323.732
n_043_u_860_23,43,8.6,22,442.202
n_022_u_440_21,22,4.4,12,142.518
n_045_u_900_21,45,9,20,425.485
n_037_u_740_25,37,7.4,18,307.939
n_047_u_940_19,47,9.4,20,533.585
n_045_u_900_23,45,9,21,496.512
n_010_u_200_25,10,2,5,30.4939999999997
n_043_u_860_21,43,8.6,20,405.641
n_020_u_400_25,20,4,11,101.71
n_025_u_500_23,25,5,13,185.377
n_033_u_660_23,33,6.6,15,255.153
n_035_u_700_20,35,7,16,280.547
n_043_u_860_20,43,8.6,19,463.083
n_016_u_320_22,16,3.2,9,59.4859999999999
n_029_u_580_20,29,5.8,17,199.895
n_046_u_920_20,46,9.2,22,522.189
n_012_u_240_23,12,2.4,6,47.7290000000003
n_050_u_1000_22,50,10,26,605.882
n_010_u_200_23,10,2,6,33.1469999999999
n_023_u_459_22,23,4.6,11,127.476
n_038_u_760_23,38,7.6,19,372.773
n_012_u_240_25,12,2.4,6,44.884
n_031_u_620_25,31,6.2,15,261.267
n_029_u_580_19,29,5.8,14,197.79
n_021_u_420_22,21,4.2,10,117.964
n_010_u_200_22,10,2,5,36.5649999999996
n_014_u_280_21,14,2.8,8,53.0809999999997
n_005_u_100_25,5,1,4,12.2669999999998
n_050_u_1000_23,50,10,22,524.22
n_041_u_819_21,41,8.2,18,360.177
n_013_u_260_22,13,2.6,9,47.4380000000001
n_046_u_920_21,46,9.2,23,466.089
n_030_u_600_23,30,6,14,192.275
n_043_u_860_22,43,8.6,21,427.285
n_032_u_640_24,32,6.4,15,245.596
n_032_u_640_25,32,6.4,16,220.034
n_008_u_160_23,8,1.6,5,26.7869999999998
n_010_u_200_24,10,2,8,30.5460000000003
n_017_u_340_24,17,3.4,10,81.433
n_037_u_740_27,37,7.4,16,290.065
n_013_u_260_23,13,2.6,6,45.6350000000002
n_023_u_459_26,23,4.6,12,125.998
n_018_u_360_26,18,3.6,10,87.607
n_017_u_340_25,17,3.4,8,85.7959999999998
n_030_u_600_24,30,6,17,251.395
n_045_u_900_22,45,9,21,491.846
n_042_u_840_19,42,8.4,18,352.323
n_033_u_660_24,33,6.6,15,237.772
n_044_u_880_25,44,8.8,21,438.657
n_035_u_700_21,35,7,19,334.442
n_025_u_500_24,25,5,12,145.474
n_023_u_459_24,23,4.6,12,143.838
n_044_u_880_27,44,8.8,20,428.942
n_025_u_500_26,25,5,12,146.12
n_023_u_459_23,23,4.6,12,142.086
n_009_u_180_21,9,1.8,5,27.7619999999997
n_040_u_800_21,40,8,18,406.213
n_032_u_640_26,32,6.4,14,232.648999999999
n_012_u_240_24,12,2.4,6,44.3210000000004
n_050_u_1000_24,50,10,21,527.415
n_011_u_220_27,11,2.2,6,43.9119999999998
n_021_u_420_24,21,4.2,11,123.177999999999
n_044_u_880_24,44,8.8,20,487.148
n_007_u_140_23,7,1.4,5,21.8330000000005
n_029_u_580_23,29,5.8,14,208.465
n_011_u_220_29,11,2.2,7,37.4429999999993
n_026_u_520_23,26,5.2,12,159.501
n_039_u_780_23,39,7.8,18,309.415
n_041_u_819_20,41,8.2,19,421.935
n_027_u_540_22,27,5.4,13,191.703
n_033_u_660_26,33,6.6,15,243.536
n_046_u_920_23,46,9.2,23,537.598
n_049_u_980_22,49,9.8,22,547.312
n_023_u_459_25,23,4.6,13,138.967
n_047_u_940_21,47,9.4,21,482.734
n_046_u_920_22,46,9.2,21,492.402
n_006_u_120_25,6,1.2,3,15.6959999999999
n_011_u_220_26,11,2.2,5,44.2149999999992
n_049_u_980_21,49,9.8,23,574.794
n_035_u_700_22,35,7,16,279.808
n_041_u_819_22,41,8.2,19,397.501
n_008_u_160_22,8,1.6,5,24.1599999999999
n_042_u_840_23,42,8.4,19,393.662
n_017_u_340_26,17,3.4,9,69.4760000000006
n_037_u_740_26,37,7.4,17,359.915
n_008_u_160_24,8,1.6,4,21.8959999999997
n_009_u_180_25,9,1.8,4,29.3919999999998
n_048_u_960_19,48,9.6,22,578.753999999999
n_013_u_260_24,13,2.6,6,47.0829999999996
n_013_u_260_25,13,2.6,8,52.4109999999991
n_026_u_520_24,26,5.2,13,180.174
n_014_u_280_23,14,2.8,7,56.6109999999999
n_022_u_440_22,22,4.4,10,120.681
n_049_u_980_23,49,9.8,22,565.66
n_030_u_600_25,30,6,14,207.009
n_016_u_320_24,16,3.2,7,72.0789999999997
n_016_u_320_23,16,3.2,8,64.5339999999997
n_020_u_400_24,20,4,11,113.384999999999
n_036_u_720_23,36,7.2,17,295.572
n_047_u_940_23,47,9.4,21,470.126
n_042_u_840_22,42,8.4,19,419.714
n_038_u_760_24,38,7.6,18,346.219000000001
n_025_u_500_25,25,5,12,148.014
n_019_u_380_26,19,3.8,9,97.8700000000008
n_034_u_680_23,34,6.8,17,309.76
n_024_u_480_28,24,4.8,11,147.066
n_005_u_100_26,5,1,4,12.4549999999999
n_015_u_300_21,15,3,7,68.9229999999998
n_045_u_900_24,45,9,20,436.219
n_009_u_180_24,9,1.8,5,27.625
n_024_u_480_30,24,4.8,12,148.478
n_047_u_940_20,47,9.4,23,545.415
n_021_u_420_25,21,4.2,11,103.616
n_030_u_600_26,30,6,14,240.918
n_042_u_840_21,42,8.4,17,371.774
n_016_u_320_25,16,3.2,7,76.6270000000004
n_014_u_280_25,14,2.8,7,58.7760000000007
n_021_u_420_23,21,4.2,10,139.057
n_036_u_720_27,36,7.2,15,282.724
n_009_u_180_23,9,1.8,4,18.9399999999996
n_031_u_620_27,31,6.2,18,266.756
n_012_u_240_26,12,2.4,8,52
n_024_u_480_27,24,4.8,11,164.049
n_048_u_960_20,48,9.6,24,617.626
n_026_u_520_25,26,5.2,12,134.268
n_047_u_940_22,47,9.4,23,504.215
n_014_u_280_22,14,2.8,9,54.1900000000005
n_018_u_360_27,18,3.6,10,89.2659999999996
n_022_u_440_26,22,4.4,12,163.619000000001
n_026_u_520_26,26,5.2,14,164.639999999999
n_030_u_600_27,30,6,16,197.921
n_022_u_440_25,22,4.4,11,113.821
n_034_u_680_25,34,6.8,16,276.001
n_027_u_540_24,27,5.4,12,187.550999999999
n_014_u_280_24,14,2.8,10,66.817
n_015_u_300_22,15,3,7,79.473
n_036_u_720_24,36,7.2,17,319.373
n_029_u_580_24,29,5.8,13,186.219
n_042_u_840_20,42,8.4,19,474.874
n_036_u_720_26,36,7.2,17,275.847000000001
n_022_u_440_24,22,4.4,12,119.901000000001
n_043_u_860_24,43,8.6,21,452.834
n_050_u_1000_25,50,10,23,564.051
n_044_u_880_26,44,8.8,19,490.351
n_029_u_580_25,29,5.8,14,214.675
n_045_u_900_25,45,9,21,453.329999999999
n_038_u_760_27,38,7.6,21,359.094
n_036_u_720_25,36,7.2,17,371.462
n_009_u_180_22,9,1.8,5,30.0339999999997
n_005_u_100_29,5,1,3,11.5680000000002
n_010_u_200_26,10,2,6,30.9279999999999
n_028_u_560_22,28,5.6,13,195.424
n_038_u_760_25,38,7.6,18,385.255
n_048_u_960_21,48,9.6,22,552.955
n_046_u_920_24,46,9.2,20,566.238
n_011_u_220_28,11,2.2,7,37.5730000000003
n_005_u_100_27,5,1,3,12.5559999999996
n_045_u_900_26,45,9,21,498.109
n_012_u_240_27,12,2.4,6,47.8139999999994
n_039_u_780_24,39,7.8,18,357.152
n_035_u_700_23,35,7,15,272.651
n_043_u_860_25,43,8.6,20,436.325
n_027_u_540_26,27,5.4,14,195.201
n_025_u_500_27,25,5,12,174.657
n_006_u_120_26,6,1.2,3,13.8140000000003
n_032_u_640_27,32,6.4,15,251.126
n_017_u_340_27,17,3.4,10,76.3060000000005
n_033_u_660_25,33,6.6,17,281.421
n_042_u_840_24,42,8.4,20,387.962
n_040_u_800_23,40,8,18,372.268
n_010_u_200_27,10,2,6,32.2089999999998
n_045_u_900_27,45,9,20,426.664
n_029_u_580_26,29,5.8,13,229.392
n_013_u_260_26,13,2.6,6,56.7570000000005
n_012_u_240_28,12,2.4,7,46.6309999999994
n_007_u_140_25,7,1.4,4,16.0420000000004
n_050_u_1000_26,50,10,24,635.013
n_027_u_540_23,27,5.4,12,192.603
n_015_u_300_23,15,3,8,69.4339999999993
n_009_u_180_26,9,1.8,5,29.3620000000001
n_046_u_920_25,46,9.2,20,481.065000000001
n_018_u_360_30,18,3.6,9,94.2600000000002
n_050_u_1000_28,50,10,22,537.282
n_037_u_740_29,37,7.4,17,306.64
n_038_u_760_26,38,7.6,20,319.184
n_018_u_360_28,18,3.6,9,95.7719999999999
n_012_u_240_29,12,2.4,6,50.9809999999998
n_031_u_620_28,31,6.2,13,222.894
n_034_u_680_26,34,6.8,15,291.061
n_039_u_780_25,39,7.8,21,377.941000000001
n_005_u_100_28,5,1,3,11.8110000000006
n_023_u_459_27,23,4.6,11,126.695
n_022_u_440_23,22,4.4,11,137.757000000001
n_006_u_120_27,6,1.2,5,16.2610000000004
n_019_u_380_27,19,3.8,9,100.597
n_013_u_260_27,13,2.6,7,51.6719999999996
n_027_u_540_25,27,5.4,12,198.141000000001
n_028_u_560_23,28,5.6,13,196.471
n_048_u_960_22,48,9.6,23,534.746
n_024_u_480_29,24,4.8,11,136.675
n_037_u_740_31,37,7.4,17,336.77
n_017_u_340_28,17,3.4,10,80.0659999999998
n_034_u_680_24,34,6.8,16,313.38
n_043_u_860_26,43,8.6,19,408.245
n_017_u_340_30,17,3.4,8,74.0600000000004
n_037_u_740_28,37,7.4,17,313.241
n_025_u_500_28,25,5,11,157.236
n_035_u_700_27,35,7,17,281.662
n_020_u_400_26,20,4,9,115.264
n_023_u_459_28,23,4.6,12,130.708000000001
n_018_u_360_29,18,3.6,9,76.183
n_046_u_920_27,46,9.2,21,511.889
n_010_u_200_28,10,2,7,33.1229999999996
n_015_u_300_24,15,3,7,62.9589999999998
n_035_u_700_26,35,7,17,287.633000000001
n_022_u_440_27,22,4.4,11,137.673000000001
n_025_u_500_29,25,5,12,153.641
n_026_u_520_27,26,5.2,12,158.878
n_035_u_700_25,35,7,17,266.559
n_039_u_780_27,39,7.8,19,337.164
n_048_u_960_23,48,9.6,24,539.19
n_039_u_780_26,39,7.8,22,373.322
n_030_u_600_28,30,6,14,197.19
n_013_u_260_29,13,2.6,7,51.799
n_044_u_880_28,44,8.8,20,402.164000000001
n_019_u_380_28,19,3.8,11,116.549
n_006_u_120_29,6,1.2,4,16.0419999999995
n_006_u_120_28,6,1.2,3,16.8519999999999
n_049_u_980_24,49,9.8,22,492.385
n_043_u_860_27,43,8.6,19,448.993
n_025_u_500_30,25,5,12,164.538
n_011_u_220_30,11,2.2,7,34.9949999999999
n_028_u_560_24,28,5.6,13,217.388999999999
n_047_u_940_24,47,9.4,22,497.547
n_015_u_300_25,15,3,8,61.6320000000005
n_010_u_200_29,10,2,4,30.5279999999993
n_031_u_620_31,31,6.2,15,234.436
n_016_u_320_26,16,3.2,8,70.6459999999997
n_042_u_840_25,42,8.4,19,384.494
n_026_u_520_28,26,5.2,12,197.628000000001
n_023_u_459_29,23,4.6,12,140.311
n_014_u_280_26,14,2.8,7,53.268
n_019_u_380_30,19,3.8,10,99.79
n_019_u_380_29,19,3.8,11,102.108999999999
n_030_u_600_29,30,6,14,212.848
n_009_u_180_27,9,1.8,5,28.384
n_050_u_1000_27,50,10,24,643.71
n_040_u_800_25,40,8,19,430.924
n_031_u_620_29,31,6.2,14,255.575
n_043_u_860_28,43,8.6,20,461.379
n_042_u_840_26,42,8.4,19,401.855
n_028_u_560_25,28,5.6,13,172.757000000001
n_007_u_140_27,7,1.4,5,18.2300000000005
