instance,n,u,procs,elapsed,passive
n_042_u_840_34,42,8.4,21,0.263,36
n_022_u_440_39,22,4.4,11,0.077,18
n_015_u_300_37,15,3,10,0.0410000000000004,12
n_033_u_660_35,33,6.6,18,0.198,25
n_020_u_400_35,20,4,11,0.0680000000000005,16
n_041_u_819_35,41,8.2,21,0.217000000000001,33
n_024_u_480_48,24,4.8,12,0.0819999999999999,19
n_046_u_920_35,46,9.2,23,0.326000000000001,36
n_009_u_180_36,9,1.8,4,0.0139999999999993,8
n_034_u_680_34,34,6.8,18,0.139,27
n_027_u_540_34,27,5.4,17,0.122999999999999,21
n_023_u_459_38,23,4.6,12,0.0910000000000002,18
n_042_u_840_33,42,8.4,22,0.301,34
n_031_u_620_40,31,6.2,15,0.164,25
n_008_u_160_37,8,1.6,4,0.0150000000000006,6
n_050_u_1000_35,50,10,23,0.343,41
n_023_u_459_37,23,4.6,15,0.0969999999999995,18
n_009_u_180_35,9,1.8,6,0.0179999999999998,7
n_037_u_740_40,37,7.4,18,0.213,30
n_037_u_740_39,37,7.4,19,0.214,28
n_030_u_600_36,30,6,16,0.147,25
n_017_u_340_39,17,3.4,10,0.0599999999999996,13
n_041_u_819_36,41,8.2,23,0.206,35
n_029_u_580_40,29,5.8,15,0.153,22
n_043_u_860_36,43,8.6,21,0.264,37
n_013_u_260_37,13,2.6,8,0.0380000000000003,10
n_041_u_819_34,41,8.2,20,0.278,32
n_045_u_900_43,45,9,24,0.267,37
n_039_u_780_35,39,7.8,18,0.238,31
n_038_u_760_39,38,7.6,19,0.2,30
n_008_u_160_38,8,1.6,4,0.0149999999999997,6
n_008_u_160_36,8,1.6,5,0.0150000000000006,7
n_031_u_620_36,31,6.2,18,0.174,26
n_036_u_720_37,36,7.2,18,0.192,30
n_005_u_100_41,5,1,3,0.00900000000000034,4
n_006_u_120_37,6,1.2,3,0.00900000000000034,5
n_010_u_200_38,10,2,6,0.024,8
n_031_u_620_39,31,6.2,18,0.151999999999999,24
n_029_u_580_37,29,5.8,15,0.149,23
n_025_u_500_37,25,5,13,0.109,21
n_048_u_960_33,48,9.6,23,0.342,39
n_047_u_940_32,47,9.4,23,0.35,38
n_012_u_240_45,12,2.4,8,0.032,9
n_017_u_340_37,17,3.4,9,0.0609999999999999,13
n_037_u_740_38,37,7.4,19,0.215,32
n_039_u_780_36,39,7.8,21,0.239,31
n_049_u_980_36,49,9.8,24,0.412,39
n_022_u_440_37,22,4.4,14,0.093,16
n_039_u_780_34,39,7.8,19,0.226,32
n_047_u_940_36,47,9.4,24,0.35,38
n_021_u_420_38,21,4.2,11,0.0810000000000004,17
n_006_u_120_38,6,1.2,3,0.0100000000000007,4
n_046_u_920_33,46,9.2,21,0.31,40
n_006_u_120_36,6,1.2,4,0.0129999999999999,5
n_049_u_980_35,49,9.8,27,0.332999999999999,40
n_047_u_940_38,47,9.4,22,0.291,40
n_018_u_360_42,18,3.6,9,0.0580000000000007,12
n_022_u_440_36,22,4.4,11,0.0949999999999998,16
n_014_u_280_34,14,2.8,8,0.0430000000000001,12
n_015_u_300_35,15,3,9,0.0509999999999993,12
n_021_u_420_39,21,4.2,11,0.0760000000000005,17
n_028_u_560_38,28,5.6,14,0.142,22
n_050_u_1000_38,50,10,26,0.364999999999999,41
n_014_u_280_38,14,2.8,9,0.0369999999999999,10
n_021_u_420_37,21,4.2,11,0.0760000000000005,18
n_019_u_380_38,19,3.8,11,0.0739999999999998,15
n_040_u_800_38,40,8,22,0.252,32
n_042_u_840_35,42,8.4,23,0.238,35
n_013_u_260_35,13,2.6,7,0.0380000000000003,11
n_016_u_320_38,16,3.2,8,0.0520000000000005,12
n_007_u_140_40,7,1.4,4,0.016,5
n_014_u_280_40,14,2.8,9,0.0369999999999999,11
n_016_u_320_37,16,3.2,8,0.0449999999999999,12
n_009_u_180_37,9,1.8,5,0.0190000000000001,8
n_023_u_459_39,23,4.6,12,0.101,19
n_026_u_520_38,26,5.2,15,0.126,23
n_044_u_880_39,44,8.8,20,0.279000000000001,37
n_019_u_380_37,19,3.8,10,0.0609999999999999,15
n_019_u_380_39,19,3.8,11,0.0789999999999997,16
n_033_u_660_36,33,6.6,15,0.187,25
n_036_u_720_39,36,7.2,19,0.181999999999999,30
n_035_u_700_40,35,7,23,0.201000000000001,29
n_017_u_340_40,17,3.4,9,0.056,13
n_011_u_220_41,11,2.2,6,0.0229999999999997,8
n_030_u_600_40,30,6,17,0.164,22
n_042_u_840_37,42,8.4,21,0.284,34
n_039_u_780_42,39,7.8,20,0.283,29
n_025_u_500_46,25,5,14,0.137,21
n_006_u_120_44,6,1.2,4,0.0119999999999996,4
n_038_u_760_37,38,7.6,20,0.250999999999999,31
n_030_u_600_38,30,6,16,0.146,25
n_009_u_180_39,9,1.8,6,0.024,7
n_048_u_960_36,48,9.6,25,0.361000000000001,36
n_040_u_800_34,40,8,19,0.298,32
n_020_u_400_41,20,4,10,0.0810000000000004,15
n_048_u_960_37,48,9.6,26,0.336,40
n_005_u_100_39,5,1,4,0.00800000000000001,4
n_040_u_800_35,40,8,18,0.234,34
n_043_u_860_38,43,8.6,21,0.316,35
n_007_u_140_36,7,1.4,5,0.0129999999999999,6
n_045_u_900_38,45,9,24,0.33,34
n_007_u_140_37,7,1.4,4,0.0110000000000001,5
n_037_u_740_49,37,7.4,18,0.253,30
n_036_u_720_38,36,7.2,19,0.226999999999999,30
n_047_u_940_37,47,9.4,24,0.340999999999999,38
n_027_u_540_35,27,5.4,14,0.13,21
n_022_u_440_38,22,4.4,12,0.0919999999999996,18
n_026_u_520_36,26,5.2,15,0.116000000000001,22
n_010_u_200_40,10,2,5,0.0209999999999999,9
n_027_u_540_39,27,5.4,15,0.134,22
n_034_u_680_39,34,6.8,18,0.175,27
n_028_u_560_36,28,5.6,17,0.154,22
n_019_u_380_45,19,3.8,10,0.0499999999999998,17
n_012_u_240_40,12,2.4,7,0.0279999999999996,10
n_031_u_620_43,31,6.2,17,0.163,23
n_015_u_300_39,15,3,8,0.0449999999999999,12
n_015_u_300_38,15,3,8,0.0520000000000005,12
n_048_u_960_34,48,9.6,24,0.353000000000001,39
n_027_u_540_41,27,5.4,16,0.127000000000001,22
n_035_u_700_38,35,7,19,0.194999999999999,28
n_024_u_480_42,24,4.8,14,0.0950000000000006,21
n_014_u_280_39,14,2.8,7,0.0369999999999999,12
n_043_u_860_40,43,8.6,24,0.314,34
n_047_u_940_33,47,9.4,22,0.383,36
n_045_u_900_37,45,9,23,0.332999999999999,34
n_038_u_760_38,38,7.6,21,0.226,31
n_018_u_360_40,18,3.6,9,0.0619999999999994,14
n_029_u_580_39,29,5.8,17,0.157,22
n_005_u_100_40,5,1,3,0.00700000000000056,4
n_029_u_580_38,29,5.8,16,0.153,22
n_022_u_440_40,22,4.4,12,0.0810000000000004,19
n_020_u_400_37,20,4,10,0.0669999999999993,18
n_044_u_880_38,44,8.8,22,0.407,34
n_035_u_700_37,35,7,17,0.196999999999999,28
n_010_u_200_42,10,2,6,0.0229999999999997,8
n_034_u_680_38,34,6.8,18,0.184,27
n_034_u_680_40,34,6.8,18,0.189,29
n_046_u_920_36,46,9.2,24,0.331,39
n_015_u_300_36,15,3,8,0.0410000000000004,13
n_012_u_240_39,12,2.4,8,0.0269999999999992,9
n_032_u_640_38,32,6.4,18,0.156,25
n_014_u_280_35,14,2.8,8,0.032,12
n_043_u_860_37,43,8.6,21,0.300000000000001,34
n_044_u_880_41,44,8.8,22,0.319,35
n_020_u_400_38,20,4,9,0.0780000000000003,16
n_042_u_840_38,42,8.4,19,0.267,34
n_032_u_640_40,32,6.4,16,0.157999999999999,29
n_047_u_940_35,47,9.4,22,0.336,38
n_032_u_640_39,32,6.4,15,0.21,24
n_011_u_220_40,11,2.2,6,0.032,9
n_023_u_459_41,23,4.6,13,0.085,21
n_010_u_200_39,10,2,6,0.0209999999999999,9
n_042_u_840_41,42,8.4,20,0.317,32
n_009_u_180_40,9,1.8,5,0.0190000000000001,8
n_011_u_220_43,11,2.2,6,0.0270000000000001,9
n_013_u_260_38,13,2.6,8,0.0369999999999999,11
n_036_u_720_40,36,7.2,20,0.201,30
n_030_u_600_41,30,6,15,0.179,22
n_009_u_180_43,9,1.8,6,0.0179999999999998,7
n_025_u_500_41,25,5,15,0.0919999999999996,21
n_018_u_360_41,18,3.6,10,0.0670000000000002,14
n_014_u_280_37,14,2.8,8,0.0350000000000001,11
n_044_u_880_37,44,8.8,24,0.316,36
n_038_u_760_47,38,7.6,19,0.17,32
n_044_u_880_40,44,8.8,22,0.326,34
n_039_u_780_39,39,7.8,23,0.225000000000001,31
n_005_u_100_49,5,1,3,0.00699999999999967,4
n_011_u_220_39,11,2.2,8,0.0220000000000002,9
n_049_u_980_38,49,9.8,25,0.343,42
n_041_u_819_39,41,8.2,20,0.271,33
n_006_u_120_41,6,1.2,5,0.0119999999999996,6
n_023_u_459_43,23,4.6,13,0.0880000000000001,19
n_028_u_560_40,28,5.6,16,0.128,22
n_011_u_220_42,11,2.2,6,0.0209999999999999,9
n_028_u_560_39,28,5.6,16,0.129,20
n_050_u_1000_41,50,10,26,0.386,39
n_008_u_160_41,8,1.6,5,0.0149999999999997,6
n_027_u_540_40,27,5.4,15,0.127999999999999,21
n_025_u_500_40,25,5,13,0.0960000000000001,19
n_032_u_640_46,32,6.4,17,0.149,26
n_035_u_700_39,35,7,18,0.178999999999999,30
n_050_u_1000_40,50,10,25,0.406000000000001,43
n_022_u_440_41,22,4.4,12,0.0830000000000002,17
n_024_u_480_41,24,4.8,12,0.0880000000000001,19
n_028_u_560_37,28,5.6,14,0.12,22
n_024_u_480_44,24,4.8,14,0.0889999999999995,20
n_031_u_620_41,31,6.2,15,0.149,26
n_018_u_360_50,18,3.6,9,0.0579999999999998,13
n_016_u_320_40,16,3.2,10,0.0499999999999998,13
n_023_u_459_40,23,4.6,12,0.103,18
n_017_u_340_43,17,3.4,9,0.0439999999999996,14
n_022_u_440_44,22,4.4,13,0.0880000000000001,18
n_027_u_540_36,27,5.4,15,0.135,20
n_033_u_660_42,33,6.6,17,0.242,26
n_026_u_520_39,26,5.2,17,0.117,22
n_019_u_380_42,19,3.8,11,0.0759999999999996,15
n_017_u_340_42,17,3.4,9,0.0519999999999996,14
n_050_u_1000_39,50,10,26,0.407,39
n_043_u_860_41,43,8.6,21,0.291,36
n_033_u_660_38,33,6.6,16,0.181,27
n_039_u_780_37,39,7.8,21,0.237,31
n_033_u_660_39,33,6.6,17,0.168,27
n_037_u_740_43,37,7.4,20,0.21,31
n_046_u_920_37,46,9.2,22,0.321,37
n_021_u_420_42,21,4.2,10,0.0820000000000007,18
n_024_u_480_40,24,4.8,15,0.101999999999999,19
n_027_u_540_38,27,5.4,16,0.132,21
n_006_u_120_39,6,1.2,4,0.0100000000000007,5
n_040_u_800_36,40,8,20,0.258,33
n_024_u_480_43,24,4.8,12,0.0999999999999996,21
n_010_u_200_43,10,2,7,0.0230000000000006,8
n_035_u_700_41,35,7,17,0.208,27
n_031_u_620_42,31,6.2,17,0.146999999999999,28
n_007_u_140_38,7,1.4,4,0.0129999999999999,6
n_040_u_800_42,40,8,21,0.241,32
n_040_u_800_40,40,8,18,0.264,34
n_007_u_140_44,7,1.4,4,0.00999999999999979,6
n_013_u_260_39,13,2.6,7,0.0350000000000001,10
n_041_u_819_37,41,8.2,20,0.269,34
n_017_u_340_41,17,3.4,10,0.0570000000000004,13
n_007_u_140_42,7,1.4,5,0.0150000000000006,5
n_048_u_960_41,48,9.6,26,0.364,37
n_043_u_860_39,43,8.6,22,0.324999999999999,34
n_042_u_840_39,42,8.4,22,0.243,34
n_036_u_720_42,36,7.2,17,0.207999999999999,27
n_047_u_940_40,47,9.4,24,0.289,39
n_008_u_160_39,8,1.6,5,0.0149999999999997,7
n_042_u_840_40,42,8.4,22,0.26,34
n_019_u_380_40,19,3.8,9,0.0609999999999999,17
n_044_u_880_44,44,8.8,23,0.29,38
n_009_u_180_41,9,1.8,5,0.024,5
n_010_u_200_41,10,2,6,0.0249999999999995,7
n_036_u_720_44,36,7.2,20,0.175,31
n_009_u_180_42,9,1.8,6,0.0200000000000005,8
n_050_u_1000_50,50,10,24,0.337999999999999,41
n_011_u_220_46,11,2.2,5,0.0200000000000005,10
n_048_u_960_39,48,9.6,25,0.306,39
n_015_u_300_43,15,3,8,0.0439999999999996,13
n_029_u_580_41,29,5.8,14,0.145,24
n_049_u_980_40,49,9.8,26,0.412999999999999,37
n_014_u_280_42,14,2.8,9,0.0379999999999994,11
n_038_u_760_42,38,7.6,19,0.228,30
n_045_u_900_40,45,9,22,0.261,38
n_005_u_100_44,5,1,5,0.00999999999999979,5
n_020_u_400_39,20,4,11,0.0889999999999995,15
n_035_u_700_42,35,7,16,0.183999999999999,27
n_020_u_400_43,20,4,11,0.0739999999999998,16
n_012_u_240_42,12,2.4,7,0.0250000000000004,9
n_030_u_600_44,30,6,17,0.174,24
n_023_u_459_44,23,4.6,13,0.124000000000001,18
n_037_u_740_42,37,7.4,22,0.202999999999999,30
n_015_u_300_41,15,3,10,0.0449999999999999,13
n_047_u_940_41,47,9.4,23,0.323,40
n_021_u_420_40,21,4.2,11,0.0789999999999997,16
n_020_u_400_45,20,4,10,0.107,17
n_016_u_320_42,16,3.2,9,0.0449999999999999,13
n_038_u_760_41,38,7.6,19,0.229,32
n_047_u_940_39,47,9.4,25,0.335,35
n_041_u_819_41,41,8.2,21,0.246,32
n_035_u_700_45,35,7,19,0.195,29
n_005_u_100_43,5,1,3,0.00800000000000001,4
n_026_u_520_40,26,5.2,11,0.122999999999999,22
n_045_u_900_39,45,9,22,0.335,36
n_040_u_800_41,40,8,20,0.244,32
n_037_u_740_45,37,7.4,18,0.219,28
n_022_u_440_43,22,4.4,11,0.0800000000000001,18
n_022_u_440_42,22,4.4,12,0.0880000000000001,20
n_008_u_160_43,8,1.6,5,0.0129999999999999,7
n_030_u_600_43,30,6,19,0.181,24
n_018_u_360_45,18,3.6,10,0.0570000000000004,14
n_023_u_459_42,23,4.6,13,0.0930000000000009,18
n_045_u_900_41,45,9,22,0.338,37
n_048_u_960_38,48,9.6,25,0.362,40
n_007_u_140_43,7,1.4,5,0.0149999999999997,5
n_041_u_819_40,41,8.2,22,0.27,33
n_036_u_720_41,36,7.2,19,0.232,29
n_014_u_280_43,14,2.8,9,0.0439999999999996,11
n_032_u_640_43,32,6.4,17,0.207,27
n_012_u_240_41,12,2.4,6,0.0270000000000001,11
n_014_u_280_41,14,2.8,10,0.0369999999999999,11
n_024_u_480_47,24,4.8,12,0.100000000000001,18
n_008_u_160_42,8,1.6,4,0.0119999999999996,7
n_041_u_819_38,41,8.2,20,0.251,34
n_045_u_900_47,45,9,24,0.272,36
n_030_u_600_42,30,6,15,0.149999999999999,23
n_012_u_240_43,12,2.4,8,0.032,9
n_049_u_980_39,49,9.8,24,0.459,36
n_034_u_680_43,34,6.8,19,0.208,25
n_040_u_800_39,40,8,21,0.205,34
n_008_u_160_40,8,1.6,5,0.0169999999999995,6
n_015_u_300_40,15,3,8,0.0380000000000003,13
n_037_u_740_41,37,7.4,22,0.217,30
n_032_u_640_41,32,6.4,16,0.149999999999999,27
n_028_u_560_44,28,5.6,13,0.125,23
n_018_u_360_44,18,3.6,11,0.0619999999999994,13
n_007_u_140_41,7,1.4,5,0.0110000000000001,7
n_012_u_240_49,12,2.4,7,0.0270000000000001,10
n_039_u_780_40,39,7.8,20,0.250999999999999,30
n_044_u_880_42,44,8.8,23,0.28,37
n_006_u_120_42,6,1.2,4,0.00900000000000034,6
n_021_u_420_44,21,4.2,11,0.069,17
n_025_u_500_43,25,5,13,0.108000000000001,21
n_043_u_860_42,43,8.6,24,0.375999999999999,33
n_037_u_740_44,37,7.4,18,0.237,30
n_040_u_800_37,40,8,21,0.286,30
n_011_u_220_44,11,2.2,5,0.024,10
n_020_u_400_44,20,4,11,0.077,16
n_007_u_140_39,7,1.4,4,0.0120000000000005,6
n_010_u_200_44,10,2,6,0.0209999999999999,9
n_016_u_320_41,16,3.2,10,0.0549999999999997,14
n_021_u_420_43,21,4.2,12,0.0729999999999995,18
n_027_u_540_43,27,5.4,15,0.17,20
n_028_u_560_42,28,5.6,14,0.14,23
n_049_u_980_41,49,9.8,24,0.423,41
n_020_u_400_42,20,4,11,0.0720000000000001,14
n_033_u_660_40,33,6.6,16,0.182,26
n_021_u_420_41,21,4.2,11,0.0840000000000005,18
n_029_u_580_43,29,5.8,16,0.157,23
n_025_u_500_42,25,5,14,0.115,20
n_033_u_660_46,33,6.6,16,0.16,26
n_019_u_380_43,19,3.8,10,0.0659999999999998,15
n_033_u_660_44,33,6.6,18,0.182,27
n_048_u_960_40,48,9.6,27,0.376,39
n_027_u_540_42,27,5.4,13,0.12,23
n_046_u_920_43,46,9.2,22,0.341,37
n_025_u_500_44,25,5,14,0.109999999999999,22
n_025_u_500_50,25,5,13,0.093,21
n_031_u_620_46,31,6.2,16,0.149999999999999,26
n_027_u_540_44,27,5.4,17,0.14,23
n_046_u_920_40,46,9.2,23,0.331,37
n_046_u_920_39,46,9.2,24,0.34,37
n_016_u_320_43,16,3.2,8,0.0459999999999994,12
n_034_u_680_41,34,6.8,17,0.191,28
n_044_u_880_43,44,8.8,20,0.316999999999999,36
n_024_u_480_45,24,4.8,12,0.0860000000000003,19
n_020_u_400_40,20,4,11,0.0799999999999992,16
n_013_u_260_45,13,2.6,8,0.0300000000000002,10
n_015_u_300_42,15,3,7,0.0430000000000001,13
n_028_u_560_41,28,5.6,15,0.134,24
n_023_u_459_45,23,4.6,12,0.0899999999999999,19
n_013_u_260_41,13,2.6,8,0.0289999999999999,10
n_013_u_260_42,13,2.6,8,0.032,12
n_035_u_700_44,35,7,17,0.199,28
n_011_u_220_45,11,2.2,6,0.0280000000000005,10
n_031_u_620_45,31,6.2,16,0.15,26
n_042_u_840_42,42,8.4,20,0.274999999999999,33
n_035_u_700_43,35,7,19,0.212,28
n_048_u_960_42,48,9.6,23,0.367,37
n_039_u_780_41,39,7.8,21,0.23,32
n_036_u_720_43,36,7.2,19,0.217000000000001,27
n_009_u_180_44,9,1.8,5,0.0209999999999999,7
n_006_u_120_43,6,1.2,4,0.0110000000000001,5
n_036_u_720_45,36,7.2,21,0.266,29
n_050_u_1000_44,50,10,27,0.411,37
n_037_u_740_48,37,7.4,21,0.231000000000001,28
n_034_u_680_45,34,6.8,16,0.185,27
n_029_u_580_42,29,5.8,16,0.161,22
n_015_u_300_44,15,3,7,0.0420000000000007,13
n_043_u_860_44,43,8.6,22,0.261,35
n_043_u_860_45,43,8.6,24,0.302,37
n_033_u_660_45,33,6.6,18,0.181999999999999,27
n_048_u_960_43,48,9.6,24,0.326,42
n_026_u_520_46,26,5.2,15,0.100000000000001,22
n_010_u_200_46,10,2,5,0.0229999999999997,8
n_038_u_760_44,38,7.6,19,0.213,30
n_010_u_200_47,10,2,6,0.0250000000000004,8
n_049_u_980_43,49,9.8,26,0.406,39
n_033_u_660_43,33,6.6,16,0.167,28
n_005_u_100_46,5,1,4,0.00899999999999945,5
n_029_u_580_44,29,5.8,17,0.130999999999999,22
n_019_u_380_44,19,3.8,10,0.0629999999999997,16
n_043_u_860_43,43,8.6,22,0.269,36
n_024_u_480_46,24,4.8,11,0.102,20
n_028_u_560_43,28,5.6,15,0.119,23
n_026_u_520_43,26,5.2,14,0.107,22
n_022_u_440_45,22,4.4,12,0.0789999999999997,18
n_017_u_340_46,17,3.4,10,0.0670000000000002,13
n_026_u_520_42,26,5.2,14,0.114,22
n_034_u_680_44,34,6.8,16,0.212,27
n_041_u_819_45,41,8.2,20,0.263,32
n_034_u_680_42,34,6.8,17,0.186,27
n_010_u_200_45,10,2,8,0.0230000000000006,8
n_032_u_640_44,32,6.4,18,0.19,26
n_008_u_160_47,8,1.6,4,0.016,6
n_049_u_980_45,49,9.8,24,0.423,39
n_016_u_320_45,16,3.2,10,0.0449999999999999,14
n_045_u_900_44,45,9,25,0.323,36
n_050_u_1000_43,50,10,24,0.377999999999999,39
n_018_u_360_47,18,3.6,10,0.0599999999999996,13
n_033_u_660_41,33,6.6,16,0.185,25
n_015_u_300_45,15,3,8,0.0889999999999995,11
n_045_u_900_42,45,9,23,0.318000000000001,35
n_038_u_760_43,38,7.6,20,0.234,31
n_016_u_320_47,16,3.2,9,0.0380000000000003,13
n_023_u_459_47,23,4.6,13,0.0880000000000001,19
n_040_u_800_44,40,8,21,0.276000000000001,32
n_005_u_100_45,5,1,3,0.00900000000000034,3
n_012_u_240_46,12,2.4,7,0.0369999999999999,9
n_028_u_560_45,28,5.6,14,0.133,21
n_036_u_720_46,36,7.2,17,0.206,30
n_023_u_459_48,23,4.6,10,0.101000000000001,19
n_007_u_140_46,7,1.4,4,0.0150000000000006,6
n_042_u_840_44,42,8.4,22,0.263,33
n_012_u_240_44,12,2.4,6,0.0259999999999998,11
n_038_u_760_45,38,7.6,20,0.251,29
n_040_u_800_45,40,8,19,0.242,34
n_037_u_740_46,37,7.4,20,0.228,32
n_017_u_340_45,17,3.4,10,0.0469999999999997,13
n_005_u_100_47,5,1,3,0.00800000000000001,3
n_021_u_420_48,21,4.2,12,0.0790000000000006,18
n_049_u_980_42,49,9.8,25,0.397,40
n_007_u_140_47,7,1.4,5,0.0150000000000006,7
n_009_u_180_46,9,1.8,5,0.0220000000000002,8
n_041_u_819_43,41,8.2,20,0.31,32
n_048_u_960_46,48,9.6,25,0.438,38
n_046_u_920_41,46,9.2,21,0.3,39
n_023_u_459_46,23,4.6,12,0.102,19
n_046_u_920_47,46,9.2,22,0.298999999999999,36
n_050_u_1000_42,50,10,27,0.385000000000001,39
n_008_u_160_45,8,1.6,5,0.016,7
n_018_u_360_46,18,3.6,11,0.0600000000000005,13
n_047_u_940_44,47,9.4,25,0.407,36
n_050_u_1000_46,50,10,23,0.457,43
n_015_u_300_48,15,3,8,0.0300000000000002,13
n_016_u_320_44,16,3.2,8,0.0499999999999998,13
n_013_u_260_43,13,2.6,7,0.0389999999999997,10
n_046_u_920_45,46,9.2,24,0.329,35
n_044_u_880_47,44,8.8,22,0.316,37
n_013_u_260_49,13,2.6,7,0.032,11
n_018_u_360_48,18,3.6,10,0.0609999999999999,13
n_040_u_800_43,40,8,23,0.332,31
n_014_u_280_46,14,2.8,8,0.032,11
n_020_u_400_48,20,4,12,0.0650000000000004,17
n_007_u_140_45,7,1.4,5,0.0110000000000001,7
n_039_u_780_47,39,7.8,22,0.207,32
n_041_u_819_42,41,8.2,21,0.305000000000001,31
n_011_u_220_49,11,2.2,7,0.0220000000000002,9
n_029_u_580_48,29,5.8,14,0.117999999999999,24
n_017_u_340_44,17,3.4,10,0.0570000000000004,14
n_006_u_120_49,6,1.2,5,0.0129999999999999,6
n_028_u_560_46,28,5.6,15,0.133999999999999,21
n_050_u_1000_45,50,10,26,0.428,38
n_008_u_160_44,8,1.6,5,0.016,6
n_020_u_400_47,20,4,10,0.114,15
n_017_u_340_48,17,3.4,8,0.056,15
n_013_u_260_47,13,2.6,7,0.0419999999999998,10
n_029_u_580_46,29,5.8,16,0.170000000000001,23
n_030_u_600_47,30,6,15,0.202000000000001,22
n_032_u_640_45,32,6.4,17,0.214,24
n_042_u_840_43,42,8.4,21,0.262,35
n_037_u_740_47,37,7.4,17,0.222,29
n_025_u_500_47,25,5,14,0.157,20
n_009_u_180_45,9,1.8,4,0.0200000000000005,7
n_030_u_600_46,30,6,17,0.138,25
n_035_u_700_46,35,7,17,0.242999999999999,25
n_021_u_420_46,21,4.2,12,0.108,17
n_020_u_400_46,20,4,13,0.0620000000000003,16
n_025_u_500_45,25,5,14,0.159000000000001,20
n_039_u_780_43,39,7.8,19,0.246,31
n_022_u_440_47,22,4.4,13,0.136,17
n_044_u_880_46,44,8.8,23,0.353,35
n_028_u_560_49,28,5.6,15,0.105,24
n_019_u_380_50,19,3.8,11,0.0589999999999993,16
n_006_u_120_45,6,1.2,4,0.00899999999999945,5
n_039_u_780_44,39,7.8,20,0.265000000000001,33
n_026_u_520_50,26,5.2,15,0.100000000000001,19
n_031_u_620_48,31,6.2,17,0.215,24
n_048_u_960_45,48,9.6,26,0.378,38
n_006_u_120_46,6,1.2,4,0.0100000000000007,5
n_047_u_940_42,47,9.4,24,0.425999999999999,38
n_046_u_920_44,46,9.2,24,0.301,35
n_027_u_540_47,27,5.4,13,0.122000000000001,22
n_024_u_480_50,24,4.8,12,0.117,20
n_026_u_520_48,26,5.2,15,0.0989999999999993,20
n_036_u_720_48,36,7.2,19,0.242999999999999,29
n_029_u_580_45,29,5.8,15,0.152,24
n_017_u_340_47,17,3.4,9,0.112,13
n_015_u_300_47,15,3,7,0.0469999999999997,13
n_026_u_520_44,26,5.2,14,0.156,23
n_042_u_840_45,42,8.4,22,0.327999999999999,34
n_041_u_819_44,41,8.2,21,0.325,34
n_034_u_680_49,34,6.8,19,0.216,29
n_013_u_260_46,13,2.6,7,0.032,10
n_011_u_220_48,11,2.2,5,0.0730000000000004,10
n_021_u_420_45,21,4.2,11,0.125999999999999,18
n_019_u_380_46,19,3.8,11,0.0680000000000005,13
n_047_u_940_46,47,9.4,24,0.383,41
n_014_u_280_44,14,2.8,8,0.0459999999999994,12
n_030_u_600_49,30,6,15,0.133,24
n_009_u_180_47,9,1.8,5,0.0190000000000001,7
n_049_u_980_46,49,9.8,26,0.411,40
n_036_u_720_49,36,7.2,21,0.254,26
n_045_u_900_45,45,9,24,0.323,37
n_048_u_960_44,48,9.6,24,0.438,37
n_019_u_380_47,19,3.8,10,0.0710000000000006,16
n_030_u_600_45,30,6,18,0.161,23
n_031_u_620_47,31,6.2,16,0.215000000000001,25
n_046_u_920_46,46,9.2,21,0.388,38
n_050_u_1000_49,50,10,26,0.414,42
n_014_u_280_48,14,2.8,8,0.04,11
n_008_u_160_46,8,1.6,4,0.0529999999999999,7
n_049_u_980_44,49,9.8,25,0.46,39
n_022_u_440_46,22,4.4,11,0.140000000000001,17
n_012_u_240_47,12,2.4,7,0.0339999999999998,10
n_033_u_660_49,33,6.6,19,0.204000000000001,27
n_033_u_660_48,33,6.6,17,0.18,26
n_016_u_320_48,16,3.2,9,0.0449999999999999,14
n_013_u_260_48,13,2.6,7,0.0350000000000001,10
n_015_u_300_46,15,3,8,0.0469999999999997,11
n_047_u_940_43,47,9.4,25,0.383999999999999,36
n_033_u_660_47,33,6.6,18,0.154000000000001,28
n_036_u_720_47,36,7.2,19,0.277,29
n_031_u_620_49,31,6.2,17,0.242,25
n_024_u_480_49,24,4.8,13,0.0859999999999994,18
n_047_u_940_45,47,9.4,21,0.409,38
n_026_u_520_47,26,5.2,15,0.100000000000001,22
n_042_u_840_49,42,8.4,22,0.241,33
n_016_u_320_46,16,3.2,9,0.0520000000000005,12
n_028_u_560_48,28,5.6,16,0.114,22
n_041_u_819_47,41,8.2,18,0.234,35
n_041_u_819_46,41,8.2,20,0.359,33
n_014_u_280_47,14,2.8,9,0.0329999999999995,11
n_008_u_160_49,8,1.6,4,0.0150000000000006,7
n_021_u_420_47,21,4.2,10,0.0819999999999999,17
n_034_u_680_47,34,6.8,18,0.220000000000001,28
n_008_u_160_48,8,1.6,5,0.0179999999999998,7
n_030_u_600_48,30,6,15,0.151,25
n_014_u_280_45,14,2.8,9,0.077,12
n_027_u_540_45,27,5.4,13,0.137,22
n_035_u_700_48,35,7,20,0.221,26
n_046_u_920_42,46,9.2,23,0.415,35
n_022_u_440_48,22,4.4,11,0.139,18
n_038_u_760_48,38,7.6,19,0.251,32
n_041_u_819_50,41,8.2,21,0.234,31
n_005_u_100_50,5,1,3,0.00600000000000023,4
n_049_u_980_47,49,9.8,24,0.406,41
n_045_u_900_46,45,9,23,0.29,35
n_043_u_860_48,43,8.6,21,0.295,35
