instance,n,u,procs,elapsed
n_022_u_440_14,22,4.4,9,104.319
n_024_u_480_17,24,4.8,9,150.474
n_050_u_1000_11,50,10,19,606.849
n_033_u_660_15,33,6.6,13,245.152
n_024_u_480_15,24,4.8,9,135.01
n_010_u_200_13,10,2,5,37.556
n_026_u_520_14,26,5.2,9,145.099
n_021_u_420_15,21,4.2,9,110.046
n_025_u_500_16,25,5,10,163.813
n_018_u_360_17,18,3.6,8,88.5730000000003
n_038_u_760_15,38,7.6,14,282.768
n_044_u_880_16,44,8.8,16,342.057
n_047_u_940_11,47,9.4,17,400.565
n_047_u_940_14,47,9.4,19,527.775
n_036_u_720_14,36,7.2,13,230.528
n_017_u_340_13,17,3.4,7,72.2509999999997
n_026_u_520_16,26,5.2,10,135.403
n_005_u_100_17,5,1,3,16.9839999999999
n_048_u_960_11,48,9.6,17,420.614
n_047_u_940_13,47,9.4,20,432.706
n_033_u_660_17,33,6.6,12,231.674
n_047_u_940_12,47,9.4,18,504.429
n_050_u_1000_14,50,10,19,577.153
n_043_u_860_12,43,8.6,16,372.728
n_045_u_900_14,45,9,18,526.794
n_011_u_220_18,11,2.2,5,35.0300000000002
n_028_u_560_13,28,5.6,13,192.981
n_022_u_440_15,22,4.4,8,125.043
n_046_u_920_12,46,9.2,18,533.085
n_014_u_280_13,14,2.8,6,48.114
n_014_u_280_16,14,2.8,6,52.4160000000002
n_030_u_600_15,30,6,11,200.647
n_010_u_200_14,10,2,5,28.8129999999996
n_034_u_680_15,34,6.8,13,237.8
n_045_u_900_15,45,9,19,480.729
n_026_u_520_17,26,5.2,11,142.698
n_044_u_880_15,44,8.8,18,584.645
n_014_u_280_15,14,2.8,6,47.1870000000004
n_048_u_960_13,48,9.6,18,445.104
n_015_u_300_13,15,3,7,57.2890000000002
n_012_u_240_16,12,2.4,5,47.2510000000002
n_030_u_600_16,30,6,11,185.805
n_014_u_280_14,14,2.8,6,59.6320000000001
n_044_u_880_17,44,8.8,16,394.286
n_029_u_580_13,29,5.8,11,211.914
n_018_u_360_18,18,3.6,8,79.7219999999998
n_039_u_780_14,39,7.8,15,335.221
n_043_u_860_13,43,8.6,17,426.137
n_011_u_220_17,11,2.2,6,37.252
n_013_u_260_14,13,2.6,6,54.5099999999998
n_023_u_459_14,23,4.6,10,155.464
n_017_u_340_16,17,3.4,7,78.2179999999998
n_032_u_640_16,32,6.4,12,221.277
n_012_u_240_17,12,2.4,5,45.7550000000001
n_035_u_700_14,35,7,16,268.112
n_006_u_120_16,6,1.2,3,14.0050000000001
n_045_u_900_18,45,9,17,371.436
n_034_u_680_17,34,6.8,14,278.451
n_010_u_200_15,10,2,4,28.8739999999998
n_048_u_960_12,48,9.6,18,525.189
n_049_u_980_13,49,9.8,20,442.016
n_011_u_220_19,11,2.2,5,42.0600000000004
n_015_u_300_15,15,3,6,65.3449999999998
n_037_u_740_17,37,7.4,13,250.541
n_012_u_240_20,12,2.4,6,38.607
n_040_u_800_14,40,8,14,313.102
n_043_u_860_14,43,8.6,16,452.426
n_024_u_480_19,24,4.8,11,125.883
n_035_u_700_17,35,7,13,254.646
n_007_u_140_16,7,1.4,6,18.9389999999999
n_031_u_620_18,31,6.2,11,180.321
n_048_u_960_14,48,9.6,18,426.568
n_015_u_300_14,15,3,6,53.9549999999999
n_010_u_200_16,10,2,6,27.3310000000001
n_019_u_380_17,19,3.8,8,82.5660000000003
n_016_u_320_15,16,3.2,6,63.8829999999998
n_023_u_459_15,23,4.6,9,136.694
n_034_u_680_16,34,6.8,13,235.344
n_038_u_760_16,38,7.6,15,389.188
n_049_u_980_12,49,9.8,18,477.266
n_035_u_700_15,35,7,13,281.303
n_046_u_920_15,46,9.2,17,386.855
n_030_u_600_14,30,6,11,211.076
n_025_u_500_17,25,5,12,145.829
n_024_u_480_18,24,4.8,9,122.298
n_037_u_740_18,37,7.4,14,289.949
n_027_u_540_17,27,5.4,12,175.009
n_027_u_540_14,27,5.4,12,181.581
n_015_u_300_16,15,3,7,61.0970000000002
n_027_u_540_16,27,5.4,10,168.755
n_028_u_560_14,28,5.6,10,163.507
n_027_u_540_15,27,5.4,10,161.883
n_026_u_520_15,26,5.2,10,143.096
n_045_u_900_16,45,9,17,401.459
n_013_u_260_17,13,2.6,6,42.239
n_049_u_980_11,49,9.8,19,548.781
n_024_u_480_20,24,4.8,9,129.81
n_025_u_500_21,25,5,9,121.041
n_023_u_459_16,23,4.6,10,145.069
n_016_u_320_14,16,3.2,6,67.2429999999999
n_025_u_500_18,25,5,10,172.143
n_037_u_740_16,37,7.4,14,333.466
n_020_u_400_17,20,4,9,111.057
n_044_u_880_18,44,8.8,18,490.683
n_028_u_560_16,28,5.6,13,146.325
n_039_u_780_15,39,7.8,16,328.47
n_012_u_240_18,12,2.4,5,44.3339999999998
n_050_u_1000_15,50,10,18,500.167
n_023_u_459_17,23,4.6,9,112.892
n_006_u_120_17,6,1.2,4,11.5790000000002
n_035_u_700_16,35,7,13,250.441
n_031_u_620_19,31,6.2,12,206.422
n_038_u_760_17,38,7.6,15,337.039
n_030_u_600_17,30,6,11,218.453
n_011_u_220_20,11,2.2,6,42.259
n_005_u_100_18,5,1,3,120.124
n_016_u_320_13,16,3.2,6,72.4120000000003
n_005_u_100_19,5,1,3,13.384
n_028_u_560_15,28,5.6,11,155.396
n_039_u_780_17,39,7.8,15,342.363
n_047_u_940_15,47,9.4,19,454.97
n_017_u_340_17,17,3.4,8,73.0789999999997
n_006_u_120_19,6,1.2,3,13.46
n_029_u_580_16,29,5.8,11,176.879
n_039_u_780_18,39,7.8,15,311.342
n_019_u_380_18,19,3.8,8,87.2149999999997
n_006_u_120_20,6,1.2,3,12.0680000000002
n_046_u_920_17,46,9.2,17,551.001
n_032_u_640_18,32,6.4,14,199.711
n_026_u_520_18,26,5.2,9,143.237
n_036_u_720_15,36,7.2,13,297.344
n_018_u_360_19,18,3.6,8,79.826
n_041_u_819_14,41,8.2,16,365.734
n_018_u_360_20,18,3.6,7,76.0250000000001
n_037_u_740_20,37,7.4,13,255.03
n_050_u_1000_16,50,10,20,562.116
n_014_u_280_17,14,2.8,7,63.8320000000003
n_049_u_980_14,49,9.8,19,540.833
n_046_u_920_16,46,9.2,16,486.486
n_008_u_160_16,8,1.6,4,19.9430000000002
n_028_u_560_17,28,5.6,11,191.449
n_025_u_500_19,25,5,9,140.397
n_049_u_980_15,49,9.8,19,432.723
n_043_u_860_16,43,8.6,17,388.945
n_013_u_260_19,13,2.6,5,57.154
n_019_u_380_20,19,3.8,8,82.5220000000004
n_046_u_920_18,46,9.2,16,435.803
n_043_u_860_17,43,8.6,17,376.252
n_024_u_480_21,24,4.8,9,141.242
n_013_u_260_18,13,2.6,5,41.2180000000003
n_029_u_580_15,29,5.8,14,190.392
n_010_u_200_18,10,2,5,25.8050000000003
n_019_u_380_21,19,3.8,9,88.9549999999999
n_036_u_720_16,36,7.2,15,281.027
n_047_u_940_16,47,9.4,17,420.863
n_017_u_340_18,17,3.4,7,69.3359999999998
n_010_u_200_19,10,2,6,28.261
n_016_u_320_16,16,3.2,7,69.8870000000002
n_037_u_740_19,37,7.4,13,269.378
n_016_u_320_17,16,3.2,7,59.3110000000001
n_013_u_260_20,13,2.6,5,45.3029999999999
n_029_u_580_14,29,5.8,11,178.58
n_042_u_840_14,42,8.4,17,432.23
n_033_u_660_18,33,6.6,13,239.961
n_014_u_280_18,14,2.8,6,47.3489999999997
n_039_u_780_16,39,7.8,15,281.922
n_036_u_720_18,36,7.2,14,238.087
n_006_u_120_18,6,1.2,5,13.6129999999998
n_009_u_180_16,9,1.8,4,27.1210000000001
n_021_u_420_17,21,4.2,8,130.658
n_045_u_900_17,45,9,18,458.259
n_038_u_760_18,38,7.6,15,342.244
n_047_u_940_18,47,9.4,20,451.897
n_041_u_819_15,41,8.2,17,327.563
n_044_u_880_19,44,8.8,16,395.357
n_050_u_1000_18,50,10,19,431.168
n_040_u_800_16,40,8,17,324.105
n_030_u_600_18,30,6,12,205.611
n_040_u_800_18,40,8,14,342.503
n_036_u_720_17,36,7.2,13,302.63
n_040_u_800_15,40,8,15,346.521
n_005_u_100_20,5,1,3,16.7539999999999
n_037_u_740_21,37,7.4,15,324.703
n_032_u_640_19,32,6.4,13,202.201
n_008_u_160_17,8,1.6,4,18.355
n_007_u_140_18,7,1.4,5,16.0010000000002
n_023_u_459_19,23,4.6,8,119.179
n_007_u_140_20,7,1.4,4,17.9719999999998
n_048_u_960_15,48,9.6,18,483.919
n_038_u_760_19,38,7.6,15,316.588
n_007_u_140_17,7,1.4,4,18.9650000000001
n_027_u_540_18,27,5.4,14,175.076
n_038_u_760_22,38,7.6,15,328.98
n_041_u_819_17,41,8.2,15,318.193
n_023_u_459_20,23,4.6,9,114.408
n_012_u_240_19,12,2.4,5,38.7599999999998
n_005_u_100_21,5,1,3,11.1680000000001
n_011_u_220_21,11,2.2,5,40.1849999999999
n_031_u_620_20,31,6.2,13,202.927
n_005_u_100_24,5,1,3,15.5740000000001
n_040_u_800_17,40,8,16,376.811
n_026_u_520_20,26,5.2,10,167.593
n_014_u_280_20,14,2.8,6,51.0129999999999
n_008_u_160_19,8,1.6,5,19.5250000000001
n_019_u_380_19,19,3.8,7,80.855
n_031_u_620_21,31,6.2,12,220.982
n_007_u_140_19,7,1.4,4,17.7170000000001
n_017_u_340_20,17,3.4,7,66.9399999999996
n_043_u_860_15,43,8.6,16,422.081
n_026_u_520_19,26,5.2,13,177.324
n_015_u_300_17,15,3,8,54.3789999999999
n_032_u_640_21,32,6.4,12,202.148
n_032_u_640_22,32,6.4,11,177.874
n_026_u_520_21,26,5.2,11,155.451
n_029_u_580_18,29,5.8,11,173.675
n_022_u_440_17,22,4.4,9,125.229
n_010_u_200_17,10,2,4,35.0170000000003
n_020_u_400_19,20,4,8,92.7580000000003
n_029_u_580_17,29,5.8,10,191.232
n_018_u_360_22,18,3.6,9,78.8849999999998
n_047_u_940_17,47,9.4,18,479.562
n_018_u_360_25,18,3.6,6,74.799
n_021_u_420_18,21,4.2,9,105.086
n_018_u_360_21,18,3.6,8,111.143
n_027_u_540_19,27,5.4,11,166.458
n_043_u_860_18,43,8.6,17,370.653
n_020_u_400_21,20,4,8,105.85
n_048_u_960_18,48,9.6,20,533.84
n_044_u_880_20,44,8.8,16,403.541
n_020_u_400_18,20,4,9,106.683
n_041_u_819_16,41,8.2,15,376.954
n_021_u_420_20,21,4.2,10,97.5119999999997
n_042_u_840_17,42,8.4,16,352.046
n_050_u_1000_17,50,10,19,441.528
n_020_u_400_20,20,4,8,89.4320000000002
n_010_u_200_20,10,2,4,30.1150000000002
n_039_u_780_19,39,7.8,15,327.004
n_025_u_500_20,25,5,9,125.896
n_014_u_280_19,14,2.8,6,48.1719999999996
n_030_u_600_19,30,6,12,248.122
n_008_u_160_18,8,1.6,5,22.2329999999997
n_024_u_480_22,24,4.8,9,126.858
n_011_u_220_22,11,2.2,6,36.4740000000002
n_006_u_120_21,6,1.2,3,15.7159999999999
n_048_u_960_16,48,9.6,19,529.938
n_009_u_180_19,9,1.8,5,29.223
n_041_u_819_18,41,8.2,15,337.921
n_038_u_760_20,38,7.6,15,335.217
n_015_u_300_20,15,3,6,74.3919999999998
n_027_u_540_21,27,5.4,12,160.172
n_045_u_900_19,45,9,21,387.677
n_005_u_100_22,5,1,3,18.451
n_017_u_340_19,17,3.4,6,64.0410000000002
n_008_u_160_20,8,1.6,4,22.933
n_042_u_840_16,42,8.4,16,324.713
n_050_u_1000_19,50,10,20,565.637
n_028_u_560_18,28,5.6,10,158.899
n_015_u_300_18,15,3,6,66.5860000000002
n_037_u_740_22,37,7.4,15,349.54
n_009_u_180_18,9,1.8,5,27.6109999999999
n_030_u_600_21,30,6,12,180.881
n_012_u_240_21,12,2.4,5,42.2660000000001
n_019_u_380_22,19,3.8,8,91.8530000000001
n_023_u_459_18,23,4.6,9,162.574
n_032_u_640_20,32,6.4,12,221.765
n_023_u_459_21,23,4.6,10,121.71
n_021_u_420_19,21,4.2,8,112.53
n_036_u_720_20,36,7.2,14,267.995
n_034_u_680_18,34,6.8,13,299.522
n_017_u_340_21,17,3.4,7,71.1220000000003
n_036_u_720_21,36,7.2,14,266.969
n_022_u_440_20,22,4.4,9,119.672
n_024_u_480_23,24,4.8,9,134.992
n_031_u_620_26,31,6.2,12,189.068
n_031_u_620_23,31,6.2,11,198.412
n_049_u_980_16,49,9.8,21,484.607
n_018_u_360_23,18,3.6,7,100.973
n_048_u_960_17,48,9.6,18,589.947
n_021_u_420_21,21,4.2,8,108.334
n_027_u_540_20,27,5.4,12,166.856
n_033_u_660_22,33,6.6,14,212.061
n_040_u_800_19,40,8,15,315.447
n_031_u_620_22,31,6.2,12,226.059
n_039_u_780_21,39,7.8,15,305.378
n_033_u_660_19,33,6.6,13,218.366
n_022_u_440_19,22,4.4,8,108.529
n_035_u_700_18,35,7,13,254.415
n_007_u_140_21,7,1.4,3,21.0929999999998
n_050_u_1000_21,50,10,18,519.385
n_006_u_120_23,6,1.2,3,15.9430000000002
n_033_u_660_20,33,6.6,13,260.352
n_028_u_560_21,28,5.6,10,167.455
n_033_u_660_21,33,6.6,13,223.059
n_015_u_300_19,15,3,7,70.1689999999999
n_016_u_320_18,16,3.2,8,72.674
n_034_u_680_19,34,6.8,12,273.322
n_049_u_980_19,49,9.8,19,433.341
n_042_u_840_15,42,8.4,16,458.642
n_025_u_500_22,25,5,10,145.969
n_049_u_980_17,49,9.8,21,497.087
n_030_u_600_20,30,6,11,190.593
n_046_u_920_19,46,9.2,18,455.827
n_034_u_680_21,34,6.8,13,263.085
n_040_u_800_20,40,8,14,288.472
n_028_u_560_19,28,5.6,10,177.657
n_009_u_180_17,9,1.8,4,29.694
n_043_u_860_19,43,8.6,18,428.127
n_007_u_140_22,7,1.4,3,18.1170000000002
n_017_u_340_23,17,3.4,8,80.252
n_013_u_260_21,13,2.6,5,45.7690000000002
n_042_u_840_19,42,8.4,15,351.229
n_010_u_200_21,10,2,5,26.8419999999996
n_044_u_880_21,44,8.8,17,418.713
n_037_u_740_23,37,7.4,13,296.786
n_016_u_320_21,16,3.2,7,66.4560000000001
n_038_u_760_21,38,7.6,15,305.004
n_020_u_400_22,20,4,8,100.186
n_050_u_1000_20,50,10,19,541.731
n_019_u_380_24,19,3.8,8,99.0650000000001
n_039_u_780_22,39,7.8,16,376.881
n_016_u_320_19,16,3.2,7,69.2150000000001
n_039_u_780_20,39,7.8,16,400.403
n_005_u_100_23,5,1,4,11.8869999999997
n_032_u_640_23,32,6.4,12,214.15
n_009_u_180_21,9,1.8,4,25.8959999999997
n_006_u_120_24,6,1.2,3,13.2250000000004
n_006_u_120_22,6,1.2,3,14.2159999999999
n_044_u_880_22,44,8.8,17,427.692
n_011_u_220_23,11,2.2,5,33.0970000000002
n_045_u_900_20,45,9,18,478.674
n_043_u_860_20,43,8.6,15,334.747
n_030_u_600_22,30,6,15,209.383
n_045_u_900_23,45,9,18,442.861
n_011_u_220_24,11,2.2,5,37.1129999999998
n_012_u_240_22,12,2.4,5,34.3710000000001
n_010_u_200_22,10,2,5,28.9919999999997
n_045_u_900_22,45,9,17,447.823
n_040_u_800_22,40,8,16,323.73
n_036_u_720_22,36,7.2,13,259.684
n_022_u_440_18,22,4.4,8,110.32
n_036_u_720_19,36,7.2,15,268.412
n_042_u_840_18,42,8.4,17,429.317
n_031_u_620_24,31,6.2,11,229.219
n_020_u_400_23,20,4,8,116.687
n_007_u_140_24,7,1.4,4,16.3580000000002
n_049_u_980_18,49,9.8,19,547.21
n_018_u_360_24,18,3.6,8,75.848
n_017_u_340_22,17,3.4,7,95.8069999999998
n_037_u_740_24,37,7.4,14,256.695
n_019_u_380_25,19,3.8,7,84.6319999999996
n_012_u_240_25,12,2.4,6,43.4839999999999
n_009_u_180_20,9,1.8,4,24.998
n_019_u_380_23,19,3.8,8,84.0740000000001
n_012_u_240_24,12,2.4,5,45.2329999999997
n_034_u_680_20,34,6.8,14,297.679
n_023_u_459_22,23,4.6,8,120.588
n_029_u_580_19,29,5.8,12,191.123
n_041_u_819_19,41,8.2,14,346.808
n_026_u_520_22,26,5.2,9,135.61
n_035_u_700_21,35,7,14,293.111
n_034_u_680_22,34,6.8,13,268.098
n_022_u_440_22,22,4.4,8,117.653
n_008_u_160_21,8,1.6,4,20.7080000000001
n_028_u_560_20,28,5.6,12,222.91
n_024_u_480_24,24,4.8,10,124.03
n_050_u_1000_22,50,10,20,610.834
n_016_u_320_20,16,3.2,7,73.7220000000002
n_043_u_860_22,43,8.6,17,383.022
n_029_u_580_22,29,5.8,11,169.07
n_045_u_900_21,45,9,17,366.274
n_035_u_700_20,35,7,13,289.535
n_029_u_580_20,29,5.8,12,177.261
n_023_u_459_23,23,4.6,9,121.687
n_020_u_400_25,20,4,9,107.18
n_025_u_500_23,25,5,10,133.824
n_024_u_480_25,24,4.8,9,137.931
n_010_u_200_24,10,2,5,32.4180000000001
n_032_u_640_25,32,6.4,12,209.381
n_030_u_600_24,30,6,14,236.395
n_022_u_440_21,22,4.4,9,118.032
n_044_u_880_24,44,8.8,16,374.803
n_012_u_240_23,12,2.4,6,47.5809999999997
n_040_u_800_21,40,8,14,361.54
n_044_u_880_27,44,8.8,17,383.83
n_050_u_1000_23,50,10,19,449.367
n_047_u_940_19,47,9.4,17,414.679
n_041_u_819_22,41,8.2,16,333.99
n_017_u_340_24,17,3.4,7,82.422
n_033_u_660_23,33,6.6,13,245.955
n_007_u_140_23,7,1.4,3,18.6019999999999
n_044_u_880_23,44,8.8,17,365.625
n_025_u_500_26,25,5,10,151.865
n_011_u_220_26,11,2.2,5,32.0370000000003
n_021_u_420_22,21,4.2,9,117.522
n_008_u_160_24,8,1.6,4,19.6300000000001
n_011_u_220_29,11,2.2,5,34.259
n_025_u_500_25,25,5,10,157.828
n_011_u_220_25,11,2.2,5,37.1390000000001
n_032_u_640_26,32,6.4,13,188.863
n_014_u_280_21,14,2.8,6,53.0920000000001
n_046_u_920_20,46,9.2,17,408.482
n_038_u_760_23,38,7.6,15,362.767
n_031_u_620_25,31,6.2,14,214.519
n_017_u_340_25,17,3.4,7,74.2559999999999
n_030_u_600_23,30,6,12,211.232
n_005_u_100_25,5,1,3,12.107
n_048_u_960_19,48,9.6,18,418.664
n_035_u_700_19,35,7,14,244.416
n_046_u_920_23,46,9.2,17,443.98
n_049_u_980_22,49,9.8,21,489.237
n_032_u_640_24,32,6.4,12,219.371
n_046_u_920_22,46,9.2,19,420.987
n_029_u_580_21,29,5.8,10,175.064
n_020_u_400_24,20,4,8,89.6950000000002
n_023_u_459_25,23,4.6,9,138.13
n_041_u_819_20,41,8.2,15,395.655
n_013_u_260_22,13,2.6,6,56.482
n_021_u_420_25,21,4.2,10,97.2659999999996
n_046_u_920_21,46,9.2,17,454.863
n_033_u_660_24,33,6.6,13,279.41
n_015_u_300_21,15,3,5,53.002
n_043_u_860_21,43,8.6,16,423.36
n_013_u_260_25,13,2.6,7,50.279
n_025_u_500_24,25,5,10,147.216
n_008_u_160_22,8,1.6,4,21.9770000000003
n_013_u_260_24,13,2.6,6,40.8580000000002
n_049_u_980_21,49,9.8,19,559.152
n_018_u_360_26,18,3.6,8,76.8090000000002
n_016_u_320_24,16,3.2,6,66.6410000000001
n_024_u_480_30,24,4.8,9,128.534
n_010_u_200_23,10,2,5,30.5650000000001
n_035_u_700_23,35,7,13,272.845
n_024_u_480_27,24,4.8,9,149.397
n_033_u_660_26,33,6.6,12,217.713
n_013_u_260_23,13,2.6,5,48.335
n_047_u_940_22,47,9.4,20,463.18
n_024_u_480_26,24,4.8,11,141.183
n_036_u_720_23,36,7.2,14,322.713
n_037_u_740_25,37,7.4,16,286.034
n_039_u_780_23,39,7.8,16,313.965
n_050_u_1000_24,50,10,17,439.781
n_047_u_940_20,47,9.4,19,514.137
n_045_u_900_24,45,9,17,429.916
n_027_u_540_22,27,5.4,11,154.777
n_006_u_120_25,6,1.2,3,13.029
n_016_u_320_23,16,3.2,6,69.1689999999999
n_014_u_280_24,14,2.8,7,44.442
n_043_u_860_23,43,8.6,18,428.958
n_030_u_600_25,30,6,13,225.386
n_036_u_720_24,36,7.2,14,286.594
n_038_u_760_24,38,7.6,14,278.206
n_042_u_840_20,42,8.4,16,361.248
n_041_u_819_21,41,8.2,14,330.74
n_042_u_840_23,42,8.4,15,311.848
n_012_u_240_26,12,2.4,7,37.5070000000001
n_021_u_420_23,21,4.2,9,111.896
n_005_u_100_26,5,1,4,11.8819999999996
n_035_u_700_22,35,7,13,272.153
n_014_u_280_22,14,2.8,6,50.953
n_042_u_840_21,42,8.4,15,311.65
n_008_u_160_23,8,1.6,4,19.5259999999998
n_010_u_200_25,10,2,5,30.1509999999998
n_009_u_180_22,9,1.8,4,24.518
n_009_u_180_25,9,1.8,4,24.777
n_017_u_340_26,17,3.4,9,67.8150000000001
n_030_u_600_26,30,6,12,206.289
n_037_u_740_26,37,7.4,13,314.742
n_034_u_680_23,34,6.8,15,257.342
n_026_u_520_26,26,5.2,12,147.629
n_009_u_180_23,9,1.8,4,19.8159999999998
n_023_u_459_24,23,4.6,10,120.652
n_026_u_520_25,26,5.2,10,149.94
n_028_u_560_22,28,5.6,11,160.451
n_019_u_380_26,19,3.8,7,79.9610000000002
n_026_u_520_23,26,5.2,10,196.545
n_018_u_360_27,18,3.6,7,73.5299999999997
n_044_u_880_25,44,8.8,17,487.79
n_029_u_580_25,29,5.8,11,178.182
n_047_u_940_23,47,9.4,18,445.374
n_026_u_520_24,26,5.2,10,172.219
n_049_u_980_20,49,9.8,19,511.035
n_047_u_940_21,47,9.4,17,479.512
n_034_u_680_26,34,6.8,12,234.819
n_050_u_1000_25,50,10,19,499.099
n_038_u_760_27,38,7.6,15,340.573
n_021_u_420_24,21,4.2,9,102.442
n_045_u_900_26,45,9,16,387.97
n_011_u_220_27,11,2.2,5,34.7090000000003
n_027_u_540_25,27,5.4,10,150.988
n_048_u_960_22,48,9.6,18,477.443
n_033_u_660_25,33,6.6,14,270.947
n_005_u_100_29,5,1,3,16.8679999999999
n_023_u_459_26,23,4.6,10,115.89
n_025_u_500_27,25,5,10,132.385
n_031_u_620_27,31,6.2,13,228.911
n_022_u_440_23,22,4.4,9,115.434
n_049_u_980_23,49,9.8,18,549.88
n_022_u_440_26,22,4.4,9,121.239
n_038_u_760_26,38,7.6,15,359.942
n_014_u_280_25,14,2.8,6,53.5160000000001
n_022_u_440_24,22,4.4,9,116.271
n_012_u_240_28,12,2.4,7,35.5699999999997
n_005_u_100_28,5,1,3,15.3470000000002
n_016_u_320_22,16,3.2,8,64.7350000000001
n_037_u_740_31,37,7.4,13,259.361
n_014_u_280_23,14,2.8,6,61.049
n_029_u_580_24,29,5.8,11,201.482
n_048_u_960_21,48,9.6,19,475.656
n_027_u_540_23,27,5.4,11,162.507
n_036_u_720_26,36,7.2,14,322.729
n_015_u_300_24,15,3,7,54.386
n_045_u_900_27,45,9,16,381.109
n_017_u_340_27,17,3.4,8,74.7400000000002
n_043_u_860_25,43,8.6,16,458.124
n_038_u_760_25,38,7.6,15,314.217
n_016_u_320_25,16,3.2,6,74.2579999999998
n_005_u_100_27,5,1,4,11.2469999999998
n_030_u_600_27,30,6,13,195.726
n_045_u_900_25,45,9,17,376.096
n_042_u_840_22,42,8.4,16,368.529
n_010_u_200_27,10,2,4,29.3820000000001
n_012_u_240_29,12,2.4,7,37.8220000000001
n_018_u_360_30,18,3.6,8,95.0969999999998
n_018_u_360_29,18,3.6,8,69.721
n_015_u_300_23,15,3,7,58.9049999999997
n_037_u_740_27,37,7.4,14,288.228
n_043_u_860_24,43,8.6,17,413.353
n_037_u_740_28,37,7.4,14,316.817
n_009_u_180_24,9,1.8,5,30.6239999999998
n_034_u_680_24,34,6.8,13,260.002
n_046_u_920_24,46,9.2,18,499.82
n_012_u_240_27,12,2.4,5,43.6849999999999
n_046_u_920_25,46,9.2,16,384.24
n_010_u_200_26,10,2,4,30.2149999999997
n_024_u_480_28,24,4.8,10,149.512
n_044_u_880_26,44,8.8,15,457.223
n_025_u_500_29,25,5,10,135.926
n_018_u_360_28,18,3.6,7,79.3840000000005
n_032_u_640_27,32,6.4,12,248.311000000001
n_013_u_260_27,13,2.6,6,45.7229999999995
n_013_u_260_26,13,2.6,7,47.0880000000002
n_011_u_220_28,11,2.2,7,35.982
n_039_u_780_27,39,7.8,16,287.517
n_031_u_620_28,31,6.2,12,245.203
n_040_u_800_23,40,8,16,365.767
n_006_u_120_29,6,1.2,3,12.4209999999994
n_036_u_720_25,36,7.2,16,301.722
n_027_u_540_26,27,5.4,11,193.116
n_039_u_780_26,39,7.8,18,304.062
n_048_u_960_20,48,9.6,19,510.49
n_034_u_680_25,34,6.8,14,231.418
n_023_u_459_28,23,4.6,10,123.775
n_007_u_140_25,7,1.4,4,17.8580000000002
n_027_u_540_24,27,5.4,11,181.516
n_043_u_860_27,43,8.6,16,325.628
n_006_u_120_28,6,1.2,4,12.991
n_043_u_860_26,43,8.6,17,375.800999999999
n_025_u_500_30,25,5,10,137.692
n_028_u_560_25,28,5.6,11,187.969
n_041_u_819_23,41,8.2,16,328.213
n_046_u_920_27,46,9.2,18,448.055
n_010_u_200_29,10,2,4,24.5820000000003
n_030_u_600_28,30,6,12,190.965
n_036_u_720_27,36,7.2,13,254.342
n_022_u_440_25,22,4.4,8,135.76
n_010_u_200_28,10,2,4,28.9120000000003
n_029_u_580_23,29,5.8,12,224.046
n_023_u_459_27,23,4.6,9,125.789
n_035_u_700_24,35,7,14,260.178
n_025_u_500_28,25,5,9,130.871
n_008_u_160_25,8,1.6,5,25.6960000000008
n_028_u_560_24,28,5.6,12,163.465
n_039_u_780_24,39,7.8,15,330.333999999999
n_035_u_700_25,35,7,14,247.377
n_015_u_300_22,15,3,6,52.9790000000003
n_035_u_700_27,35,7,14,261.546
n_038_u_760_28,38,7.6,17,276.557
n_006_u_120_26,6,1.2,3,16.652
n_048_u_960_24,48,9.6,17,494.593
n_013_u_260_29,13,2.6,6,43.3919999999998
n_019_u_380_30,19,3.8,8,85.1760000000004
n_050_u_1000_26,50,10,19,465.866
n_031_u_620_30,31,6.2,12,190.26
n_029_u_580_26,29,5.8,12,208.144
n_020_u_400_26,20,4,8,81.4719999999998
n_005_u_100_30,5,1,3,34.308
n_024_u_480_29,24,4.8,9,130.451
n_042_u_840_26,42,8.4,15,356.498
n_039_u_780_25,39,7.8,15,345.848
n_040_u_800_26,40,8,15,324.550999999999
n_026_u_520_27,26,5.2,10,139.45
n_047_u_940_24,47,9.4,17,418.925
n_019_u_380_29,19,3.8,8,99.2709999999997
n_006_u_120_27,6,1.2,4,14.1080000000002
n_009_u_180_28,9,1.8,4,18.9110000000001
n_026_u_520_28,26,5.2,10,154.331
n_049_u_980_25,49,9.8,17,475.327
n_007_u_140_28,7,1.4,4,18.79
n_015_u_300_26,15,3,6,67.4339999999993
n_049_u_980_24,49,9.8,19,533.186
n_031_u_620_31,31,6.2,12,261.638
n_023_u_459_30,23,4.6,8,111.296
n_017_u_340_28,17,3.4,7,72.4970000000003
n_031_u_620_29,31,6.2,12,200.754
n_042_u_840_25,42,8.4,17,329.325
n_048_u_960_23,48,9.6,19,488.805
n_014_u_280_26,14,2.8,7,52.2129999999997
n_047_u_940_27,47,9.4,16,405.923
n_040_u_800_24,40,8,15,342.531
n_023_u_459_29,23,4.6,10,128.672
n_018_u_360_31,18,3.6,7,76.6239999999998
n_021_u_420_26,21,4.2,9,128.693
n_009_u_180_27,9,1.8,4,27.5080000000007
n_019_u_380_27,19,3.8,8,116.95
n_016_u_320_27,16,3.2,8,67.9269999999997
n_007_u_140_26,7,1.4,4,16.0940000000001
n_044_u_880_28,44,8.8,16,402.266
