instance,n,u,procs,elapsed,passive
n_032_u_640_37,32,6.4,12,0.124000000000001,31
n_040_u_800_32,40,8,14,0.213,35
n_050_u_1000_36,50,10,16,0.355,45
n_031_u_620_36,31,6.2,11,0.156,28
n_029_u_580_32,29,5.8,10,0.0959999999999992,28
n_023_u_459_39,23,4.6,8,0.077,21
n_008_u_160_38,8,1.6,4,0.00999999999999979,8
n_029_u_580_36,29,5.8,10,0.126,27
n_007_u_140_34,7,1.4,4,0.0130000000000008,7
n_030_u_600_38,30,6,12,0.125,27
n_018_u_360_40,18,3.6,7,0.0529999999999999,17
n_021_u_420_38,21,4.2,9,0.069,19
n_025_u_500_38,25,5,8,0.0890000000000004,23
n_032_u_640_36,32,6.4,12,0.146,30
n_026_u_520_39,26,5.2,9,0.093,25
n_036_u_720_38,36,7.2,12,0.183,34
n_050_u_1000_38,50,10,17,0.313,46
n_028_u_560_37,28,5.6,11,0.105,25
n_027_u_540_33,27,5.4,11,0.0939999999999994,24
n_025_u_500_39,25,5,9,0.0779999999999994,23
n_027_u_540_36,27,5.4,10,0.0950000000000006,26
n_030_u_600_40,30,6,12,0.133,27
n_047_u_940_37,47,9.4,15,0.262,43
n_031_u_620_38,31,6.2,11,0.145,28
n_017_u_340_38,17,3.4,6,0.0459999999999994,15
n_042_u_840_35,42,8.4,16,0.189,39
n_022_u_440_45,22,4.4,8,0.0579999999999998,21
n_041_u_819_33,41,8.2,14,0.215999999999999,38
n_047_u_940_32,47,9.4,15,0.286,43
n_036_u_720_39,36,7.2,13,0.147,32
n_046_u_920_34,46,9.2,15,0.246,44
n_042_u_840_32,42,8.4,16,0.289000000000001,38
n_008_u_160_35,8,1.6,4,0.0119999999999996,8
n_009_u_180_37,9,1.8,4,0.0180000000000007,8
n_021_u_420_39,21,4.2,7,0.0650000000000004,20
n_020_u_400_35,20,4,7,0.0630000000000006,18
n_035_u_700_38,35,7,13,0.145,32
n_048_u_960_36,48,9.6,16,0.26,45
n_014_u_280_39,14,2.8,6,0.0350000000000001,14
n_017_u_340_40,17,3.4,6,0.0530000000000008,16
n_046_u_920_35,46,9.2,17,0.304,41
n_009_u_180_34,9,1.8,4,0.0129999999999999,8
n_035_u_700_40,35,7,12,0.147,32
n_047_u_940_29,47,9.4,16,0.318000000000001,43
n_014_u_280_34,14,2.8,5,0.0339999999999998,13
n_032_u_640_38,32,6.4,12,0.116,29
n_041_u_819_34,41,8.2,14,0.23,38
n_013_u_260_36,13,2.6,5,0.032,13
n_038_u_760_38,38,7.6,13,0.168,35
n_046_u_920_33,46,9.2,15,0.236000000000001,44
n_049_u_980_37,49,9.8,17,0.297000000000001,44
n_005_u_100_40,5,1,3,0.00699999999999967,4
n_008_u_160_36,8,1.6,4,0.016,8
n_013_u_260_37,13,2.6,6,0.032,13
n_040_u_800_35,40,8,12,0.206,37
n_031_u_620_40,31,6.2,12,0.145,28
n_043_u_860_38,43,8.6,15,0.296,39
n_015_u_300_38,15,3,6,0.0429999999999993,13
n_007_u_140_37,7,1.4,4,0.00900000000000034,7
n_014_u_280_31,14,2.8,5,0.0359999999999996,14
n_013_u_260_35,13,2.6,5,0.0289999999999999,12
n_021_u_420_36,21,4.2,7,0.0619999999999994,20
n_045_u_900_41,45,9,16,0.283,42
n_010_u_200_40,10,2,4,0.0209999999999999,9
n_044_u_880_40,44,8.8,14,0.244,42
n_032_u_640_39,32,6.4,11,0.158,30
n_031_u_620_41,31,6.2,11,0.123,29
n_022_u_440_38,22,4.4,8,0.0730000000000004,20
n_016_u_320_39,16,3.2,6,0.0419999999999998,14
n_049_u_980_36,49,9.8,15,0.335,46
n_043_u_860_37,43,8.6,14,0.232,39
n_018_u_360_41,18,3.6,7,0.0499999999999998,18
n_034_u_680_39,34,6.8,11,0.133,32
n_030_u_600_39,30,6,11,0.106,28
n_011_u_220_42,11,2.2,5,0.0169999999999995,9
n_012_u_240_43,12,2.4,5,0.0220000000000002,11
n_036_u_720_40,36,7.2,12,0.156,35
n_048_u_960_33,48,9.6,16,0.349,45
n_022_u_440_35,22,4.4,7,0.085,21
n_010_u_200_39,10,2,5,0.0170000000000003,9
n_021_u_420_37,21,4.2,7,0.0620000000000003,19
n_027_u_540_40,27,5.4,9,0.103,25
n_042_u_840_38,42,8.4,15,0.24,39
n_027_u_540_35,27,5.4,9,0.0979999999999999,26
n_038_u_760_39,38,7.6,14,0.167,36
n_047_u_940_35,47,9.4,15,0.268,44
n_035_u_700_46,35,7,12,0.142,33
n_016_u_320_38,16,3.2,7,0.0410000000000004,16
n_020_u_400_38,20,4,7,0.0679999999999996,20
n_047_u_940_36,47,9.4,15,0.272,45
n_050_u_1000_39,50,10,18,0.326000000000001,47
n_009_u_180_40,9,1.8,4,0.0140000000000002,8
n_038_u_760_40,38,7.6,12,0.17,36
n_026_u_520_37,26,5.2,10,0.113,22
n_005_u_100_42,5,1,3,0.00700000000000056,4
n_015_u_300_35,15,3,5,0.0470000000000006,14
n_041_u_819_39,41,8.2,14,0.224,37
n_023_u_459_41,23,4.6,8,0.0750000000000002,22
n_030_u_600_41,30,6,11,0.138,28
n_042_u_840_37,42,8.4,16,0.213,38
n_039_u_780_40,39,7.8,13,0.195,36
n_028_u_560_39,28,5.6,11,0.101,26
n_014_u_280_37,14,2.8,6,0.0360000000000005,14
n_014_u_280_38,14,2.8,6,0.0340000000000007,13
n_008_u_160_41,8,1.6,4,0.0140000000000002,8
n_050_u_1000_40,50,10,18,0.371,45
n_027_u_540_32,27,5.4,10,0.104,25
n_026_u_520_38,26,5.2,9,0.117,24
n_026_u_520_36,26,5.2,10,0.101,23
n_033_u_660_36,33,6.6,11,0.159,31
n_034_u_680_40,34,6.8,12,0.162,32
n_006_u_120_42,6,1.2,3,0.0120000000000005,6
n_024_u_480_43,24,4.8,8,0.0779999999999994,24
n_009_u_180_39,9,1.8,4,0.0199999999999996,8
n_025_u_500_44,25,5,8,0.0840000000000005,24
n_044_u_880_37,44,8.8,14,0.246,41
n_040_u_800_37,40,8,16,0.212,36
n_017_u_340_41,17,3.4,8,0.0579999999999998,13
n_045_u_900_38,45,9,16,0.262,42
n_042_u_840_33,42,8.4,13,0.253,39
n_023_u_459_40,23,4.6,9,0.0889999999999995,21
n_044_u_880_38,44,8.8,17,0.383999999999999,38
n_041_u_819_38,41,8.2,14,0.233,37
n_049_u_980_35,49,9.8,18,0.285,44
n_007_u_140_39,7,1.4,3,0.0129999999999999,6
n_011_u_220_39,11,2.2,4,0.0199999999999996,10
n_018_u_360_43,18,3.6,7,0.0550000000000006,17
n_009_u_180_35,9,1.8,4,0.0129999999999999,8
n_043_u_860_41,43,8.6,15,0.229,38
n_029_u_580_40,29,5.8,10,0.132,27
n_031_u_620_42,31,6.2,12,0.124000000000001,28
n_022_u_440_41,22,4.4,8,0.0779999999999994,20
n_017_u_340_42,17,3.4,6,0.0489999999999995,17
n_012_u_240_40,12,2.4,5,0.0249999999999995,11
n_008_u_160_40,8,1.6,4,0.0169999999999995,6
n_045_u_900_37,45,9,17,0.262,41
n_044_u_880_39,44,8.8,14,0.24,42
n_011_u_220_40,11,2.2,4,0.024,10
n_035_u_700_39,35,7,13,0.145,32
n_019_u_380_43,19,3.8,7,0.0530000000000008,19
n_043_u_860_39,43,8.6,14,0.274999999999999,40
n_047_u_940_34,47,9.4,16,0.311999999999999,45
n_010_u_200_43,10,2,4,0.0199999999999996,9
n_005_u_100_41,5,1,3,0.106,5
n_022_u_440_40,22,4.4,8,0.0609999999999999,21
n_016_u_320_37,16,3.2,5,0.04,15
n_011_u_220_41,11,2.2,4,0.0229999999999997,10
n_040_u_800_34,40,8,15,0.273,36
n_012_u_240_39,12,2.4,5,0.0250000000000004,11
n_010_u_200_41,10,2,4,0.0200000000000005,9
n_021_u_420_42,21,4.2,8,0.0830000000000002,19
n_035_u_700_36,35,7,12,0.149,32
n_034_u_680_37,34,6.8,12,0.189,32
n_007_u_140_36,7,1.4,3,0.00900000000000034,6
n_048_u_960_39,48,9.6,17,0.244,44
n_029_u_580_39,29,5.8,11,0.13,25
n_014_u_280_36,14,2.8,6,0.0309999999999997,14
n_028_u_560_36,28,5.6,10,0.113,26
n_034_u_680_38,34,6.8,12,0.155,31
n_020_u_400_40,20,4,8,0.0750000000000002,17
n_022_u_440_36,22,4.4,8,0.0720000000000001,21
n_027_u_540_39,27,5.4,10,0.115,24
n_018_u_360_42,18,3.6,7,0.0489999999999995,17
n_024_u_480_40,24,4.8,8,0.0779999999999994,24
n_033_u_660_39,33,6.6,13,0.157,28
n_044_u_880_41,44,8.8,13,0.237,43
n_045_u_900_40,45,9,14,0.212,42
n_021_u_420_41,21,4.2,8,0.0680000000000005,20
n_027_u_540_38,27,5.4,11,0.127999999999999,23
n_005_u_100_33,5,1,3,1.081,5
n_024_u_480_41,24,4.8,8,0.0740000000000007,23
n_049_u_980_40,49,9.8,18,0.304,45
n_044_u_880_42,44,8.8,14,0.220000000000001,41
n_015_u_300_41,15,3,5,0.0439999999999996,14
n_040_u_800_41,40,8,14,0.185,37
n_012_u_240_42,12,2.4,5,0.0219999999999994,11
n_011_u_220_43,11,2.2,5,0.0239999999999991,11
n_025_u_500_41,25,5,10,0.0939999999999994,22
n_036_u_720_42,36,7.2,14,0.165,33
n_007_u_140_43,7,1.4,3,0.0110000000000001,6
n_030_u_600_42,30,6,12,0.126,27
n_011_u_220_44,11,2.2,4,0.0209999999999999,10
n_024_u_480_42,24,4.8,7,0.0750000000000002,23
n_025_u_500_40,25,5,9,0.0760000000000005,24
n_020_u_400_37,20,4,7,0.0669999999999993,18
n_023_u_459_42,23,4.6,9,0.077,21
n_048_u_960_41,48,9.6,16,0.308,45
n_047_u_940_40,47,9.4,15,0.241000000000001,44
n_016_u_320_42,16,3.2,6,0.0339999999999998,15
n_018_u_360_34,18,3.6,8,0.0359999999999996,16
n_031_u_620_44,31,6.2,10,0.127000000000001,30
n_039_u_780_39,39,7.8,14,0.166,37
n_023_u_459_44,23,4.6,9,0.104,20
n_006_u_120_41,6,1.2,3,0.0120000000000005,6
n_045_u_900_39,45,9,16,0.32,40
n_039_u_780_38,39,7.8,13,0.207999999999999,37
n_014_u_280_42,14,2.8,6,0.0260000000000007,13
n_030_u_600_43,30,6,12,0.145,26
n_049_u_980_39,49,9.8,17,0.399,45
n_027_u_540_37,27,5.4,10,0.102,25
n_006_u_120_40,6,1.2,3,0.00900000000000034,5
n_040_u_800_36,40,8,13,0.241,36
n_029_u_580_38,29,5.8,11,0.124,26
n_015_u_300_43,15,3,6,0.0389999999999997,13
n_038_u_760_45,38,7.6,14,0.193000000000001,35
n_035_u_700_42,35,7,13,0.157,31
n_012_u_240_41,12,2.4,5,0.0210000000000008,11
n_007_u_140_38,7,1.4,4,0.00900000000000034,7
n_040_u_800_33,40,8,14,0.211,36
n_048_u_960_47,48,9.6,16,0.25,43
n_037_u_740_44,37,7.4,13,0.206,33
n_020_u_400_44,20,4,8,0.0619999999999994,19
n_005_u_100_47,5,1,3,0.00599999999999934,5
n_024_u_480_44,24,4.8,8,0.069,23
n_032_u_640_44,32,6.4,13,0.157,29
n_036_u_720_41,36,7.2,14,0.19,32
n_024_u_480_45,24,4.8,8,0.0670000000000002,22
n_007_u_140_35,7,1.4,3,0.0100000000000007,6
n_039_u_780_37,39,7.8,15,0.222,34
n_041_u_819_40,41,8.2,15,0.229,37
n_043_u_860_40,43,8.6,15,0.303999999999999,39
n_006_u_120_39,6,1.2,3,0.00899999999999945,6
n_008_u_160_42,8,1.6,3,0.0110000000000001,7
n_016_u_320_41,16,3.2,6,0.0419999999999998,15
n_035_u_700_41,35,7,12,0.167999999999999,33
n_047_u_940_41,47,9.4,14,0.241000000000001,45
n_019_u_380_41,19,3.8,8,0.048,18
n_034_u_680_43,34,6.8,12,0.165999999999999,31
n_019_u_380_42,19,3.8,7,0.069,17
n_015_u_300_49,15,3,6,0.0380000000000003,13
n_025_u_500_43,25,5,9,0.106,25
n_043_u_860_42,43,8.6,15,0.267,41
n_033_u_660_41,33,6.6,11,0.141999999999999,31
n_042_u_840_41,42,8.4,13,0.21,41
n_028_u_560_42,28,5.6,10,0.121,25
n_010_u_200_42,10,2,4,0.0289999999999999,8
n_018_u_360_48,18,3.6,6,0.0499999999999998,17
n_031_u_620_43,31,6.2,11,0.15,29
n_010_u_200_44,10,2,4,0.0200000000000005,9
n_009_u_180_43,9,1.8,4,0.0180000000000007,9
n_034_u_680_42,34,6.8,13,0.154,30
n_020_u_400_39,20,4,8,0.0700000000000003,18
n_020_u_400_36,20,4,7,0.056,20
n_014_u_280_43,14,2.8,6,0.0360000000000005,12
n_035_u_700_37,35,7,13,0.173,33
n_033_u_660_38,33,6.6,11,0.129,32
n_019_u_380_40,19,3.8,6,0.056,18
n_025_u_500_42,25,5,9,0.0860000000000003,23
n_046_u_920_37,46,9.2,15,0.298,43
n_037_u_740_42,37,7.4,14,0.169,32
n_042_u_840_40,42,8.4,14,0.208,38
n_036_u_720_43,36,7.2,12,0.14,35
n_029_u_580_43,29,5.8,9,0.137,28
n_049_u_980_41,49,9.8,17,0.372999999999999,43
n_040_u_800_39,40,8,14,0.178,37
n_021_u_420_43,21,4.2,8,0.069,18
n_044_u_880_43,44,8.8,16,0.266,40
n_007_u_140_41,7,1.4,4,0.0110000000000001,7
n_037_u_740_41,37,7.4,14,0.2,32
n_009_u_180_42,9,1.8,4,0.0190000000000001,8
n_037_u_740_43,37,7.4,14,0.167000000000001,34
n_027_u_540_43,27,5.4,11,0.133,24
n_031_u_620_35,31,6.2,12,0.161,28
n_013_u_260_39,13,2.6,5,0.0299999999999994,13
n_041_u_819_37,41,8.2,14,0.239999999999999,37
n_023_u_459_43,23,4.6,8,0.077,21
n_011_u_220_45,11,2.2,4,0.0259999999999998,10
n_028_u_560_44,28,5.6,11,0.138,25
n_028_u_560_50,28,5.6,9,0.0909999999999993,27
n_023_u_459_45,23,4.6,9,0.0659999999999998,21
n_022_u_440_44,22,4.4,8,0.0670000000000002,20
n_038_u_760_42,38,7.6,14,0.199,34
n_016_u_320_43,16,3.2,7,0.0440000000000005,16
n_008_u_160_39,8,1.6,4,0.0140000000000002,7
n_048_u_960_40,48,9.6,17,0.295,45
n_040_u_800_40,40,8,13,0.239,37
n_005_u_100_44,5,1,3,0.00699999999999967,5
n_047_u_940_38,47,9.4,16,0.266,44
n_047_u_940_39,47,9.4,15,0.257000000000001,44
n_038_u_760_41,38,7.6,13,0.206,35
n_033_u_660_45,33,6.6,12,0.15,29
n_007_u_140_42,7,1.4,3,0.0119999999999996,6
n_029_u_580_42,29,5.8,11,0.127999999999999,26
n_005_u_100_43,5,1,3,0.00899999999999945,5
n_046_u_920_40,46,9.2,15,0.258,43
n_032_u_640_42,32,6.4,11,0.138,30
n_048_u_960_37,48,9.6,17,0.297000000000001,45
n_020_u_400_42,20,4,8,0.0670000000000002,20
n_014_u_280_40,14,2.8,6,0.0300000000000002,12
n_014_u_280_41,14,2.8,6,0.0300000000000002,12
n_022_u_440_43,22,4.4,8,0.0720000000000001,21
n_042_u_840_39,42,8.4,14,0.194,40
n_037_u_740_46,37,7.4,13,0.175,35
n_015_u_300_42,15,3,5,0.0449999999999999,14
n_037_u_740_45,37,7.4,13,0.185,36
n_018_u_360_45,18,3.6,6,0.0459999999999994,17
n_027_u_540_44,27,5.4,10,0.122,24
n_031_u_620_49,31,6.2,11,0.14,27
n_043_u_860_44,43,8.6,15,0.217,40
n_043_u_860_43,43,8.6,15,0.261,38
n_013_u_260_42,13,2.6,5,0.0329999999999995,12
n_009_u_180_41,9,1.8,5,0.0190000000000001,9
n_036_u_720_45,36,7.2,12,0.252,33
n_044_u_880_45,44,8.8,16,0.254,40
n_032_u_640_41,32,6.4,10,0.130999999999999,30
n_038_u_760_44,38,7.6,13,0.173,35
n_024_u_480_46,24,4.8,9,0.0830000000000002,22
n_033_u_660_40,33,6.6,11,0.144,32
n_020_u_400_43,20,4,7,0.0579999999999998,19
n_018_u_360_44,18,3.6,8,0.0529999999999999,16
n_015_u_300_39,15,3,5,0.0449999999999999,14
n_021_u_420_40,21,4.2,8,0.0780000000000003,18
n_040_u_800_38,40,8,14,0.237,37
n_010_u_200_45,10,2,4,0.0219999999999994,10
n_010_u_200_46,10,2,5,0.0219999999999994,10
n_049_u_980_43,49,9.8,15,0.29,46
n_007_u_140_40,7,1.4,4,0.00900000000000034,7
n_026_u_520_40,26,5.2,9,0.115,24
n_045_u_900_45,45,9,16,0.228000000000001,41
n_032_u_640_43,32,6.4,12,0.196,29
n_029_u_580_44,29,5.8,11,0.101,29
n_011_u_220_47,11,2.2,5,0.0289999999999999,11
n_033_u_660_37,33,6.6,12,0.175000000000001,30
n_034_u_680_44,34,6.8,12,0.159,33
n_048_u_960_43,48,9.6,16,0.26,45
n_005_u_100_46,5,1,3,0.0419999999999998,5
n_038_u_760_43,38,7.6,14,0.179,34
n_012_u_240_47,12,2.4,5,0.0259999999999998,11
n_016_u_320_45,16,3.2,7,0.0389999999999997,14
n_005_u_100_45,5,1,3,0.00800000000000001,5
n_027_u_540_41,27,5.4,10,0.0990000000000002,24
n_027_u_540_42,27,5.4,10,0.0990000000000002,25
n_022_u_440_42,22,4.4,8,0.077,21
n_036_u_720_44,36,7.2,13,0.16,34
n_028_u_560_43,28,5.6,11,0.0989999999999993,25
n_015_u_300_45,15,3,6,0.0360000000000005,14
n_041_u_819_43,41,8.2,15,0.25,37
n_026_u_520_43,26,5.2,9,0.0940000000000003,23
n_023_u_459_47,23,4.6,9,0.0720000000000001,20
n_044_u_880_44,44,8.8,15,0.242,41
n_020_u_400_41,20,4,7,0.0649999999999995,18
n_035_u_700_45,35,7,12,0.169,32
n_018_u_360_47,18,3.6,7,0.0460000000000003,17
n_023_u_459_46,23,4.6,8,0.0810000000000004,22
n_036_u_720_46,36,7.2,13,0.175,32
n_008_u_160_45,8,1.6,3,0.0129999999999999,7
n_018_u_360_46,18,3.6,7,0.0500000000000007,17
n_011_u_220_46,11,2.2,4,0.0229999999999997,10
n_033_u_660_43,33,6.6,11,0.148,32
n_031_u_620_46,31,6.2,11,0.133,29
n_024_u_480_48,24,4.8,9,0.0869999999999997,24
n_046_u_920_42,46,9.2,16,0.285,42
n_041_u_819_45,41,8.2,12,0.201000000000001,40
n_048_u_960_42,48,9.6,16,0.301,43
n_042_u_840_44,42,8.4,17,0.24,37
n_028_u_560_40,28,5.6,10,0.115,26
n_047_u_940_44,47,9.4,16,0.303,43
n_035_u_700_44,35,7,12,0.162,34
n_046_u_920_39,46,9.2,14,0.273,44
n_009_u_180_46,9,1.8,4,0.016,9
n_008_u_160_47,8,1.6,4,0.0180000000000007,8
n_050_u_1000_45,50,10,15,0.351,46
n_013_u_260_44,13,2.6,6,0.0289999999999999,11
n_049_u_980_42,49,9.8,19,0.351,42
n_048_u_960_38,48,9.6,16,0.287999999999999,45
n_047_u_940_43,47,9.4,17,0.301,42
n_033_u_660_44,33,6.6,11,0.152,31
n_015_u_300_44,15,3,5,0.0360000000000005,14
n_040_u_800_44,40,8,15,0.254,34
n_031_u_620_45,31,6.2,12,0.154,28
n_042_u_840_43,42,8.4,14,0.215,38
n_013_u_260_41,13,2.6,5,0.024,12
n_014_u_280_46,14,2.8,6,0.032,12
n_037_u_740_47,37,7.4,13,0.164000000000001,35
n_044_u_880_36,44,8.8,14,0.258999999999999,40
n_025_u_500_48,25,5,9,0.114000000000001,24
n_007_u_140_46,7,1.4,3,0.0140000000000002,6
n_029_u_580_46,29,5.8,11,0.117999999999999,26
n_034_u_680_41,34,6.8,11,0.167,32
n_009_u_180_45,9,1.8,5,0.0180000000000007,9
n_014_u_280_45,14,2.8,5,0.0279999999999996,13
n_015_u_300_40,15,3,6,0.032,13
n_011_u_220_38,11,2.2,4,0.0200000000000005,10
n_017_u_340_47,17,3.4,7,0.0489999999999995,16
n_028_u_560_46,28,5.6,11,0.113,26
n_049_u_980_44,49,9.8,16,0.321000000000001,46
n_016_u_320_44,16,3.2,5,0.0529999999999999,15
n_040_u_800_45,40,8,13,0.221,37
n_021_u_420_46,21,4.2,8,0.0999999999999996,18
n_050_u_1000_43,50,10,19,0.326,46
n_024_u_480_47,24,4.8,9,0.0919999999999996,22
n_044_u_880_50,44,8.8,14,0.221,41
n_050_u_1000_42,50,10,20,0.316000000000001,44
n_022_u_440_47,22,4.4,8,0.0730000000000004,20
n_021_u_420_48,21,4.2,8,0.0730000000000004,18
n_007_u_140_47,7,1.4,3,0.0140000000000002,7
n_050_u_1000_44,50,10,18,0.319,46
n_045_u_900_43,45,9,16,0.266999999999999,40
n_031_u_620_48,31,6.2,12,0.136,27
n_033_u_660_42,33,6.6,11,0.145,32
n_020_u_400_47,20,4,8,0.0579999999999998,19
n_046_u_920_46,46,9.2,14,0.298,43
n_036_u_720_48,36,7.2,12,0.159,34
n_016_u_320_46,16,3.2,6,0.0460000000000003,14
n_039_u_780_41,39,7.8,15,0.225000000000001,35
n_035_u_700_43,35,7,12,0.178,31
n_022_u_440_46,22,4.4,7,0.069,21
n_031_u_620_47,31,6.2,11,0.143,27
n_026_u_520_42,26,5.2,9,0.0920000000000005,25
n_024_u_480_39,24,4.8,10,0.069,22
n_017_u_340_45,17,3.4,7,0.0529999999999999,15
n_006_u_120_43,6,1.2,3,0.00800000000000001,6
n_012_u_240_45,12,2.4,5,0.0309999999999997,11
n_017_u_340_44,17,3.4,7,0.048,14
n_026_u_520_45,26,5.2,8,0.114,25
n_028_u_560_45,28,5.6,10,0.106,26
n_045_u_900_42,45,9,15,0.266999999999999,42
n_013_u_260_48,13,2.6,4,0.0270000000000001,12
n_040_u_800_42,40,8,15,0.206,36
n_020_u_400_48,20,4,8,0.0549999999999997,18
n_050_u_1000_47,50,10,16,0.299,47
n_017_u_340_46,17,3.4,7,0.056,15
n_039_u_780_44,39,7.8,14,0.193000000000001,36
n_007_u_140_44,7,1.4,3,0.00900000000000034,6
n_042_u_840_45,42,8.4,15,0.254,37
n_040_u_800_43,40,8,15,0.218,37
n_027_u_540_46,27,5.4,10,0.101,27
n_027_u_540_47,27,5.4,10,0.122,24
n_006_u_120_46,6,1.2,3,0.00900000000000034,5
n_045_u_900_44,45,9,15,0.266999999999999,43
n_012_u_240_44,12,2.4,4,0.0229999999999997,11
n_028_u_560_41,28,5.6,9,0.105,26
n_046_u_920_38,46,9.2,14,0.259,45
n_036_u_720_47,36,7.2,13,0.2,31
n_009_u_180_47,9,1.8,4,0.016,8
n_007_u_140_45,7,1.4,3,0.0140000000000002,7
n_037_u_740_49,37,7.4,12,0.183,35
n_029_u_580_45,29,5.8,10,0.107,28
n_017_u_340_49,17,3.4,6,0.04,15
n_019_u_380_44,19,3.8,7,0.0609999999999999,18
n_030_u_600_48,30,6,10,0.128,27
n_012_u_240_46,12,2.4,5,0.0300000000000002,11
n_049_u_980_46,49,9.8,19,0.328,43
n_041_u_819_41,41,8.2,14,0.201,38
n_041_u_819_44,41,8.2,13,0.252,39
n_013_u_260_40,13,2.6,5,0.0360000000000005,11
n_008_u_160_43,8,1.6,4,0.0140000000000002,7
n_046_u_920_41,46,9.2,17,0.339,40
n_020_u_400_45,20,4,7,0.0589999999999993,18
n_008_u_160_46,8,1.6,4,0.0109999999999992,7
n_046_u_920_44,46,9.2,15,0.232,43
n_047_u_940_45,47,9.4,15,0.305,43
n_034_u_680_47,34,6.8,12,0.148,30
n_034_u_680_49,34,6.8,11,0.137,32
n_020_u_400_46,20,4,7,0.0529999999999999,19
n_019_u_380_47,19,3.8,8,0.0640000000000001,16
n_026_u_520_49,26,5.2,9,0.093,23
n_050_u_1000_46,50,10,18,0.383999999999999,46
n_044_u_880_47,44,8.8,17,0.25,38
n_016_u_320_48,16,3.2,7,0.04,16
n_030_u_600_46,30,6,11,0.108,27
n_025_u_500_46,25,5,8,0.105,23
n_013_u_260_43,13,2.6,6,0.0279999999999996,13
n_013_u_260_46,13,2.6,5,0.0279999999999996,12
n_030_u_600_45,30,6,11,0.112,30
n_022_u_440_48,22,4.4,8,0.0760000000000005,20
n_014_u_280_47,14,2.8,6,0.0309999999999997,13
n_041_u_819_47,41,8.2,13,0.183,40
n_038_u_760_49,38,7.6,13,0.216,36
n_011_u_220_49,11,2.2,5,0.0199999999999996,9
n_035_u_700_48,35,7,12,0.173,32
n_008_u_160_49,8,1.6,4,0.0110000000000001,7
n_049_u_980_47,49,9.8,16,0.298,45
n_048_u_960_46,48,9.6,15,0.306,45
n_033_u_660_48,33,6.6,12,0.164,30
n_025_u_500_45,25,5,9,0.109,22
n_021_u_420_44,21,4.2,9,0.0650000000000004,19
n_029_u_580_47,29,5.8,10,0.16,25
n_033_u_660_49,33,6.6,11,0.133,29
n_046_u_920_45,46,9.2,17,0.252,42
n_035_u_700_47,35,7,12,0.157999999999999,32
n_025_u_500_47,25,5,9,0.085,25
n_037_u_740_48,37,7.4,13,0.204,33
n_021_u_420_47,21,4.2,8,0.069,19
n_048_u_960_45,48,9.6,17,0.278,44
n_017_u_340_48,17,3.4,6,0.0469999999999997,16
n_026_u_520_41,26,5.2,11,0.0789999999999997,22
n_042_u_840_47,42,8.4,15,0.238,39
n_030_u_600_47,30,6,12,0.141,27
n_044_u_880_46,44,8.8,14,0.268,41
n_015_u_300_48,15,3,5,0.0300000000000002,14
n_016_u_320_49,16,3.2,6,0.0369999999999999,16
n_037_u_740_40,37,7.4,14,0.177,35
n_009_u_180_49,9,1.8,4,0.0209999999999999,8
n_039_u_780_46,39,7.8,15,0.177,35
n_015_u_300_47,15,3,7,0.0339999999999998,15
n_030_u_600_50,30,6,11,0.129,28
n_013_u_260_47,13,2.6,5,0.0389999999999997,12
n_006_u_120_48,6,1.2,3,0.00700000000000056,6
n_032_u_640_45,32,6.4,11,0.13,30
n_011_u_220_48,11,2.2,4,0.024,11
n_044_u_880_49,44,8.8,14,0.226,40
n_039_u_780_43,39,7.8,15,0.202,36
n_049_u_980_45,49,9.8,17,0.383,44
n_026_u_520_47,26,5.2,10,0.0869999999999997,24
n_026_u_520_44,26,5.2,8,0.0940000000000003,25
n_006_u_120_45,6,1.2,4,0.00800000000000001,6
n_050_u_1000_48,50,10,16,0.305000000000001,46
n_040_u_800_48,40,8,15,0.185,36
n_024_u_480_50,24,4.8,8,0.0960000000000001,22
n_027_u_540_48,27,5.4,12,0.101999999999999,24
n_007_u_140_50,7,1.4,3,0.00800000000000001,6
n_032_u_640_48,32,6.4,12,0.13,30
n_021_u_420_50,21,4.2,9,0.0939999999999994,18
n_029_u_580_49,29,5.8,11,0.125,26
n_033_u_660_46,33,6.6,12,0.154,30
n_016_u_320_47,16,3.2,6,0.0369999999999999,15
n_033_u_660_47,33,6.6,12,0.15,30
n_019_u_380_49,19,3.8,7,0.0580000000000007,17
n_042_u_840_46,42,8.4,17,0.199999999999999,38
n_046_u_920_43,46,9.2,15,0.279,43
n_047_u_940_42,47,9.4,16,0.335,43
n_041_u_819_46,41,8.2,15,0.249,39
n_019_u_380_46,19,3.8,7,0.0519999999999996,19
n_022_u_440_50,22,4.4,8,0.0839999999999996,22
n_030_u_600_49,30,6,11,0.111000000000001,30
n_040_u_800_47,40,8,14,0.239000000000001,36
n_017_u_340_50,17,3.4,6,0.0540000000000003,15
n_009_u_180_48,9,1.8,4,0.0129999999999999,8
n_038_u_760_47,38,7.6,14,0.16,34
n_008_u_160_48,8,1.6,3,0.016,7
n_041_u_819_42,41,8.2,17,0.24,36
n_024_u_480_49,24,4.8,8,0.0800000000000001,22
n_026_u_520_48,26,5.2,9,0.085,24
n_044_u_880_48,44,8.8,15,0.28,40
n_007_u_140_49,7,1.4,3,0.00899999999999945,6
n_028_u_560_48,28,5.6,10,0.0879999999999992,27
n_005_u_100_49,5,1,3,0.00699999999999967,5
