instance,n,u,procs,elapsed,passive
n_034_u_680_33,34,6.8,28,0.299,18
n_046_u_920_35,46,9.2,36,0.462999999999999,26
n_024_u_480_40,24,4.8,23,0.160000000000001,11
n_038_u_760_34,38,7.6,32,0.395999999999999,21
n_025_u_500_37,25,5,20,0.152000000000001,15
n_040_u_800_35,40,8,29,0.397000000000001,19
n_005_u_100_36,5,1,4,0.00699999999999967,4
n_007_u_140_37,7,1.4,7,0.0169999999999995,4
n_027_u_540_31,27,5.4,22,0.188000000000001,15
n_036_u_720_39,36,7.2,28,0.286999999999999,21
n_025_u_500_39,25,5,19,0.143000000000001,14
n_032_u_640_36,32,6.4,28,0.239000000000001,18
n_013_u_260_37,13,2.6,13,0.0489999999999995,6
n_037_u_740_38,37,7.4,29,0.343,17
n_034_u_680_34,34,6.8,29,0.273000000000001,17
n_015_u_300_35,15,3,12,0.0650000000000013,9
n_049_u_980_35,49,9.8,37,0.521,26
n_041_u_819_36,41,8.2,33,0.326000000000001,25
n_024_u_480_50,24,4.8,19,0.130000000000001,14
n_042_u_840_37,42,8.4,32,0.412999999999999,22
n_048_u_960_35,48,9.6,36,0.524,27
n_018_u_360_39,18,3.6,15,0.0800000000000001,11
n_008_u_160_38,8,1.6,8,0.0150000000000006,4
n_022_u_440_36,22,4.4,19,0.141999999999999,12
n_009_u_180_39,9,1.8,8,0.0239999999999991,6
n_036_u_720_38,36,7.2,27,0.336000000000001,17
n_026_u_520_37,26,5.2,22,0.19,12
n_047_u_940_33,47,9.4,36,0.539999999999999,25
n_050_u_1000_35,50,10,39,0.545,28
n_037_u_740_39,37,7.4,29,0.289999999999999,23
n_022_u_440_37,22,4.4,20,0.123999999999999,11
n_016_u_320_37,16,3.2,13,0.0549999999999997,10
n_048_u_960_34,48,9.6,36,0.522,23
n_037_u_740_40,37,7.4,32,0.329999999999999,19
n_015_u_300_37,15,3,14,0.0619999999999994,8
n_022_u_440_38,22,4.4,19,0.132999999999999,13
n_018_u_360_37,18,3.6,15,0.0990000000000002,8
n_041_u_819_34,41,8.2,32,0.391000000000001,27
n_031_u_620_39,31,6.2,26,0.203999999999999,16
n_014_u_280_35,14,2.8,12,0.0449999999999999,9
n_041_u_819_32,41,8.2,33,0.390999999999999,21
n_008_u_160_36,8,1.6,8,0.0229999999999997,3
n_030_u_600_39,30,6,27,0.189,17
n_020_u_400_38,20,4,15,0.119999999999999,9
n_017_u_340_37,17,3.4,13,0.0680000000000014,12
n_008_u_160_34,8,1.6,7,0.0199999999999996,4
n_015_u_300_36,15,3,14,0.0679999999999996,8
n_021_u_420_39,21,4.2,19,0.117000000000001,11
n_038_u_760_39,38,7.6,34,0.369000000000001,23
n_022_u_440_40,22,4.4,19,0.110999999999999,10
n_031_u_620_37,31,6.2,28,0.270999999999999,18
n_005_u_100_41,5,1,5,0.00699999999999967,3
n_044_u_880_49,44,8.8,37,0.414,25
n_039_u_780_36,39,7.8,32,0.397000000000001,22
n_043_u_860_36,43,8.6,34,0.425,23
n_006_u_120_38,6,1.2,6,0.00799999999999912,3
n_034_u_680_39,34,6.8,27,0.272,19
n_048_u_960_36,48,9.6,39,0.558999999999999,26
n_040_u_800_34,40,8,32,0.435,23
n_010_u_200_38,10,2,9,0.0269999999999992,6
n_026_u_520_38,26,5.2,22,0.199,12
n_007_u_140_36,7,1.4,7,0.0129999999999999,3
n_035_u_700_40,35,7,35,0.318,16
n_041_u_819_33,41,8.2,32,0.396000000000001,23
n_021_u_420_37,21,4.2,16,0.107000000000001,12
n_049_u_980_37,49,9.8,36,0.532000000000001,29
n_028_u_560_36,28,5.6,25,0.215999999999999,17
n_008_u_160_35,8,1.6,10,0.0210000000000008,5
n_040_u_800_33,40,8,32,0.292,22
n_044_u_880_42,44,8.8,35,0.331,24
n_049_u_980_38,49,9.8,43,0.61,24
n_018_u_360_42,18,3.6,14,0.0809999999999995,10
n_015_u_300_38,15,3,11,0.0570000000000004,9
n_007_u_140_35,7,1.4,7,0.0120000000000005,5
n_021_u_420_35,21,4.2,19,0.130000000000001,11
n_011_u_220_44,11,2.2,9,0.0229999999999997,7
n_039_u_780_34,39,7.8,31,0.352,20
n_029_u_580_38,29,5.8,24,0.202999999999999,16
n_037_u_740_41,37,7.4,27,0.308,22
n_031_u_620_40,31,6.2,23,0.251999999999999,18
n_006_u_120_36,6,1.2,7,0.011000000000001,3
n_016_u_320_39,16,3.2,12,0.0640000000000001,11
n_049_u_980_34,49,9.8,37,0.527,26
n_019_u_380_39,19,3.8,15,0.113,10
n_027_u_540_36,27,5.4,24,0.202999999999999,17
n_045_u_900_42,45,9,36,0.375999999999999,26
n_038_u_760_38,38,7.6,30,0.323,21
n_049_u_980_36,49,9.8,39,0.694,24
n_020_u_400_37,20,4,13,0.0939999999999994,13
n_028_u_560_38,28,5.6,24,0.221,15
n_049_u_980_46,49,9.8,38,0.425000000000001,33
n_030_u_600_38,30,6,25,0.192,20
n_031_u_620_38,31,6.2,25,0.227,18
n_043_u_860_37,43,8.6,36,0.461,23
n_005_u_100_40,5,1,6,0.00999999999999979,3
n_016_u_320_40,16,3.2,13,0.0750000000000011,7
n_028_u_560_37,28,5.6,24,0.185,17
n_012_u_240_44,12,2.4,10,0.0289999999999999,7
n_020_u_400_36,20,4,19,0.0809999999999995,12
n_046_u_920_36,46,9.2,37,0.511,20
n_040_u_800_32,40,8,31,0.34,25
n_010_u_200_39,10,2,10,0.0260000000000016,5
n_035_u_700_38,35,7,29,0.284999999999998,20
n_023_u_459_39,23,4.6,19,0.144,11
n_043_u_860_38,43,8.6,32,0.409000000000001,26
n_021_u_420_36,21,4.2,18,0.116,13
n_047_u_940_36,47,9.4,41,0.526,26
n_038_u_760_40,38,7.6,31,0.347,17
n_007_u_140_34,7,1.4,8,0.0169999999999995,4
n_035_u_700_37,35,7,31,0.324,18
n_016_u_320_36,16,3.2,14,0.0640000000000001,8
n_043_u_860_42,43,8.6,35,0.417999999999999,24
n_016_u_320_48,16,3.2,16,0.0590000000000011,7
n_024_u_480_45,24,4.8,19,0.100000000000001,13
n_005_u_100_42,5,1,4,0.0109999999999992,4
n_019_u_380_37,19,3.8,14,0.0909999999999993,10
n_010_u_200_40,10,2,10,0.027000000000001,6
n_013_u_260_38,13,2.6,10,0.0440000000000005,9
n_016_u_320_38,16,3.2,16,0.0729999999999986,8
n_035_u_700_39,35,7,29,0.295,19
n_033_u_660_39,33,6.6,25,0.26,19
n_010_u_200_44,10,2,8,0.0210000000000008,5
n_014_u_280_38,14,2.8,12,0.0499999999999989,9
n_018_u_360_41,18,3.6,18,0.0940000000000012,9
n_047_u_940_32,47,9.4,39,0.576,24
n_039_u_780_38,39,7.8,35,0.376000000000001,20
n_035_u_700_41,35,7,30,0.274999999999999,23
n_048_u_960_37,48,9.6,39,0.622,21
n_028_u_560_39,28,5.6,24,0.180999999999999,18
n_006_u_120_40,6,1.2,4,0.0120000000000005,3
n_023_u_459_40,23,4.6,19,0.115,16
n_020_u_400_35,20,4,16,0.0970000000000013,12
n_025_u_500_45,25,5,19,0.131,13
n_018_u_360_43,18,3.6,15,0.0999999999999996,8
n_014_u_280_34,14,2.8,10,0.0570000000000004,8
n_034_u_680_40,34,6.8,28,0.324,17
n_045_u_900_37,45,9,35,0.473000000000001,24
n_023_u_459_45,23,4.6,19,0.104999999999999,13
n_029_u_580_40,29,5.8,21,0.199999999999999,19
n_031_u_620_43,31,6.2,24,0.245999999999999,16
n_015_u_300_39,15,3,16,0.0679999999999996,8
n_034_u_680_38,34,6.8,26,0.282,18
n_047_u_940_34,47,9.4,39,0.557,26
n_023_u_459_41,23,4.6,19,0.139000000000001,9
n_012_u_240_39,12,2.4,10,0.0389999999999997,6
n_029_u_580_41,29,5.8,24,0.204000000000001,16
n_019_u_380_41,19,3.8,16,0.093,9
n_039_u_780_39,39,7.8,31,0.322999999999999,22
n_029_u_580_49,29,5.8,24,0.177,14
n_043_u_860_40,43,8.6,32,0.429,27
n_006_u_120_41,6,1.2,7,0.0139999999999993,2
n_033_u_660_37,33,6.6,24,0.228,16
n_047_u_940_35,47,9.4,39,0.549999999999999,26
n_029_u_580_37,29,5.8,22,0.203000000000001,16
n_010_u_200_42,10,2,7,0.0239999999999991,7
n_014_u_280_36,14,2.8,14,0.0570000000000004,4
n_033_u_660_38,33,6.6,28,0.267999999999999,15
n_049_u_980_40,49,9.8,39,0.573,26
n_026_u_520_39,26,5.2,23,0.201000000000001,13
n_029_u_580_39,29,5.8,24,0.202,19
n_044_u_880_40,44,8.8,32,0.49,25
n_050_u_1000_39,50,10,39,0.574,29
n_034_u_680_36,34,6.8,25,0.328000000000001,17
n_032_u_640_38,32,6.4,27,0.222,16
n_032_u_640_40,32,6.4,27,0.31,13
n_027_u_540_39,27,5.4,20,0.202,14
n_011_u_220_42,11,2.2,10,0.0309999999999988,7
n_014_u_280_37,14,2.8,13,0.0590000000000011,7
n_050_u_1000_41,50,10,40,0.548999999999999,32
n_049_u_980_39,49,9.8,37,0.582000000000001,30
n_016_u_320_42,16,3.2,14,0.0609999999999999,11
n_041_u_819_37,41,8.2,30,0.408999999999999,22
n_050_u_1000_40,50,10,34,0.587999999999999,26
n_044_u_880_38,44,8.8,34,0.49,27
n_019_u_380_42,19,3.8,15,0.0999999999999996,12
n_037_u_740_46,37,7.4,30,0.284000000000001,18
n_034_u_680_37,34,6.8,30,0.298999999999999,20
n_008_u_160_39,8,1.6,8,0.0189999999999984,5
n_031_u_620_42,31,6.2,26,0.248000000000001,17
n_025_u_500_40,25,5,21,0.135,13
n_027_u_540_35,27,5.4,24,0.189,15
n_017_u_340_41,17,3.4,14,0.077,9
n_040_u_800_37,40,8,32,0.367000000000001,21
n_042_u_840_39,42,8.4,35,0.402999999999999,23
n_036_u_720_40,36,7.2,28,0.337,16
n_017_u_340_43,17,3.4,14,0.0600000000000005,12
n_007_u_140_39,7,1.4,6,0.0169999999999995,5
n_011_u_220_40,11,2.2,13,0.036999999999999,6
n_016_u_320_41,16,3.2,15,0.0640000000000001,9
n_047_u_940_40,47,9.4,36,0.507000000000001,27
n_023_u_459_43,23,4.6,19,0.133999999999999,11
n_009_u_180_41,9,1.8,9,0.0279999999999987,5
n_041_u_819_38,41,8.2,32,0.380000000000001,25
n_028_u_560_40,28,5.6,22,0.213000000000001,13
n_031_u_620_44,31,6.2,24,0.250999999999999,14
n_033_u_660_36,33,6.6,26,0.265000000000001,20
n_017_u_340_42,17,3.4,14,0.0850000000000009,8
n_008_u_160_40,8,1.6,6,0.0210000000000008,5
n_038_u_760_46,38,7.6,31,0.27,22
n_036_u_720_46,36,7.2,31,0.248999999999999,22
n_014_u_280_42,14,2.8,11,0.0459999999999994,9
n_005_u_100_48,5,1,6,0.0080000000000009,2
n_044_u_880_41,44,8.8,35,0.462999999999999,23
n_041_u_819_39,41,8.2,31,0.441000000000001,22
n_027_u_540_37,27,5.4,21,0.190999999999999,12
n_021_u_420_40,21,4.2,16,0.107999999999999,12
n_008_u_160_41,8,1.6,8,0.0169999999999995,4
n_036_u_720_41,36,7.2,27,0.314,20
n_024_u_480_43,24,4.8,22,0.162000000000001,11
n_043_u_860_39,43,8.6,34,0.468999999999999,25
n_050_u_1000_42,50,10,41,0.509,30
n_011_u_220_43,11,2.2,11,0.0419999999999998,6
n_044_u_880_39,44,8.8,39,0.474,25
n_048_u_960_41,48,9.6,36,0.585000000000001,26
n_032_u_640_42,32,6.4,31,0.266999999999999,20
n_020_u_400_40,20,4,18,0.111000000000001,11
n_048_u_960_39,48,9.6,35,0.461,29
n_018_u_360_49,18,3.6,15,0.0670000000000002,10
n_010_u_200_41,10,2,10,0.0309999999999988,5
n_011_u_220_41,11,2.2,9,0.0269999999999992,8
n_036_u_720_42,36,7.2,31,0.301,23
n_027_u_540_38,27,5.4,24,0.202,15
n_024_u_480_41,24,4.8,22,0.138999999999999,13
n_022_u_440_42,22,4.4,19,0.133000000000001,9
n_017_u_340_44,17,3.4,13,0.0660000000000007,11
n_041_u_819_40,41,8.2,37,0.423999999999999,21
n_015_u_300_43,15,3,12,0.0640000000000001,6
n_021_u_420_41,21,4.2,18,0.134,11
n_048_u_960_40,48,9.6,38,0.492000000000001,25
n_015_u_300_41,15,3,12,0.0660000000000007,8
n_008_u_160_42,8,1.6,6,0.0180000000000007,6
n_030_u_600_42,30,6,26,0.222,18
n_029_u_580_42,29,5.8,25,0.201000000000001,17
n_029_u_580_43,29,5.8,23,0.262,14
n_021_u_420_42,21,4.2,17,0.133000000000001,10
n_027_u_540_43,27,5.4,19,0.170999999999999,17
n_042_u_840_42,42,8.4,33,0.397,23
n_015_u_300_42,15,3,13,0.0530000000000008,8
n_039_u_780_40,39,7.8,31,0.347,23
n_046_u_920_40,46,9.2,35,0.548,26
n_024_u_480_44,24,4.8,20,0.144,11
n_032_u_640_43,32,6.4,26,0.284000000000001,17
n_047_u_940_41,47,9.4,37,0.464,27
n_030_u_600_44,30,6,25,0.253,17
n_006_u_120_42,6,1.2,6,0.0150000000000006,2
n_009_u_180_44,9,1.8,9,0.0190000000000001,4
n_044_u_880_44,44,8.8,33,0.456,22
n_048_u_960_42,48,9.6,36,0.519,29
n_042_u_840_50,42,8.4,37,0.408999999999999,22
n_023_u_459_42,23,4.6,20,0.139999999999999,13
n_048_u_960_38,48,9.6,38,0.600000000000001,22
n_024_u_480_42,24,4.8,19,0.145999999999999,12
n_030_u_600_43,30,6,26,0.237,19
n_042_u_840_41,42,8.4,32,0.478,23
n_011_u_220_46,11,2.2,9,0.0269999999999992,8
n_014_u_280_43,14,2.8,12,0.0440000000000005,8
n_013_u_260_42,13,2.6,11,0.0569999999999986,4
n_021_u_420_43,21,4.2,18,0.116,14
n_009_u_180_43,9,1.8,8,0.027000000000001,5
n_042_u_840_38,42,8.4,30,0.437000000000001,21
n_047_u_940_39,47,9.4,37,0.504,25
n_015_u_300_44,15,3,14,0.0609999999999999,11
n_046_u_920_38,46,9.2,35,0.452,22
n_015_u_300_40,15,3,14,0.0549999999999997,11
n_036_u_720_44,36,7.2,27,0.311999999999999,17
n_042_u_840_40,42,8.4,34,0.442,20
n_009_u_180_40,9,1.8,8,0.0240000000000009,6
n_019_u_380_43,19,3.8,17,0.093,10
n_038_u_760_41,38,7.6,31,0.381,22
n_040_u_800_40,40,8,29,0.438000000000001,21
n_013_u_260_40,13,2.6,11,0.0359999999999996,8
n_005_u_100_43,5,1,5,0.00900000000000034,2
n_009_u_180_42,9,1.8,8,0.0269999999999992,4
n_028_u_560_44,28,5.6,23,0.192,17
n_033_u_660_41,33,6.6,27,0.256,18
n_045_u_900_39,45,9,32,0.457000000000001,28
n_034_u_680_41,34,6.8,29,0.289999999999999,19
n_014_u_280_41,14,2.8,12,0.0519999999999996,7
n_031_u_620_50,31,6.2,26,0.251000000000001,19
n_040_u_800_36,40,8,30,0.403,22
n_007_u_140_42,7,1.4,7,0.0180000000000007,5
n_022_u_440_45,22,4.4,20,0.122999999999999,13
n_007_u_140_38,7,1.4,6,0.0129999999999999,3
n_030_u_600_45,30,6,27,0.234,17
n_028_u_560_43,28,5.6,23,0.159000000000001,19
n_028_u_560_42,28,5.6,22,0.218,17
n_012_u_240_41,12,2.4,9,0.0389999999999997,6
n_037_u_740_42,37,7.4,30,0.284000000000001,20
n_050_u_1000_47,50,10,43,0.462,28
n_041_u_819_41,41,8.2,34,0.4,26
n_022_u_440_44,22,4.4,19,0.118,14
n_045_u_900_41,45,9,33,0.514999999999999,24
n_024_u_480_47,24,4.8,18,0.15,13
n_034_u_680_42,34,6.8,28,0.261000000000001,19
n_008_u_160_43,8,1.6,8,0.0169999999999995,5
n_037_u_740_44,37,7.4,26,0.353000000000002,21
n_018_u_360_44,18,3.6,17,0.0879999999999992,12
n_044_u_880_43,44,8.8,37,0.482000000000001,22
n_047_u_940_37,47,9.4,37,0.557,24
n_026_u_520_43,26,5.2,21,0.162000000000001,14
n_022_u_440_41,22,4.4,20,0.124000000000001,14
n_047_u_940_38,47,9.4,33,0.501000000000001,25
n_035_u_700_43,35,7,27,0.315999999999999,19
n_044_u_880_45,44,8.8,36,0.436999999999999,25
n_027_u_540_44,27,5.4,22,0.181999999999999,13
n_012_u_240_43,12,2.4,12,0.0439999999999987,6
n_046_u_920_39,46,9.2,37,0.597999999999999,20
n_017_u_340_49,17,3.4,15,0.0579999999999998,8
n_040_u_800_38,40,8,32,0.41,22
n_011_u_220_45,11,2.2,8,0.0389999999999997,6
n_020_u_400_43,20,4,18,0.112,10
n_022_u_440_43,22,4.4,21,0.137,10
n_007_u_140_40,7,1.4,7,0.0139999999999993,3
n_028_u_560_45,28,5.6,23,0.183,15
n_011_u_220_47,11,2.2,10,0.0350000000000001,5
n_014_u_280_39,14,2.8,13,0.0560000000000009,6
n_014_u_280_40,14,2.8,14,0.0519999999999996,9
n_020_u_400_39,20,4,17,0.130000000000001,10
n_034_u_680_43,34,6.8,29,0.315,17
n_040_u_800_39,40,8,34,0.391,23
n_013_u_260_41,13,2.6,13,0.0449999999999999,7
n_028_u_560_41,28,5.6,22,0.202,15
n_026_u_520_41,26,5.2,22,0.17,15
n_049_u_980_47,49,9.8,37,0.493,28
n_027_u_540_42,27,5.4,23,0.174999999999999,15
n_007_u_140_41,7,1.4,8,0.0179999999999989,4
n_021_u_420_44,21,4.2,19,0.108000000000001,14
n_046_u_920_37,46,9.2,37,0.536,25
n_036_u_720_43,36,7.2,28,0.308999999999999,19
n_025_u_500_42,25,5,21,0.172000000000001,11
n_049_u_980_41,49,9.8,39,0.587999999999999,29
n_037_u_740_45,37,7.4,29,0.347999999999999,19
n_032_u_640_44,32,6.4,29,0.241999999999999,20
n_045_u_900_43,45,9,37,0.487,26
n_042_u_840_44,42,8.4,31,0.385,25
n_016_u_320_49,16,3.2,16,0.0549999999999997,8
n_037_u_740_43,37,7.4,30,0.327,22
n_043_u_860_43,43,8.6,31,0.408000000000001,26
n_020_u_400_41,20,4,19,0.107999999999999,13
n_042_u_840_43,42,8.4,34,0.409000000000001,24
n_009_u_180_46,9,1.8,9,0.0230000000000015,4
n_040_u_800_44,40,8,33,0.398999999999999,25
n_024_u_480_46,24,4.8,18,0.130999999999998,15
n_034_u_680_44,34,6.8,28,0.324,18
n_013_u_260_39,13,2.6,11,0.052999999999999,7
n_009_u_180_45,9,1.8,10,0.0229999999999997,5
n_012_u_240_45,12,2.4,13,0.0439999999999987,7
n_007_u_140_46,7,1.4,6,0.0180000000000007,4
n_010_u_200_45,10,2,12,0.036999999999999,5
n_030_u_600_50,30,6,25,0.163,16
n_024_u_480_48,24,4.8,21,0.145,13
n_016_u_320_43,16,3.2,15,0.0709999999999997,8
n_049_u_980_42,49,9.8,40,0.583,27
n_025_u_500_44,25,5,20,0.190999999999999,11
n_020_u_400_42,20,4,18,0.122,11
n_035_u_700_46,35,7,31,0.293999999999999,19
n_031_u_620_45,31,6.2,22,0.237,17
n_043_u_860_44,43,8.6,32,0.417,22
n_027_u_540_41,27,5.4,23,0.177999999999999,16
n_027_u_540_40,27,5.4,20,0.195,14
n_035_u_700_45,35,7,28,0.281000000000001,20
n_043_u_860_45,43,8.6,36,0.463000000000001,24
n_010_u_200_46,10,2,9,0.0310000000000006,5
n_026_u_520_42,26,5.2,24,0.202,10
n_049_u_980_43,49,9.8,37,0.606,25
n_016_u_320_44,16,3.2,14,0.0739999999999998,8
n_035_u_700_42,35,7,29,0.279,22
n_010_u_200_47,10,2,10,0.0309999999999988,5
n_022_u_440_47,22,4.4,20,0.131,12
n_037_u_740_48,37,7.4,28,0.32,21
n_020_u_400_47,20,4,16,0.120000000000001,9
n_045_u_900_44,45,9,37,0.520000000000001,24
n_022_u_440_46,22,4.4,21,0.131,11
n_033_u_660_44,33,6.6,28,0.286,18
n_040_u_800_45,40,8,33,0.309999999999999,22
n_023_u_459_46,23,4.6,20,0.146000000000001,12
n_025_u_500_46,25,5,20,0.151999999999999,15
n_007_u_140_47,7,1.4,7,0.0139999999999993,2
n_041_u_819_45,41,8.2,36,0.436999999999999,21
n_016_u_320_45,16,3.2,17,0.0660000000000007,10
n_012_u_240_46,12,2.4,10,0.0400000000000009,7
n_029_u_580_50,29,5.8,21,0.209000000000001,18
n_033_u_660_40,33,6.6,28,0.293000000000001,17
n_026_u_520_40,26,5.2,21,0.192,16
n_034_u_680_45,34,6.8,24,0.267999999999999,21
n_039_u_780_44,39,7.8,30,0.361000000000001,21
n_035_u_700_44,35,7,30,0.322000000000001,19
n_008_u_160_47,8,1.6,8,0.0259999999999998,4
n_041_u_819_43,41,8.2,33,0.428000000000001,23
n_006_u_120_46,6,1.2,7,0.011000000000001,3
n_043_u_860_46,43,8.6,33,0.442,24
n_041_u_819_44,41,8.2,31,0.443999999999999,22
n_023_u_459_47,23,4.6,19,0.116999999999999,12
n_046_u_920_42,46,9.2,35,0.481999999999999,28
n_008_u_160_45,8,1.6,8,0.0199999999999996,5
n_008_u_160_46,8,1.6,7,0.0179999999999989,5
n_049_u_980_45,49,9.8,35,0.539,30
n_010_u_200_48,10,2,9,0.0289999999999999,6
n_029_u_580_44,29,5.8,27,0.217000000000001,16
n_020_u_400_48,20,4,16,0.0780000000000012,11
n_023_u_459_48,23,4.6,17,0.147,14
n_013_u_260_44,13,2.6,12,0.0449999999999999,7
n_047_u_940_42,47,9.4,33,0.534999999999998,26
n_033_u_660_42,33,6.6,25,0.296999999999999,15
n_016_u_320_47,16,3.2,13,0.0560000000000009,8
n_019_u_380_47,19,3.8,14,0.0910000000000011,11
n_038_u_760_43,38,7.6,30,0.350000000000001,23
n_040_u_800_43,40,8,33,0.395000000000001,22
n_005_u_100_45,5,1,4,0.00999999999999979,2
n_021_u_420_48,21,4.2,16,0.117000000000001,11
n_041_u_819_42,41,8.2,34,0.419,21
n_037_u_740_47,37,7.4,28,0.324,21
n_033_u_660_43,33,6.6,27,0.281000000000001,17
n_041_u_819_46,41,8.2,32,0.452,21
n_029_u_580_45,29,5.8,24,0.220000000000001,15
n_007_u_140_45,7,1.4,9,0.0170000000000012,3
n_021_u_420_46,21,4.2,17,0.110000000000001,14
n_014_u_280_44,14,2.8,13,0.0640000000000001,5
n_008_u_160_44,8,1.6,8,0.0200000000000014,5
n_025_u_500_47,25,5,21,0.167999999999999,10
n_047_u_940_43,47,9.4,37,0.536,25
n_008_u_160_48,8,1.6,10,0.0210000000000008,4
n_021_u_420_47,21,4.2,18,0.125999999999999,11
n_037_u_740_49,37,7.4,29,0.343000000000002,20
n_029_u_580_46,29,5.8,23,0.194000000000001,18
n_039_u_780_42,39,7.8,30,0.468,24
n_048_u_960_44,48,9.6,37,0.536,28
n_033_u_660_48,33,6.6,25,0.248000000000001,20
n_006_u_120_44,6,1.2,6,0.0140000000000011,4
n_023_u_459_49,23,4.6,20,0.147,10
n_014_u_280_45,14,2.8,11,0.048,7
n_050_u_1000_43,50,10,41,0.610000000000001,30
n_045_u_900_45,45,9,35,0.447000000000001,27
n_018_u_360_46,18,3.6,17,0.104000000000001,8
n_038_u_760_45,38,7.6,29,0.382,19
n_035_u_700_47,35,7,28,0.281000000000001,20
n_050_u_1000_45,50,10,36,0.616,29
n_015_u_300_46,15,3,13,0.0579999999999998,8
n_005_u_100_47,5,1,7,0.00999999999999979,3
n_020_u_400_46,20,4,19,0.106,9
n_033_u_660_49,33,6.6,26,0.19,19
n_035_u_700_48,35,7,31,0.314,20
n_026_u_520_45,26,5.2,21,0.177,15
n_039_u_780_43,39,7.8,30,0.343,21
n_047_u_940_44,47,9.4,37,0.550000000000001,24
n_012_u_240_47,12,2.4,11,0.0419999999999998,6
n_040_u_800_41,40,8,34,0.376000000000001,23
n_006_u_120_45,6,1.2,8,0.0139999999999993,3
n_017_u_340_45,17,3.4,13,0.0630000000000006,11
n_021_u_420_45,21,4.2,18,0.125999999999999,11
n_007_u_140_43,7,1.4,7,0.016,4
n_040_u_800_42,40,8,33,0.404,20
n_038_u_760_47,38,7.6,29,0.315999999999999,22
n_007_u_140_44,7,1.4,6,0.0140000000000011,6
n_005_u_100_49,5,1,5,0.00900000000000034,3
n_014_u_280_46,14,2.8,11,0.0440000000000005,8
n_021_u_420_49,21,4.2,17,0.141999999999999,11
n_036_u_720_47,36,7.2,27,0.334,22
n_027_u_540_45,27,5.4,19,0.165000000000001,18
n_036_u_720_48,36,7.2,27,0.292999999999999,19
n_029_u_580_48,29,5.8,26,0.215999999999999,14
n_018_u_360_48,18,3.6,17,0.0859999999999985,9
n_017_u_340_47,17,3.4,15,0.093,8
n_019_u_380_45,19,3.8,14,0.147,10
n_047_u_940_45,47,9.4,37,0.538,26
n_019_u_380_46,19,3.8,17,0.0839999999999996,11
n_036_u_720_49,36,7.2,28,0.289999999999999,24
n_044_u_880_46,44,8.8,36,0.502000000000001,23
n_050_u_1000_44,50,10,45,0.599,30
n_020_u_400_44,20,4,19,0.101999999999999,10
n_020_u_400_45,20,4,15,0.0939999999999994,9
n_018_u_360_50,18,3.6,17,0.0949999999999989,9
n_014_u_280_47,14,2.8,15,0.052999999999999,8
n_048_u_960_47,48,9.6,37,0.543999999999999,29
n_034_u_680_47,34,6.8,25,0.257999999999999,19
n_032_u_640_48,32,6.4,27,0.295,17
n_050_u_1000_46,50,10,41,0.635000000000002,28
n_034_u_680_49,34,6.8,27,0.282999999999999,19
n_011_u_220_48,11,2.2,10,0.0399999999999991,5
n_027_u_540_46,27,5.4,28,0.212999999999999,14
n_046_u_920_45,46,9.2,36,0.463000000000001,27
n_028_u_560_47,28,5.6,25,0.19,16
n_046_u_920_41,46,9.2,34,0.441000000000001,28
n_025_u_500_48,25,5,20,0.175000000000001,14
n_048_u_960_43,48,9.6,36,0.523,24
n_039_u_780_41,39,7.8,34,0.452,21
n_049_u_980_44,49,9.8,38,0.696999999999999,26
n_031_u_620_47,31,6.2,23,0.228,20
n_030_u_600_46,30,6,27,0.182,18
n_015_u_300_49,15,3,13,0.0600000000000005,9
n_017_u_340_46,17,3.4,13,0.0789999999999988,11
n_027_u_540_47,27,5.4,19,0.161999999999999,16
n_006_u_120_43,6,1.2,6,0.016,3
n_013_u_260_47,13,2.6,12,0.0510000000000002,8
n_042_u_840_45,42,8.4,33,0.433999999999999,24
n_017_u_340_48,17,3.4,15,0.0790000000000006,9
n_013_u_260_43,13,2.6,12,0.0469999999999988,7
n_034_u_680_48,34,6.8,29,0.318999999999999,17
n_048_u_960_46,48,9.6,42,0.616999999999999,28
n_009_u_180_47,9,1.8,7,0.0229999999999997,7
n_033_u_660_47,33,6.6,25,0.260999999999999,19
n_015_u_300_45,15,3,12,0.0670000000000002,9
n_038_u_760_48,38,7.6,32,0.359999999999999,22
n_005_u_100_50,5,1,4,0.0080000000000009,3
n_016_u_320_46,16,3.2,12,0.0779999999999994,8
n_036_u_720_50,36,7.2,28,0.346,19
n_042_u_840_46,42,8.4,34,0.411,24
n_034_u_680_46,34,6.8,24,0.276999999999999,20
n_015_u_300_48,15,3,12,0.052999999999999,8
n_024_u_480_49,24,4.8,20,0.15,13
n_050_u_1000_49,50,10,37,0.629999999999999,27
n_027_u_540_48,27,5.4,22,0.172000000000001,15
n_031_u_620_49,31,6.2,22,0.241999999999999,17
n_009_u_180_48,9,1.8,9,0.0240000000000009,5
n_019_u_380_44,19,3.8,17,0.106999999999999,10
n_047_u_940_46,47,9.4,39,0.578999999999999,23
n_030_u_600_48,30,6,24,0.245000000000001,16
n_046_u_920_44,46,9.2,38,0.454000000000001,26
n_034_u_680_50,34,6.8,32,0.292,18
n_032_u_640_47,32,6.4,24,0.264000000000001,19
n_039_u_780_46,39,7.8,32,0.374000000000001,20
n_048_u_960_45,48,9.6,38,0.627000000000001,23
n_013_u_260_46,13,2.6,12,0.0449999999999999,7
n_042_u_840_47,42,8.4,34,0.454000000000001,21
